Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Jacob Webb,FREEAGENT,11.06,10.04,ChC,RP,"P,RP,BE,IL",ACTIVE
Keibert Ruiz,FREEAGENT,10.72,7.82,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Martin Perez,FREEAGENT,10.46,6.12,Atl,SP,"P,SP,BE,IL",ACTIVE
Lawrence Butler,FREEAGENT,10.38,5.9,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Brent Headrick,FREEAGENT,10.06,9.52,NYY,RP,"P,RP,BE,IL",ACTIVE
Seranthony Dominguez,FREEAGENT,10.03,8.32,Sea,RP,"P,RP,BE,IL",ACTIVE
Brady Singer,FREEAGENT,9.78,8.06,Cin,SP,"P,SP,BE,IL",ACTIVE
Trevor Story,FREEAGENT,9.75,3.52,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",SIXTY_DAY_DL
Jason Adam,FREEAGENT,9.7,5.05,SD,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Andres Gimenez,FREEAGENT,9.18,6.54,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Ryan Walker,FREEAGENT,9.13,6.56,SF,RP,"P,RP,BE,IL",ACTIVE
Cam Smith,FREEAGENT,9.07,6.88,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Alex Vesia,FREEAGENT,9.02,8.25,LAD,RP,"P,RP,BE,IL",ACTIVE
Andrew Painter,FREEAGENT,9.02,4.99,Phi,SP,"P,SP,BE,IL",ACTIVE
A.J. Ewing,FREEAGENT,8.95,7.05,NYM,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Hayden Wesneski,FREEAGENT,8.81,7.83,Hou,SP,"P,SP,BE,IL",ACTIVE
Jake Burger,FREEAGENT,8.8,6.36,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Daulton Varsho,FREEAGENT,8.77,5.88,Hou,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Rico Garcia,FREEAGENT,8.77,8.14,Bal,RP,"P,RP,BE,IL",ACTIVE
Gavin Sheets,FREEAGENT,8.65,5.97,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Jordan Westburg,FREEAGENT,8.59,3.24,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
TJ Friedl,FREEAGENT,8.51,2.96,Cin,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Andruw Monasterio,FREEAGENT,8.45,6.94,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL,DH,2B",ACTIVE
Dalton Rushing,FREEAGENT,8.39,3.11,LAD,C,"C,UTIL,BE,IL",TEN_DAY_DL
Nasim Nunez,FREEAGENT,8.34,6.46,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Curtis Mead,FREEAGENT,8.27,0.83,Bos,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Gage Jump,FREEAGENT,8.27,4.57,Oak,SP,"P,SP,BE,IL",ACTIVE
Griffin Conine,FREEAGENT,8.14,6.91,Mia,LF,"LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Lucas Erceg,FREEAGENT,7.77,6.45,KC,RP,"P,RP,BE,IL",ACTIVE
Carlos Correa,FREEAGENT,7.76,3.06,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Jeffrey Springs,FREEAGENT,7.56,4.44,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Zac Veen,FREEAGENT,7.51,5.84,Col,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Erik Sabrowski,FREEAGENT,7.28,6.29,Cle,RP,"P,RP,BE,IL",ACTIVE
Kerry Carpenter,FREEAGENT,7.15,2.26,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Jake Mangum,FREEAGENT,7.02,6.25,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Jacob Lopez,FREEAGENT,7.01,2.48,Oak,SP,"P,SP,BE,IL",ACTIVE
Yusei Kikuchi,FREEAGENT,6.89,2.84,LAA,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Jeremiah Estrada,FREEAGENT,6.83,4.61,SD,RP,"P,RP,BE,IL",ACTIVE
Dennis Santana,FREEAGENT,6.56,5.04,FA,RP,"P,RP,BE,IL",ACTIVE
Dylan Crews,FREEAGENT,6.53,4.52,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
David Peterson,FREEAGENT,6.45,4.62,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Eduardo Valencia,FREEAGENT,6.43,4.32,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Jeff McNeil,FREEAGENT,6.33,4.55,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,1B,1B/3B",ACTIVE
Austin Wells,FREEAGENT,6.11,3.69,NYY,C,"C,UTIL,BE,IL",ACTIVE
JoJo Romero,FREEAGENT,6.02,1.85,Mil,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Tyler Stephenson,FREEAGENT,5.78,4.52,Cin,C,"C,UTIL,BE,IL",ACTIVE
Javier Sanoja,FREEAGENT,5.74,4.43,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL,RF",ACTIVE
Jorge Polanco,FREEAGENT,5.69,2.08,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",ACTIVE
Hunter Gaddis,FREEAGENT,5.64,4.97,Cle,RP,"P,RP,BE,IL",ACTIVE
Masyn Winn,FREEAGENT,5.6,3.44,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Matt McLain,FREEAGENT,5.6,3.11,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Spencer Horwitz,FREEAGENT,5.6,3.13,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Paul Goldschmidt,FREEAGENT,5.57,2.76,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Colt Keith,FREEAGENT,5.24,2.99,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Clayton Beeter,FREEAGENT,5.21,4.87,Wsh,RP,"P,RP,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,5.19,3.47,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Abimelec Ortiz,FREEAGENT,5.09,2.78,Wsh,1B,"1B,1B/3B,IF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Jordan Romano,FREEAGENT,5.06,4.47,Col,RP,"P,RP,BE,IL",ACTIVE
Trevor Larnach,FREEAGENT,5.03,3.27,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
Brayan Bello,FREEAGENT,4.96,4.23,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Garrett Mitchell,FREEAGENT,4.92,3.58,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Hogan Harris,FREEAGENT,4.92,4.59,Oak,RP,"P,RP,BE,IL",ACTIVE
J.P. Crawford,FREEAGENT,4.91,1.58,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",TEN_DAY_DL
Nolan Schanuel,FREEAGENT,4.85,3.61,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Braden Montgomery,FREEAGENT,4.81,3.52,ChW,CF,"CF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Kumar Rocker,FREEAGENT,4.8,3.62,Tex,SP,"P,SP,BE,IL",ACTIVE
Garrett Cleavinger,FREEAGENT,4.79,4.44,TB,RP,"P,RP,BE,IL",ACTIVE
Chad Patrick,FREEAGENT,4.71,4.06,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Brenton Doyle,FREEAGENT,4.7,1.68,ChW,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jurickson Profar,FREEAGENT,4.68,3.24,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Troy Johnston,FREEAGENT,4.61,2.99,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Fernando Cruz,FREEAGENT,4.54,4.25,NYY,RP,"P,RP,BE,IL",ACTIVE
Jorge Soler,FREEAGENT,4.38,2.06,FA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Robert Gasser,FREEAGENT,4.35,2.09,Mil,SP,"P,SP,BE,IL",ACTIVE
Dean Kremer,FREEAGENT,4.33,1.38,Min,SP,"P,SP,BE,IL",ACTIVE
Adolis Garcia,FREEAGENT,4.32,1.63,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Eric Lauer,FREEAGENT,4.3,2.89,LAD,SP,"P,SP,RP,BE,IL",ACTIVE
Walker Buehler,FREEAGENT,4.2,1.87,SD,SP,"P,SP,BE,IL",ACTIVE
Kyle Teel,FREEAGENT,4.17,0.92,ChW,C,"C,UTIL,BE,IL",TEN_DAY_DL
Patrick Sandoval,FREEAGENT,4.17,1.42,Bos,SP,"P,SP,BE,IL",ACTIVE
Cody Bradford,FREEAGENT,4.14,1.27,Tex,SP,"P,SP,BE,IL",ACTIVE
Justin Crawford,FREEAGENT,4.09,2.55,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Luke Raley,FREEAGENT,4.06,1.45,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Ramon Laureano,FREEAGENT,4.03,1.52,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Addison Barger,FREEAGENT,3.99,1.09,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Randy Dobnak,FREEAGENT,3.9,3.55,KC,SP,"P,SP,RP,BE,IL",ACTIVE
Joc Pederson,FREEAGENT,3.76,2.77,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
Jonathan India,FREEAGENT,3.67,1.05,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Robert Garcia,FREEAGENT,3.67,1.72,Tex,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Kyle Karros,FREEAGENT,3.65,1.16,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",SEVEN_DAY_DL
Marcell Ozuna,FREEAGENT,3.59,0.93,FA,DH,"DH,UTIL,BE,IL",ACTIVE
Andrew Vaughn,FREEAGENT,3.55,2.24,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL,3B",ACTIVE
Didier Fuentes,FREEAGENT,3.53,3.18,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Ryne Nelson,FREEAGENT,3.51,1.45,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Will Vest,FREEAGENT,3.49,1.5,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Blaze Alexander,FREEAGENT,3.45,0.22,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Javier Baez,FREEAGENT,3.43,2.12,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
Eduard Bazardo,FREEAGENT,3.4,3.15,Sea,RP,"P,RP,BE,IL",ACTIVE
Jonah Heim,FREEAGENT,3.4,2.74,Oak,C,"C,DH,UTIL,BE,IL",ACTIVE
Matthew Liberatore,FREEAGENT,3.36,1.87,StL,SP,"P,SP,BE,IL",ACTIVE
Andrew Benintendi,FREEAGENT,3.26,2.3,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,3.26,0.38,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",TEN_DAY_DL
Tomoyuki Sugano,FREEAGENT,3.25,1.47,Col,SP,"P,SP,BE,IL",ACTIVE
Colin Rea,FREEAGENT,3.23,2.32,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Zebby Matthews,FREEAGENT,3.17,1.47,Min,SP,"P,SP,BE,IL",ACTIVE
Carlos Cortes,FREEAGENT,3.12,2.39,Oak,RF,"RF,OF,UTIL,BE,IL,DH,LF,P,RP",ACTIVE
Jake Cronenworth,FREEAGENT,3.12,1.39,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Carmen Mlodzinski,FREEAGENT,3.07,2.57,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Steven Okert,FREEAGENT,3.07,2.82,Hou,RP,"P,RP,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,2.96,1.49,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Tyler Wells,FREEAGENT,2.96,2.7,TB,SP,"P,SP,BE,IL,RP",ACTIVE
Jordan Lawlar,FREEAGENT,2.94,0.23,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF",TEN_DAY_DL
Blade Tidwell,FREEAGENT,2.92,0.8,SF,SP,"P,SP,BE,IL,RP",ACTIVE
Luis Rengifo,FREEAGENT,2.92,2.08,SD,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
Edwin Uceta,FREEAGENT,2.91,0.49,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Tony Santillan,FREEAGENT,2.89,1.29,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Jacob Young,FREEAGENT,2.86,2.43,Wsh,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Max Scherzer,FREEAGENT,2.86,1.45,Tor,SP,"P,SP,BE,IL",ACTIVE
Vaughn Grissom,FREEAGENT,2.84,1.9,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Jakob Junis,FREEAGENT,2.81,0.98,Tex,RP,"P,RP,BE,IL",ACTIVE
Mason Montgomery,FREEAGENT,2.8,2.51,Pit,RP,"P,RP,BE,IL,SP",ACTIVE
Antonio Senzatela,FREEAGENT,2.78,2.45,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Brett Baty,FREEAGENT,2.69,1.75,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Lars Nootbaar,FREEAGENT,2.69,1.48,Ari,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Ben Joyce,FREEAGENT,2.66,1.99,LAA,RP,"P,RP,BE,IL",ACTIVE
Camilo Doval,FREEAGENT,2.61,2.26,Pit,RP,"P,RP,BE,IL",ACTIVE
Justin Steele,FREEAGENT,2.61,0.11,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Jameson Taillon,FREEAGENT,2.6,1.32,Tor,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Steven Matz,FREEAGENT,2.59,1.8,TB,RP,"P,RP,BE,IL,SP",ACTIVE
Connor Prielipp,FREEAGENT,2.58,2.09,Min,SP,"P,SP,BE,IL",ACTIVE
Luis Severino,FREEAGENT,2.58,0.76,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Heriberto Hernandez,FREEAGENT,2.56,1.99,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Owen Caissie,FREEAGENT,2.56,1.5,Mia,RF,"RF,OF,UTIL,BE,IL,DH",ACTIVE
Jasson Dominguez,FREEAGENT,2.54,0.96,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Tim Tawa,FREEAGENT,2.54,2.1,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Rhett Lowder,FREEAGENT,2.52,1.55,Cin,SP,"P,SP,BE,IL",ACTIVE
Chase Dollander,FREEAGENT,2.47,0.72,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Joey Wiemer,FREEAGENT,2.46,1.36,FA,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Cedric Mullins,FREEAGENT,2.41,1.76,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Anthony Volpe,FREEAGENT,2.4,0.83,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Javier Assad,FREEAGENT,2.39,1.88,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Grayson Rodriguez,FREEAGENT,2.38,1.09,LAA,SP,"P,SP,BE,IL",ACTIVE
Nick Fortes,FREEAGENT,2.36,1.52,TB,C,"C,UTIL,BE,IL",ACTIVE
Juan Morillo,FREEAGENT,2.34,2.2,Ari,RP,"P,RP,BE,IL",ACTIVE
Kyle Manzardo,FREEAGENT,2.32,1.04,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Bryan King,FREEAGENT,2.24,2.02,Hou,RP,"P,RP,BE,IL",ACTIVE
Henry Bolte,FREEAGENT,2.24,1.58,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Stephen Kolek,FREEAGENT,2.23,0.57,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Gary Sanchez,FREEAGENT,2.22,1.55,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
Hunter Dobbins,FREEAGENT,2.22,0.85,StL,SP,"P,SP,BE,IL",ACTIVE
Tyler Phillips,FREEAGENT,2.13,1.66,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Luis Lara,FREEAGENT,2.1,1.17,Mil,CF,"CF,OF,UTIL,BE,IL,RF",ACTIVE
Joe Mack,FREEAGENT,2.09,1.57,Mia,C,"C,DH,UTIL,BE,IL",ACTIVE
Dominic Smith,FREEAGENT,2.08,1.02,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Evan Carter,FREEAGENT,2.05,1.2,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Max Muncy,FREEAGENT,2.01,0.96,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Osleivis Basabe,FREEAGENT,2.0,1.55,SF,SS,"2B,3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Brandon Sproat,FREEAGENT,1.99,1.35,Mil,SP,"P,SP,BE,IL",ACTIVE
Mark Vientos,FREEAGENT,1.95,0.54,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Tristan Peters,FREEAGENT,1.91,1.37,ChW,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Kyle Finnegan,FREEAGENT,1.9,1.63,Det,RP,"P,RP,BE,IL",ACTIVE
Moises Ballesteros,FREEAGENT,1.85,0.81,LAA,DH,"DH,UTIL,BE,IL,C",ACTIVE
Victor Caratini,FREEAGENT,1.85,0.98,Min,C,"C,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
