Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Brad Keller,FREEAGENT,3.41,2.27,Phi,RP,"P,RP,BE,IL",ACTIVE
Tony Santillan,FREEAGENT,3.41,1.6,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Justin Crawford,FREEAGENT,3.36,1.61,Phi,CF,"LF,CF,OF,UTIL,BE,IL",DAY_TO_DAY
Jameson Taillon,FREEAGENT,3.35,1.08,ChC,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Trevor McDonald,FREEAGENT,3.31,2.54,SF,SP,"P,SP,BE,IL",ACTIVE
Owen Caissie,FREEAGENT,3.28,1.09,Mia,RF,"RF,OF,UTIL,BE,IL",TEN_DAY_DL
Zach Thornton,FREEAGENT,3.28,2.1,NYM,SP,"P,SP,BE,IL",ACTIVE
Clayton Beeter,FREEAGENT,3.27,2.79,Wsh,RP,"P,RP,BE,IL",ACTIVE
Jordan Romano,FREEAGENT,3.27,2.59,Col,RP,"P,RP,BE,IL",ACTIVE
Michael Petersen,FREEAGENT,3.2,2.9,Mia,RP,"P,RP,BE,IL",DAY_TO_DAY
Heriberto Hernandez,FREEAGENT,3.19,2.59,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Luis Severino,FREEAGENT,3.14,0.89,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Jake Cronenworth,FREEAGENT,3.13,1.21,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Edwin Uceta,FREEAGENT,3.12,0.52,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Jacob Webb,FREEAGENT,3.12,2.62,ChC,RP,"P,RP,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,3.03,1.54,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Chase Dollander,FREEAGENT,3.02,0.85,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Andrew Benintendi,FREEAGENT,3.01,1.95,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Tyler Phillips,FREEAGENT,3.01,2.47,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
David Peterson,FREEAGENT,3.0,2.14,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Justin Steele,FREEAGENT,2.99,0.12,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Victor Caratini,FREEAGENT,2.97,1.64,Min,C,"C,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Kyle Manzardo,FREEAGENT,2.95,1.6,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,2.87,2.0,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
JR Ritchie,FREEAGENT,2.82,2.1,Atl,SP,"P,SP,BE,IL",ACTIVE
Joey Wiemer,FREEAGENT,2.79,1.6,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Brandon Pfaadt,FREEAGENT,2.78,1.77,Ari,SP,"P,SP,BE,IL,RP",ACTIVE
Steven Matz,FREEAGENT,2.76,1.2,TB,RP,"P,RP,BE,IL,SP",FIFTEEN_DAY_DL
Jordan Lawlar,FREEAGENT,2.74,0.19,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF",TEN_DAY_DL
Garrett Cleavinger,FREEAGENT,2.73,2.32,TB,RP,"P,RP,BE,IL",ACTIVE
Sean Manaea,FREEAGENT,2.7,1.67,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Camilo Doval,FREEAGENT,2.64,2.18,NYY,RP,"P,RP,BE,IL",ACTIVE
Zack Littell,FREEAGENT,2.62,1.6,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Cedric Mullins,FREEAGENT,2.6,1.82,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Dominic Smith,FREEAGENT,2.59,1.39,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Didier Fuentes,FREEAGENT,2.56,2.16,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Grayson Rodriguez,FREEAGENT,2.54,0.83,LAA,SP,"P,SP,BE,IL",ACTIVE
Max Muncy,FREEAGENT,2.54,1.11,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,2.5,1.37,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Joshua Kuroda-Grauer,FREEAGENT,2.5,1.72,Oak,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Gary Sanchez,FREEAGENT,2.44,1.59,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
AJ Smith-Shawver,FREEAGENT,2.4,0.08,Atl,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Mark Vientos,FREEAGENT,2.4,0.98,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Lance McCullers Jr.,FREEAGENT,2.37,0.9,Hou,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Mick Abel,FREEAGENT,2.37,0.11,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Rhett Lowder,FREEAGENT,2.35,1.2,Cin,SP,"P,SP,BE,IL",ACTIVE
Kyle Finnegan,FREEAGENT,2.3,1.93,Det,RP,"P,RP,BE,IL",ACTIVE
Samad Taylor,FREEAGENT,2.27,0.57,SD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",TEN_DAY_DL
Colton Cowser,FREEAGENT,2.24,1.35,Bal,CF,"LF,CF,OF,UTIL,BE,IL,RF",ACTIVE
Aaron Civale,FREEAGENT,2.2,1.09,Oak,SP,"P,SP,BE,IL",ACTIVE
Spencer Jones,FREEAGENT,2.17,0.66,NYY,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Evan Carter,FREEAGENT,2.14,1.13,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Daniel Schneemann,FREEAGENT,2.13,1.21,Cle,2B,"2B,3B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
Javier Baez,FREEAGENT,2.13,0.51,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Tyler Stephenson,FREEAGENT,2.11,1.26,Cin,C,"C,UTIL,BE,IL",ACTIVE
Mike Burrows,FREEAGENT,2.06,1.31,Hou,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Tyler Alexander,FREEAGENT,2.05,1.74,Tex,RP,"P,SP,RP,BE,IL",ACTIVE
Jesus Sanchez,FREEAGENT,2.03,0.53,Tor,RF,"LF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Matt Brash,FREEAGENT,2.0,0.6,Sea,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Max Scherzer,FREEAGENT,1.98,0.73,Tor,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Logan O'Hoppe,FREEAGENT,1.95,1.03,LAA,C,"C,UTIL,BE,IL",ACTIVE
Matt Shaw,FREEAGENT,1.94,0.43,ChC,3B,"3B,1B/3B,IF,UTIL,BE,IL,RF,OF,DH",TEN_DAY_DL
Moises Ballesteros,FREEAGENT,1.91,0.54,ChC,DH,"DH,UTIL,BE,IL",ACTIVE
Matt Strahm,FREEAGENT,1.84,1.44,KC,RP,"P,RP,BE,IL",ACTIVE
Juan Morillo,FREEAGENT,1.82,1.61,Ari,RP,"P,RP,BE,IL",ACTIVE
Andrew Morris,FREEAGENT,1.8,1.5,Min,SP,"P,SP,RP,BE,IL",ACTIVE
Anthony Seigler,FREEAGENT,1.8,1.35,Bos,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Orion Kerkering,FREEAGENT,1.8,1.61,Phi,RP,"P,RP,BE,IL",ACTIVE
Tomoyuki Sugano,FREEAGENT,1.79,0.54,Col,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Connor Prielipp,FREEAGENT,1.77,0.39,Min,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Marcelo Mayer,FREEAGENT,1.77,0.43,Bos,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,SS",TEN_DAY_DL
Brent Headrick,FREEAGENT,1.74,1.47,NYY,RP,"P,RP,BE,IL",ACTIVE
Shane Smith,FREEAGENT,1.74,0.77,ChW,SP,"P,SP,BE,IL",ACTIVE
Cody Ponce,FREEAGENT,1.69,0.49,Tor,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Nolan Gorman,FREEAGENT,1.68,0.87,StL,3B,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Patrick Sandoval,FREEAGENT,1.68,0.68,Bos,SP,"P,SP,BE,IL",ACTIVE
Justin Verlander,FREEAGENT,1.65,0.41,Det,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Jonah Heim,FREEAGENT,1.63,1.13,Oak,C,"C,DH,UTIL,BE,IL",ACTIVE
Leo De Vries,FREEAGENT,1.62,0.07,Oak,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Max Clark,FREEAGENT,1.62,0.17,Det,CF,"CF,OF,DH,UTIL,BE,IL",ACTIVE
Erick Fedde,FREEAGENT,1.57,0.99,ChW,SP,"P,SP,RP,BE,IL",ACTIVE
Joe Mack,FREEAGENT,1.55,0.93,Mia,C,"C,DH,UTIL,BE,IL",ACTIVE
Lane Thomas,FREEAGENT,1.55,1.16,KC,CF,"CF,OF,UTIL,BE,IL,RF,LF",ACTIVE
Nick Fortes,FREEAGENT,1.55,0.84,TB,C,"C,UTIL,BE,IL",ACTIVE
Brandon Valenzuela,FREEAGENT,1.51,0.91,Tor,C,"C,DH,UTIL,BE,IL",ACTIVE
Sean Newcomb,FREEAGENT,1.51,1.28,ChW,RP,"P,SP,RP,BE,IL",ACTIVE
Jackson Jobe,FREEAGENT,1.5,0.03,Det,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Alek Thomas,FREEAGENT,1.48,0.45,LAD,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Joc Pederson,FREEAGENT,1.48,0.97,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
Rhys Hoskins,FREEAGENT,1.47,0.63,Cle,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Miguel Andujar,FREEAGENT,1.43,0.84,SD,3B,"3B,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",ACTIVE
Ryan Feltner,FREEAGENT,1.43,0.62,Col,SP,"P,SP,BE,IL",ACTIVE
Tyler Mahle,FREEAGENT,1.42,0.73,SF,SP,"P,SP,BE,IL",ACTIVE
