Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Colin Rea,FREEAGENT,3.98,2.77,ChC,SP,"P,SP,BE,IL",ACTIVE
Jonathan India,FREEAGENT,3.98,1.1,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Matthew Liberatore,FREEAGENT,3.97,1.96,StL,SP,"P,SP,BE,IL",ACTIVE
Marcell Ozuna,FREEAGENT,3.95,1.04,Pit,DH,"DH,UTIL,BE,IL",ACTIVE
Will Vest,FREEAGENT,3.95,1.75,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Jakob Junis,FREEAGENT,3.88,2.39,Tex,RP,"P,RP,BE,IL",ACTIVE
Kumar Rocker,FREEAGENT,3.88,2.49,Tex,SP,"P,SP,BE,IL",ACTIVE
Carmen Mlodzinski,FREEAGENT,3.86,3.39,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Andrew Vaughn,FREEAGENT,3.84,1.92,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Alex Lange,FREEAGENT,3.73,3.41,KC,RP,"P,RP,BE,IL",ACTIVE
Brett Baty,FREEAGENT,3.68,2.38,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Slade Cecconi,FREEAGENT,3.65,1.29,Cle,SP,"P,SP,BE,IL",ACTIVE
Anthony Volpe,FREEAGENT,3.42,1.53,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Henry Bolte,FREEAGENT,3.39,2.02,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Tony Santillan,FREEAGENT,3.37,1.52,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Justin Crawford,FREEAGENT,3.29,1.74,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Clayton Beeter,FREEAGENT,3.27,2.97,Wsh,RP,"P,RP,BE,IL",ACTIVE
Jordan Romano,FREEAGENT,3.24,2.75,Col,RP,"P,RP,BE,IL",ACTIVE
Owen Caissie,FREEAGENT,3.22,0.77,Mia,RF,"RF,OF,UTIL,BE,IL",TEN_DAY_DL
Joshua Kuroda-Grauer,FREEAGENT,3.21,2.53,Oak,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Ronel Blanco,FREEAGENT,3.15,2.5,Hou,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Edwin Uceta,FREEAGENT,3.12,0.51,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Jake Cronenworth,FREEAGENT,3.12,1.13,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Luis Severino,FREEAGENT,3.12,0.84,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Ty France,FREEAGENT,3.11,2.6,SD,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Andrew Benintendi,FREEAGENT,3.09,2.13,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Heriberto Hernandez,FREEAGENT,3.09,2.48,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Caleb Kilian,FREEAGENT,3.07,2.83,SF,RP,"P,RP,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,3.05,1.54,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Trevor McDonald,FREEAGENT,3.02,2.23,SF,SP,"P,SP,BE,IL",ACTIVE
Chase Dollander,FREEAGENT,2.97,0.81,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Justin Steele,FREEAGENT,2.97,0.11,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Garrett Cleavinger,FREEAGENT,2.95,2.69,TB,RP,"P,RP,BE,IL",ACTIVE
David Peterson,FREEAGENT,2.93,2.25,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Kyle Manzardo,FREEAGENT,2.92,1.57,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
AJ Smith-Shawver,FREEAGENT,2.88,0.05,Atl,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Brayan Bello,FREEAGENT,2.86,2.18,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Erick Fedde,FREEAGENT,2.83,2.51,ChW,SP,"P,SP,RP,BE,IL",ACTIVE
Michael Petersen,FREEAGENT,2.82,2.64,Mia,RP,"P,RP,BE,IL",ACTIVE
Jordan Lawlar,FREEAGENT,2.8,0.15,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF",TEN_DAY_DL
Victor Caratini,FREEAGENT,2.77,1.71,Min,C,"C,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Joey Wiemer,FREEAGENT,2.76,1.67,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Steven Matz,FREEAGENT,2.74,1.14,TB,RP,"P,RP,BE,IL,SP",FIFTEEN_DAY_DL
Sean Manaea,FREEAGENT,2.73,1.9,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Zack Littell,FREEAGENT,2.7,1.93,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Lance McCullers Jr.,FREEAGENT,2.68,1.11,Mil,SP,"P,SP,BE,IL",ACTIVE
Camilo Doval,FREEAGENT,2.61,2.28,NYY,RP,"P,RP,BE,IL",ACTIVE
Didier Fuentes,FREEAGENT,2.58,2.28,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Dominic Smith,FREEAGENT,2.55,1.34,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Tyler Tolbert,FREEAGENT,2.45,1.37,KC,CF,"CF,OF,UTIL,BE,IL,SS,2B/SS,IF,P,RP",ACTIVE
Max Muncy,FREEAGENT,2.44,1.09,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Cedric Mullins,FREEAGENT,2.41,1.58,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Gary Sanchez,FREEAGENT,2.39,1.51,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
Grayson Rodriguez,FREEAGENT,2.38,0.86,LAA,SP,"P,SP,BE,IL",ACTIVE
Rhett Lowder,FREEAGENT,2.37,1.49,Cin,SP,"P,SP,BE,IL",ACTIVE
Andrew Morris,FREEAGENT,2.34,2.22,Min,SP,"P,SP,RP,BE,IL",ACTIVE
Mark Vientos,FREEAGENT,2.34,0.79,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Janson Junk,FREEAGENT,2.33,1.72,Mia,SP,"P,SP,BE,IL",ACTIVE
Brad Keller,FREEAGENT,2.32,1.16,Phi,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Kyle Finnegan,FREEAGENT,2.32,2.06,Det,RP,"P,RP,BE,IL",ACTIVE
Tyler Phillips,FREEAGENT,2.32,1.81,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Mick Abel,FREEAGENT,2.26,0.1,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Tyler Stephenson,FREEAGENT,2.17,1.3,Cin,C,"C,UTIL,BE,IL",ACTIVE
Evan Carter,FREEAGENT,2.13,1.17,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Javier Baez,FREEAGENT,2.12,0.49,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",SIXTY_DAY_DL
JR Ritchie,FREEAGENT,2.11,1.55,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Colton Cowser,FREEAGENT,2.1,1.27,Bal,CF,"LF,CF,OF,UTIL,BE,IL,RF",ACTIVE
Samad Taylor,FREEAGENT,2.09,0.28,SD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",TEN_DAY_DL
Spencer Jones,FREEAGENT,2.08,0.63,NYY,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Daniel Schneemann,FREEAGENT,2.07,1.14,Cle,2B,"2B,3B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,2.06,1.1,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Aaron Civale,FREEAGENT,2.04,1.2,ChC,SP,"P,SP,BE,IL",ACTIVE
Brent Headrick,FREEAGENT,2.04,1.91,NYY,RP,"P,RP,BE,IL",ACTIVE
Jesus Sanchez,FREEAGENT,2.02,0.46,Tor,RF,"LF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Matt Brash,FREEAGENT,2.0,0.56,Sea,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Max Scherzer,FREEAGENT,1.98,0.71,Tor,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Tomoyuki Sugano,FREEAGENT,1.93,0.74,Col,SP,"P,SP,BE,IL",ACTIVE
Tyler Alexander,FREEAGENT,1.93,1.75,Tex,RP,"P,SP,RP,BE,IL",ACTIVE
Logan O'Hoppe,FREEAGENT,1.91,0.97,LAA,C,"C,UTIL,BE,IL",ACTIVE
Matt Shaw,FREEAGENT,1.91,0.37,ChC,3B,"3B,1B/3B,IF,UTIL,BE,IL,RF,OF,DH",TEN_DAY_DL
Ryan Feltner,FREEAGENT,1.91,1.29,Col,SP,"P,SP,BE,IL",ACTIVE
Moises Ballesteros,FREEAGENT,1.88,0.54,ChC,DH,"DH,UTIL,BE,IL",ACTIVE
Mike Burrows,FREEAGENT,1.87,1.0,Hou,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Juan Morillo,FREEAGENT,1.85,1.73,Ari,RP,"P,RP,BE,IL",ACTIVE
Tim Tawa,FREEAGENT,1.81,1.29,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Matt Strahm,FREEAGENT,1.79,1.5,KC,RP,"P,RP,BE,IL",ACTIVE
Orion Kerkering,FREEAGENT,1.77,1.62,Phi,RP,"P,RP,BE,IL",ACTIVE
Patrick Sandoval,FREEAGENT,1.77,0.79,Bos,SP,"P,SP,BE,IL",ACTIVE
