Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Ryan Helsley,FREEAGENT,32.36,15.25,Bal,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Dansby Swanson,FREEAGENT,31.11,11.99,ChC,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Ryan Pepiot,FREEAGENT,30.41,18.36,TB,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Michael Soroka,FREEAGENT,30.28,14.02,Ari,SP,"P,SP,BE,IL",ACTIVE
Jack Flaherty,FREEAGENT,29.34,14.94,Det,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Jakob Marsee,FREEAGENT,28.6,16.26,Mia,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Kyle Stowers,FREEAGENT,27.04,13.75,Mia,LF,"LF,RF,OF,UTIL,BE,IL,1B,1B/3B,IF,DH",ACTIVE
Alec Bohm,FREEAGENT,26.86,21.07,Phi,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B",ACTIVE
Daniel Palencia,FREEAGENT,26.68,17.42,ChC,RP,"P,RP,BE,IL",ACTIVE
Ryan Weathers,FREEAGENT,24.97,6.74,NYY,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Jose Caballero,FREEAGENT,23.94,16.88,NYY,RF,"2B,3B,SS,2B/SS,1B/3B,IF,RF,OF,UTIL,BE,IL,LF",ACTIVE
Hunter Greene,FREEAGENT,23.05,9.72,Cin,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Sal Frelick,FREEAGENT,22.94,8.29,Mil,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Brayan Rocchio,FREEAGENT,22.65,18.17,Cle,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",DAY_TO_DAY
Ildemaro Vargas,FREEAGENT,22.55,15.38,Ari,2B,"1B,2B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Seth Lugo,FREEAGENT,21.19,12.75,KC,SP,"P,SP,BE,IL",ACTIVE
Spencer Torkelson,FREEAGENT,20.73,12.54,Det,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Michael McGreevy,FREEAGENT,20.71,14.04,StL,SP,"P,SP,BE,IL",ACTIVE
Merrill Kelly,FREEAGENT,20.59,10.37,Ari,SP,"P,SP,BE,IL",ACTIVE
Kris Bubic,FREEAGENT,20.36,8.31,LAD,SP,"P,SP,BE,IL",ACTIVE
Kyle Leahy,FREEAGENT,20.33,16.3,StL,RP,"P,RP,BE,IL,SP",ACTIVE
Nolan Arenado,FREEAGENT,19.75,15.63,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Sam Antonacci,FREEAGENT,19.66,16.05,ChW,2B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
JJ Bleday,FREEAGENT,19.38,15.66,Cin,CF,"CF,RF,OF,UTIL,BE,IL,LF",ACTIVE
Trent Grisham,FREEAGENT,19.33,7.82,NYY,CF,"CF,OF,UTIL,BE,IL",TEN_DAY_DL
Casey Schmitt,FREEAGENT,19.1,5.88,SF,2B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,DH,1B,LF,OF",SIXTY_DAY_DL
Hayden Wesneski,FREEAGENT,18.8,12.78,Hou,SP,"P,SP,BE,IL",ACTIVE
Josh Bell,FREEAGENT,18.68,14.55,Min,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Josh Jung,FREEAGENT,18.12,8.85,Tex,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Nick Gonzales,FREEAGENT,18.12,14.42,Pit,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Gregory Soto,FREEAGENT,18.04,16.64,Pit,RP,"P,RP,BE,IL",ACTIVE
Edward Cabrera,FREEAGENT,17.5,8.81,ChC,SP,"P,SP,BE,IL",ACTIVE
Ryan Johnson,FREEAGENT,17.08,15.89,LAA,RP,"P,RP,BE,IL,SP",ACTIVE
Brandon Young,FREEAGENT,16.58,13.3,Bal,SP,"P,SP,BE,IL",ACTIVE
Carlos Estevez,FREEAGENT,16.35,9.03,KC,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Lawrence Butler,FREEAGENT,16.21,11.25,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Aaron Ashby,FREEAGENT,15.3,14.35,Mil,RP,"P,RP,BE,IL",ACTIVE
Quinn Mathews,FREEAGENT,14.78,13.24,StL,SP,"P,SP,BE,IL",ACTIVE
Paul Sewald,FREEAGENT,14.69,13.26,Tor,RP,"P,RP,BE,IL",ACTIVE
J.T. Realmuto,FREEAGENT,14.67,9.59,Phi,C,"C,UTIL,BE,IL",ACTIVE
Connelly Early,FREEAGENT,14.58,2.85,Wsh,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Dylan Lee,FREEAGENT,14.39,13.41,Atl,RP,"P,RP,BE,IL",ACTIVE
Martin Perez,FREEAGENT,14.12,11.65,Atl,SP,"P,SP,BE,IL",ACTIVE
Tatsuya Imai,FREEAGENT,14.04,8.12,Hou,SP,"P,SP,BE,IL,RP",ACTIVE
Chase Meidroth,FREEAGENT,14.02,11.23,ChW,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Randy Vasquez,FREEAGENT,13.6,10.71,SD,SP,"P,SP,BE,IL,RP",ACTIVE
Giancarlo Stanton,FREEAGENT,13.15,2.59,NYY,DH,"RF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Andre Pallante,FREEAGENT,13.11,5.31,StL,SP,"P,SP,BE,IL",ACTIVE
Luis Robert Jr.,FREEAGENT,12.82,5.2,Bal,CF,"CF,OF,UTIL,BE,IL",TEN_DAY_DL
Jeff McNeil,FREEAGENT,12.76,10.19,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,1B,1B/3B",ACTIVE
Keider Montero,FREEAGENT,12.55,9.15,Det,SP,"P,SP,RP,BE,IL",ACTIVE
Ben Brown,FREEAGENT,12.44,1.34,ChC,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Christian Scott,FREEAGENT,12.37,8.12,NYM,SP,"P,SP,BE,IL",ACTIVE
Royce Lewis,FREEAGENT,11.75,7.89,Min,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B,2B,2B/SS",ACTIVE
Victor Mesa Jr.,FREEAGENT,11.66,9.52,TB,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Trevor Story,FREEAGENT,11.53,6.31,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
A.J. Ewing,FREEAGENT,11.16,9.03,NYM,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Rico Garcia,FREEAGENT,11.07,10.24,Bal,RP,"P,RP,BE,IL",ACTIVE
Carson Kelly,FREEAGENT,10.99,7.94,ChC,C,"C,UTIL,BE,IL",ACTIVE
Spencer Arrighetti,FREEAGENT,10.91,7.38,Tor,SP,"P,SP,BE,IL",ACTIVE
Cole Young,FREEAGENT,10.74,7.85,Sea,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Walker Buehler,FREEAGENT,10.69,8.26,SD,SP,"P,SP,BE,IL",ACTIVE
Zac Thornton,FREEAGENT,10.51,5.46,NYM,SP,"P,SP,BE,IL",ACTIVE
Esmerlyn Valdez,FREEAGENT,10.44,4.68,Pit,RF,"RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
J.T. Ginn,FREEAGENT,10.29,3.56,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Jack Leiter,FREEAGENT,10.15,4.08,Tex,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Andrew Alvarez,FREEAGENT,9.68,7.36,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Jake Burger,FREEAGENT,9.63,7.32,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Heliot Ramos,FREEAGENT,9.49,4.5,NYY,LF,"LF,OF,UTIL,BE,IL,RF",ACTIVE
Thomas Saggese,FREEAGENT,9.46,7.33,StL,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,LF,OF",ACTIVE
Angel Martinez,FREEAGENT,9.45,6.0,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Erik Sabrowski,FREEAGENT,9.24,8.29,Cle,RP,"P,RP,BE,IL",ACTIVE
Seranthony Dominguez,FREEAGENT,9.23,7.6,Sea,RP,"P,RP,BE,IL",ACTIVE
Zebby Matthews,FREEAGENT,9.05,4.07,Min,SP,"P,SP,BE,IL",ACTIVE
Ryan Walker,FREEAGENT,8.93,6.35,SF,RP,"P,RP,BE,IL",ACTIVE
Jason Adam,FREEAGENT,8.9,4.79,SD,RP,"P,RP,BE,IL",SIXTY_DAY_DL
David Peterson,FREEAGENT,8.78,7.58,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Mickey Gasper,FREEAGENT,8.74,6.32,Bos,C,"C,UTIL,BE,IL,DH,1B,1B/3B,IF",ACTIVE
Francisco Alvarez,FREEAGENT,8.69,5.14,NYM,C,"C,UTIL,BE,IL,DH",ACTIVE
Keibert Ruiz,FREEAGENT,8.63,6.08,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Jordan Westburg,FREEAGENT,8.53,3.23,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Yusei Kikuchi,FREEAGENT,8.42,3.91,LAA,SP,"P,SP,BE,IL",ACTIVE
Joe Musgrove,FREEAGENT,8.39,0.96,SD,SP,"P,SP,BE,IL",SIXTY_DAY_DL
TJ Friedl,FREEAGENT,8.33,2.88,Cin,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Alex Vesia,FREEAGENT,8.32,7.56,LAD,RP,"P,RP,BE,IL",ACTIVE
Daulton Varsho,FREEAGENT,8.0,5.22,Hou,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Andres Gimenez,FREEAGENT,7.92,5.08,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Heriberto Hernandez,FREEAGENT,7.84,6.41,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Jeffrey Springs,FREEAGENT,7.53,4.96,Oak,SP,"P,SP,BE,IL",ACTIVE
Carlos Correa,FREEAGENT,7.47,2.93,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Hogan Harris,FREEAGENT,7.47,7.0,Oak,RP,"P,RP,BE,IL",ACTIVE
Luke Weaver,FREEAGENT,7.01,6.42,Pit,RP,"P,RP,BE,IL",ACTIVE
Brady Singer,FREEAGENT,6.8,4.14,Cin,SP,"P,SP,BE,IL",ACTIVE
Lucas Erceg,FREEAGENT,6.73,5.53,KC,RP,"P,RP,BE,IL",ACTIVE
Cam Smith,FREEAGENT,6.7,4.39,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Dean Kremer,FREEAGENT,6.66,5.54,Min,SP,"P,SP,BE,IL",ACTIVE
Curtis Mead,FREEAGENT,6.64,0.63,Bos,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Dalton Rushing,FREEAGENT,6.55,2.28,LAD,C,"C,UTIL,BE,IL",TEN_DAY_DL
Gavin Sheets,FREEAGENT,6.53,2.71,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",TEN_DAY_DL
Kerry Carpenter,FREEAGENT,6.42,1.89,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Dennis Santana,FREEAGENT,6.4,5.3,Ari,RP,"P,RP,BE,IL",ACTIVE
Robert Gasser,FREEAGENT,6.37,4.65,Mil,SP,"P,SP,BE,IL",ACTIVE
Didier Fuentes,FREEAGENT,6.35,5.78,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Nick Sogard,FREEAGENT,6.2,4.78,Bos,1B,"1B,2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Garrett Mitchell,FREEAGENT,6.07,4.78,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Austin Wells,FREEAGENT,6.02,3.62,NYY,C,"C,UTIL,BE,IL",ACTIVE
Jeremiah Estrada,FREEAGENT,5.89,2.71,SD,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Matt McLain,FREEAGENT,5.87,3.44,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
J.P. Crawford,FREEAGENT,5.84,3.49,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Gage Jump,FREEAGENT,5.82,2.69,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Nasim Nunez,FREEAGENT,5.4,3.3,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Dylan Crews,FREEAGENT,5.2,3.27,Wsh,RF,"RF,OF,UTIL,BE,IL,CF,LF",ACTIVE
Jordan Romano,FREEAGENT,5.2,4.64,Col,RP,"P,RP,BE,IL",ACTIVE
Jorge Polanco,FREEAGENT,5.18,1.68,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Sean Manaea,FREEAGENT,5.13,3.6,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Chad Patrick,FREEAGENT,4.99,4.28,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Colt Keith,FREEAGENT,4.94,3.2,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL,1B",ACTIVE
Tyler Stephenson,FREEAGENT,4.89,3.44,Cin,C,"C,UTIL,BE,IL,DH",ACTIVE
JoJo Romero,FREEAGENT,4.84,3.24,Mil,RP,"P,RP,BE,IL",ACTIVE
Jurickson Profar,FREEAGENT,4.73,3.25,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Masyn Winn,FREEAGENT,4.72,2.26,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,4.59,3.18,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Brenton Doyle,FREEAGENT,4.46,1.75,ChW,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Max Scherzer,FREEAGENT,4.44,2.19,Tor,SP,"P,SP,BE,IL",ACTIVE
Paul Goldschmidt,FREEAGENT,4.35,2.39,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Paul Blackburn,FREEAGENT,4.32,4.04,NYY,RP,"P,RP,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,4.24,3.35,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Randy Dobnak,FREEAGENT,4.23,3.02,KC,SP,"P,SP,RP,BE,IL",ACTIVE
Cristian Javier,FREEAGENT,4.21,2.37,Hou,SP,"P,SP,BE,IL,RP",ACTIVE
Adolis Garcia,FREEAGENT,4.1,1.51,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Reynaldo Lopez,FREEAGENT,4.07,1.84,Atl,SP,"P,SP,BE,IL,RP",FIFTEEN_DAY_DL
Leo Bernal,FREEAGENT,4.06,3.39,StL,C,"C,UTIL,BE,IL",ACTIVE
Kyle Teel,FREEAGENT,4.04,1.43,ChW,C,"C,UTIL,BE,IL",ACTIVE
Matthew Liberatore,FREEAGENT,4.04,2.12,StL,SP,"P,SP,BE,IL",ACTIVE
Brett Bateman,FREEAGENT,4.03,3.38,Tor,CF,"CF,OF,UTIL,BE,IL,RF",ACTIVE
Nolan Schanuel,FREEAGENT,3.99,1.45,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Kumar Rocker,FREEAGENT,3.93,2.83,Tex,SP,"P,SP,BE,IL",ACTIVE
Jacob Webb,FREEAGENT,3.85,3.42,ChC,RP,"P,RP,BE,IL",ACTIVE
Braden Montgomery,FREEAGENT,3.79,2.35,ChW,CF,"CF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Troy Johnston,FREEAGENT,3.78,2.59,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Ramon Laureano,FREEAGENT,3.75,1.43,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Robert Garcia,FREEAGENT,3.72,2.15,Tex,RP,"P,RP,BE,IL",ACTIVE
Addison Barger,FREEAGENT,3.7,1.06,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Anthony Volpe,FREEAGENT,3.68,1.94,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Spencer Horwitz,FREEAGENT,3.64,1.84,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jorge Soler,FREEAGENT,3.61,1.68,FA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Jake Mangum,FREEAGENT,3.59,2.63,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Andrew Vaughn,FREEAGENT,3.58,2.19,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL,3B",ACTIVE
Jonathan India,FREEAGENT,3.5,1.01,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Grayson Rodriguez,FREEAGENT,3.46,1.69,LAA,SP,"P,SP,BE,IL",ACTIVE
Griffin Conine,FREEAGENT,3.42,2.53,Mia,LF,"LF,RF,OF,UTIL,BE,IL,DH,1B,1B/3B,IF",ACTIVE
Trevor Larnach,FREEAGENT,3.39,2.04,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",TEN_DAY_DL
Will Vest,FREEAGENT,3.39,1.41,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Marcell Ozuna,FREEAGENT,3.38,0.82,FA,DH,"DH,UTIL,BE,IL",ACTIVE
Tim Tawa,FREEAGENT,3.32,2.45,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF,3B",ACTIVE
Andrew Benintendi,FREEAGENT,3.23,2.09,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Justin Crawford,FREEAGENT,3.2,1.95,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Jake Cronenworth,FREEAGENT,3.17,1.55,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Ryne Nelson,FREEAGENT,3.15,1.56,Ari,SP,"P,SP,RP,BE,IL",ACTIVE
Juan Morillo,FREEAGENT,3.11,2.88,Ari,RP,"P,RP,BE,IL",ACTIVE
Connor Norby,FREEAGENT,3.09,2.35,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B,DH,2B,2B/SS",ACTIVE
Richie Palacios,FREEAGENT,3.09,2.43,TB,LF,"2B,2B/SS,IF,LF,OF,UTIL,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,3.07,1.5,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Vaughn Grissom,FREEAGENT,3.04,2.32,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Luke Raley,FREEAGENT,3.03,1.12,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Joey Ortiz,FREEAGENT,3.02,2.34,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Carmen Mlodzinski,FREEAGENT,2.97,2.58,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Tyler Wells,FREEAGENT,2.96,1.4,TB,SP,"P,SP,BE,IL,RP",FIFTEEN_DAY_DL
Connor Prielipp,FREEAGENT,2.91,1.61,Min,SP,"P,SP,BE,IL",ACTIVE
Edwin Uceta,FREEAGENT,2.85,0.5,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Justin Steele,FREEAGENT,2.85,0.14,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Eduard Bazardo,FREEAGENT,2.84,2.61,Sea,RP,"P,RP,BE,IL",ACTIVE
Jack Perkins,FREEAGENT,2.84,2.51,Oak,RP,"P,RP,BE,IL,SP",ACTIVE
Brandyn Garcia,FREEAGENT,2.82,2.6,Ari,RP,"P,RP,BE,IL",ACTIVE
Blaze Alexander,FREEAGENT,2.79,0.51,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Tyler Phillips,FREEAGENT,2.78,2.2,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Carlos Cortes,FREEAGENT,2.76,2.17,Oak,RF,"RF,OF,UTIL,BE,IL,DH,LF,P,RP",ACTIVE
Brett Baty,FREEAGENT,2.75,1.89,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B,DH",ACTIVE
Cooper Pratt,FREEAGENT,2.75,1.85,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Tomoyuki Sugano,FREEAGENT,2.74,1.73,Col,SP,"P,SP,BE,IL",ACTIVE
Eduardo Valencia,FREEAGENT,2.73,1.59,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Jonah Cox,FREEAGENT,2.72,2.13,SF,CF,"LF,CF,OF,UTIL,BE,IL,2B,2B/SS,IF",ACTIVE
Rhett Lowder,FREEAGENT,2.7,1.95,Cin,SP,"P,SP,BE,IL",ACTIVE
Andrew Kittredge,FREEAGENT,2.66,2.35,Bal,RP,"P,RP,BE,IL",ACTIVE
Eric Lauer,FREEAGENT,2.58,1.15,LAD,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Jake Irvin,FREEAGENT,2.57,1.95,Wsh,SP,"P,SP,BE,IL",ACTIVE
Pedro Ramirez,FREEAGENT,2.55,1.65,ChC,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Clayton Beeter,FREEAGENT,2.54,2.22,Wsh,RP,"P,RP,BE,IL",ACTIVE
Jakob Junis,FREEAGENT,2.5,2.05,Tex,RP,"P,RP,BE,IL",ACTIVE
Colin Rea,FREEAGENT,2.47,1.9,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Jordan Lawlar,FREEAGENT,2.46,1.12,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF,CF,LF",ACTIVE
Kyle Karros,FREEAGENT,2.43,1.35,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Lars Nootbaar,FREEAGENT,2.43,1.35,Ari,LF,"LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Tony Santillan,FREEAGENT,2.42,1.67,Cin,RP,"P,RP,BE,IL",ACTIVE
Camilo Doval,FREEAGENT,2.4,2.08,Pit,RP,"P,RP,BE,IL",ACTIVE
Adael Amador,FREEAGENT,2.37,1.74,Col,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Rafael Flores Jr.,FREEAGENT,2.36,1.51,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL,C",ACTIVE
Antonio Senzatela,FREEAGENT,2.34,2.03,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Javier Baez,FREEAGENT,2.34,1.21,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,2B",ACTIVE
Fernando Cruz,FREEAGENT,2.3,1.23,NYY,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Joey Wiemer,FREEAGENT,2.29,1.18,FA,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Jameson Taillon,FREEAGENT,2.28,0.98,Tor,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
