Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Javier Sanoja,FREEAGENT,5.66,4.6,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL,RF",ACTIVE
Hunter Gaddis,FREEAGENT,5.64,4.84,Cle,RP,"P,RP,BE,IL",ACTIVE
Paul Goldschmidt,FREEAGENT,5.44,2.63,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Spencer Horwitz,FREEAGENT,5.39,2.66,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,5.37,4.35,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Colt Keith,FREEAGENT,5.24,3.43,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,5.15,3.43,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Jordan Romano,FREEAGENT,5.15,4.55,Col,RP,"P,RP,BE,IL",ACTIVE
Clayton Beeter,FREEAGENT,5.07,4.65,Wsh,RP,"P,RP,BE,IL",ACTIVE
Hogan Harris,FREEAGENT,5.01,4.61,Oak,RP,"P,RP,BE,IL",ACTIVE
Nolan Schanuel,FREEAGENT,5.0,3.42,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Trevor Larnach,FREEAGENT,4.99,3.77,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
J.P. Crawford,FREEAGENT,4.88,1.57,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",TEN_DAY_DL
Braden Montgomery,FREEAGENT,4.86,3.62,ChW,CF,"CF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Garrett Mitchell,FREEAGENT,4.74,3.34,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jurickson Profar,FREEAGENT,4.7,3.26,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Brenton Doyle,FREEAGENT,4.67,1.66,ChW,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Chad Patrick,FREEAGENT,4.66,3.97,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Troy Johnston,FREEAGENT,4.56,3.27,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Dean Kremer,FREEAGENT,4.49,3.71,Min,SP,"P,SP,BE,IL",ACTIVE
Fernando Cruz,FREEAGENT,4.47,4.14,NYY,RP,"P,RP,BE,IL",ACTIVE
Eric Lauer,FREEAGENT,4.43,2.79,LAD,SP,"P,SP,RP,BE,IL",ACTIVE
Kumar Rocker,FREEAGENT,4.42,3.04,Tex,SP,"P,SP,BE,IL",ACTIVE
Garrett Cleavinger,FREEAGENT,4.38,4.05,TB,RP,"P,RP,BE,IL",ACTIVE
Adolis Garcia,FREEAGENT,4.31,1.64,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Jorge Soler,FREEAGENT,4.3,2.03,FA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Robert Gasser,FREEAGENT,4.17,1.62,Mil,SP,"P,SP,BE,IL",ACTIVE
Kyle Teel,FREEAGENT,4.15,0.93,ChW,C,"C,UTIL,BE,IL",TEN_DAY_DL
Cody Bradford,FREEAGENT,4.09,3.56,Tex,SP,"P,SP,BE,IL",ACTIVE
Luke Raley,FREEAGENT,4.01,1.44,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Ramon Laureano,FREEAGENT,4.01,1.53,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Addison Barger,FREEAGENT,3.97,1.09,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Justin Crawford,FREEAGENT,3.97,2.69,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Patrick Sandoval,FREEAGENT,3.92,3.46,Bos,SP,"P,SP,BE,IL",ACTIVE
Robert Garcia,FREEAGENT,3.66,1.72,Tex,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Jonathan India,FREEAGENT,3.65,1.05,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Ben Joyce,FREEAGENT,3.63,2.47,LAA,RP,"P,RP,BE,IL",ACTIVE
Tomoyuki Sugano,FREEAGENT,3.63,1.69,Col,SP,"P,SP,BE,IL",ACTIVE
Randy Dobnak,FREEAGENT,3.59,2.66,KC,SP,"P,SP,RP,BE,IL",ACTIVE
Marcell Ozuna,FREEAGENT,3.57,0.92,FA,DH,"DH,UTIL,BE,IL",ACTIVE
Didier Fuentes,FREEAGENT,3.55,3.22,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Andrew Vaughn,FREEAGENT,3.54,2.2,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL,3B",ACTIVE
Joc Pederson,FREEAGENT,3.54,2.19,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
Kyle Karros,FREEAGENT,3.54,1.07,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",SEVEN_DAY_DL
Ryne Nelson,FREEAGENT,3.49,1.45,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Will Vest,FREEAGENT,3.48,1.5,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Blaze Alexander,FREEAGENT,3.42,0.22,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Eduard Bazardo,FREEAGENT,3.42,3.16,Sea,RP,"P,RP,BE,IL",ACTIVE
Javier Baez,FREEAGENT,3.34,2.09,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
Andrew Benintendi,FREEAGENT,3.31,2.39,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Carmen Mlodzinski,FREEAGENT,3.3,2.57,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Jonah Heim,FREEAGENT,3.3,2.73,Oak,C,"C,DH,UTIL,BE,IL",ACTIVE
Matthew Liberatore,FREEAGENT,3.28,1.7,StL,SP,"P,SP,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,3.22,0.37,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",TEN_DAY_DL
Steven Okert,FREEAGENT,3.17,2.88,Hou,RP,"P,RP,BE,IL",ACTIVE
Zebby Matthews,FREEAGENT,3.15,1.43,Min,SP,"P,SP,BE,IL",ACTIVE
Colin Rea,FREEAGENT,3.13,2.28,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Jake Cronenworth,FREEAGENT,3.13,1.44,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Carlos Cortes,FREEAGENT,3.1,2.37,Oak,RF,"RF,OF,UTIL,BE,IL,DH,LF,P,RP",ACTIVE
Luis Rengifo,FREEAGENT,3.07,2.36,SD,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
Jordan Lawlar,FREEAGENT,3.03,0.23,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF",TEN_DAY_DL
Rhett Lowder,FREEAGENT,3.01,1.61,Cin,SP,"P,SP,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,2.96,1.48,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Tim Tawa,FREEAGENT,2.91,2.34,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Edwin Uceta,FREEAGENT,2.9,0.5,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Tyler Wells,FREEAGENT,2.89,2.63,TB,SP,"P,SP,BE,IL,RP",ACTIVE
Tony Santillan,FREEAGENT,2.88,1.29,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Blade Tidwell,FREEAGENT,2.84,2.63,SF,SP,"P,SP,BE,IL,RP",ACTIVE
Henry Bolte,FREEAGENT,2.82,1.86,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Max Scherzer,FREEAGENT,2.8,1.35,Tor,SP,"P,SP,BE,IL",ACTIVE
Jakob Junis,FREEAGENT,2.79,1.28,Tex,RP,"P,RP,BE,IL",ACTIVE
Antonio Senzatela,FREEAGENT,2.75,2.4,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Jacob Young,FREEAGENT,2.73,2.26,Wsh,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Heriberto Hernandez,FREEAGENT,2.71,2.14,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Brett Baty,FREEAGENT,2.69,1.82,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Vaughn Grissom,FREEAGENT,2.68,1.86,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Lars Nootbaar,FREEAGENT,2.64,1.33,Ari,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Camilo Doval,FREEAGENT,2.6,2.26,Pit,RP,"P,RP,BE,IL",ACTIVE
Justin Steele,FREEAGENT,2.6,0.11,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Mitch Bratt,FREEAGENT,2.58,0.76,Ari,SP,"P,SP,BE,IL",ACTIVE
Jameson Taillon,FREEAGENT,2.56,1.23,Tor,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Owen Caissie,FREEAGENT,2.54,1.29,Mia,RF,"RF,OF,UTIL,BE,IL,DH",ACTIVE
Luis Severino,FREEAGENT,2.51,0.76,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Jasson Dominguez,FREEAGENT,2.5,0.9,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Steven Matz,FREEAGENT,2.49,1.73,TB,RP,"P,RP,BE,IL,SP",ACTIVE
Chase Dollander,FREEAGENT,2.46,0.73,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Joey Wiemer,FREEAGENT,2.44,1.34,FA,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Hunter Dobbins,FREEAGENT,2.41,2.2,StL,SP,"P,SP,BE,IL",ACTIVE
Juan Morillo,FREEAGENT,2.4,2.23,Ari,RP,"P,RP,BE,IL",ACTIVE
Anthony Volpe,FREEAGENT,2.39,0.81,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Cedric Mullins,FREEAGENT,2.39,1.55,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Nick Fortes,FREEAGENT,2.36,1.62,TB,C,"C,UTIL,BE,IL",ACTIVE
Javier Assad,FREEAGENT,2.3,1.82,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Kyle Manzardo,FREEAGENT,2.3,0.98,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Grayson Rodriguez,FREEAGENT,2.25,0.93,LAA,SP,"P,SP,BE,IL",ACTIVE
Bryan King,FREEAGENT,2.21,1.95,Hou,RP,"P,RP,BE,IL",ACTIVE
Gary Sanchez,FREEAGENT,2.2,1.54,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
Connor Prielipp,FREEAGENT,2.18,1.05,Min,SP,"P,SP,BE,IL",ACTIVE
Stephen Kolek,FREEAGENT,2.18,0.58,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Dominic Smith,FREEAGENT,2.07,1.14,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Joe Mack,FREEAGENT,2.06,1.4,Mia,C,"C,DH,UTIL,BE,IL",ACTIVE
Evan Carter,FREEAGENT,2.03,1.18,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Luis Lara,FREEAGENT,2.03,1.07,Mil,CF,"CF,OF,UTIL,BE,IL,RF",ACTIVE
Tyler Phillips,FREEAGENT,2.03,1.55,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Max Muncy,FREEAGENT,2.0,0.99,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Tristan Peters,FREEAGENT,1.99,1.46,ChW,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Christian Encarnacion-Strand,FREEAGENT,1.96,1.28,Bal,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Mark Vientos,FREEAGENT,1.94,0.55,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Brandon Sproat,FREEAGENT,1.93,1.27,Mil,SP,"P,SP,BE,IL",ACTIVE
Osleivis Basabe,FREEAGENT,1.91,1.46,SF,SS,"2B,3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Michael Petersen,FREEAGENT,1.9,1.67,Mia,RP,"P,RP,BE,IL",ACTIVE
Kyle Finnegan,FREEAGENT,1.89,1.62,Det,RP,"P,RP,BE,IL",ACTIVE
Victor Caratini,FREEAGENT,1.87,1.22,Min,C,"C,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Moises Ballesteros,FREEAGENT,1.82,0.76,LAA,DH,"DH,UTIL,BE,IL,C",ACTIVE
