Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Kenley Jansen,FREEAGENT,37.81,31.35,Det,RP,"P,RP,BE,IL",ACTIVE
Zac Gallen,FREEAGENT,36.24,24.89,Ari,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Marcus Semien,FREEAGENT,36.18,22.83,NYM,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Caleb Durbin,FREEAGENT,35.64,27.09,Bos,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jo Adell,FREEAGENT,34.1,23.6,LAA,CF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Jack Flaherty,FREEAGENT,33.03,17.49,Det,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Konnor Griffin,FREEAGENT,32.99,4.94,Pit,SS,"SS,2B/SS,IF,UTIL,BE,IL",SIXTY_DAY_DL
Agustin Ramirez,FREEAGENT,32.85,25.52,Mia,C,"C,DH,UTIL,BE,IL",ACTIVE
Alejandro Kirk,FREEAGENT,32.78,16.29,Tor,C,"C,UTIL,BE,IL",ACTIVE
Ryan Pepiot,FREEAGENT,31.66,18.87,TB,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Daniel Palencia,FREEAGENT,31.41,13.53,ChC,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Brayan Rocchio,FREEAGENT,31.21,25.81,Cle,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Bryan Abreu,FREEAGENT,30.35,25.87,Hou,RP,"P,RP,BE,IL",ACTIVE
Kyle Stowers,FREEAGENT,29.34,16.74,Mia,LF,"LF,RF,OF,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Ildemaro Vargas,FREEAGENT,27.81,19.69,Ari,2B,"1B,2B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jakob Marsee,FREEAGENT,26.98,13.37,Mia,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Joey Cantillo,FREEAGENT,26.27,23.89,Cle,RP,"P,SP,RP,BE,IL",ACTIVE
Kris Bubic,FREEAGENT,25.86,7.85,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Ben Brown,FREEAGENT,25.33,1.99,ChC,SP,"P,SP,RP,BE,IL",FIFTEEN_DAY_DL
Josh Jung,FREEAGENT,25.14,7.12,Tex,3B,"3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Sal Frelick,FREEAGENT,25.05,7.98,Mil,RF,"RF,OF,UTIL,BE,IL",TEN_DAY_DL
Seth Lugo,FREEAGENT,24.11,15.65,KC,SP,"P,SP,BE,IL",ACTIVE
Nick Gonzales,FREEAGENT,23.86,21.36,Pit,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Merrill Kelly,FREEAGENT,22.44,11.49,Ari,SP,"P,SP,BE,IL",ACTIVE
Shane Bieber,FREEAGENT,21.8,10.33,Tor,SP,"P,SP,BE,IL",ACTIVE
Kyle Leahy,FREEAGENT,20.26,14.11,StL,RP,"P,RP,BE,IL,SP",ACTIVE
Spencer Torkelson,FREEAGENT,19.51,12.16,Det,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Brandon Young,FREEAGENT,19.14,10.19,Bal,SP,"P,SP,BE,IL",ACTIVE
Tommy Edman,FREEAGENT,18.89,15.49,LAD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Carlos Estevez,FREEAGENT,18.63,9.36,KC,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Clay Holmes,FREEAGENT,17.7,3.2,NYM,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Alec Bohm,FREEAGENT,17.47,12.69,Phi,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
J.T. Ginn,FREEAGENT,17.24,2.9,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Nolan Arenado,FREEAGENT,17.22,13.32,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
J.T. Realmuto,FREEAGENT,16.65,11.35,Phi,C,"C,UTIL,BE,IL",ACTIVE
Aaron Ashby,FREEAGENT,16.57,15.79,Mil,RP,"P,RP,BE,IL",ACTIVE
Andre Pallante,FREEAGENT,15.89,7.75,StL,SP,"P,SP,BE,IL",ACTIVE
Luis Robert Jr.,FREEAGENT,15.15,6.95,NYM,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Walbert Urena,FREEAGENT,15.07,10.52,LAA,SP,"P,SP,BE,IL",ACTIVE
Brady Singer,FREEAGENT,14.72,12.64,Cin,SP,"P,SP,BE,IL",ACTIVE
Willi Castro,FREEAGENT,14.41,10.4,Col,RF,"2B,3B,2B/SS,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,SS,1B",ACTIVE
Dalton Rushing,FREEAGENT,13.39,9.78,LAD,C,"C,UTIL,BE,IL",ACTIVE
Josh Bell,FREEAGENT,12.74,8.08,Min,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Heliot Ramos,FREEAGENT,12.23,6.7,SF,LF,"LF,OF,UTIL,BE,IL",ACTIVE
Seranthony Dominguez,FREEAGENT,12.14,10.47,ChW,RP,"P,RP,BE,IL",ACTIVE
Angel Martinez,FREEAGENT,11.83,5.6,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Randy Vasquez,FREEAGENT,11.69,7.98,SD,SP,"P,SP,BE,IL",ACTIVE
Nasim Nunez,FREEAGENT,11.59,9.91,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Adrian Morejon,FREEAGENT,11.42,10.48,SD,RP,"P,RP,BE,IL",ACTIVE
Keibert Ruiz,FREEAGENT,11.05,8.34,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Rico Garcia,FREEAGENT,11.02,10.35,Bal,RP,"P,RP,BE,IL",ACTIVE
Jack Leiter,FREEAGENT,10.95,4.22,Tex,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Noah Cameron,FREEAGENT,10.78,6.66,KC,SP,"P,SP,BE,IL",ACTIVE
A.J. Ewing,FREEAGENT,10.7,8.43,NYM,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Christian Scott,FREEAGENT,10.67,9.04,NYM,SP,"P,SP,BE,IL",ACTIVE
Alex Vesia,FREEAGENT,10.48,9.69,LAD,RP,"P,RP,BE,IL",ACTIVE
Gavin Sheets,FREEAGENT,10.35,7.26,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Trevor Story,FREEAGENT,10.06,3.61,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",SIXTY_DAY_DL
Jake Burger,FREEAGENT,9.5,7.18,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Ryan Walker,FREEAGENT,9.42,6.78,SF,RP,"P,RP,BE,IL",ACTIVE
Chase Meidroth,FREEAGENT,9.3,7.27,ChW,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Daulton Varsho,FREEAGENT,9.27,6.22,Tor,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Lucas Erceg,FREEAGENT,9.04,7.59,KC,RP,"P,RP,BE,IL",ACTIVE
Jeffrey Springs,FREEAGENT,8.99,6.04,Oak,SP,"P,SP,BE,IL",DAY_TO_DAY
Lawrence Butler,FREEAGENT,8.83,4.21,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Jordan Westburg,FREEAGENT,8.78,3.29,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Royce Lewis,FREEAGENT,8.78,5.06,Min,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B",ACTIVE
TJ Friedl,FREEAGENT,8.78,3.05,Cin,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Dylan Crews,FREEAGENT,8.58,6.12,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Andres Gimenez,FREEAGENT,8.38,5.45,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Paul Goldschmidt,FREEAGENT,8.19,5.51,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Carlos Correa,FREEAGENT,8.01,3.2,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Kerry Carpenter,FREEAGENT,7.9,3.14,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Spencer Horwitz,FREEAGENT,7.87,0.62,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Joe Musgrove,FREEAGENT,7.81,0.96,SD,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Luke Weaver,FREEAGENT,7.75,7.24,NYM,RP,"P,RP,BE,IL",ACTIVE
Dennis Santana,FREEAGENT,7.21,6.11,Pit,RP,"P,RP,BE,IL",ACTIVE
Yusei Kikuchi,FREEAGENT,7.11,2.92,LAA,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Brandon Pfaadt,FREEAGENT,7.0,5.14,Ari,SP,"P,SP,BE,IL,RP",ACTIVE
Hunter Gaddis,FREEAGENT,6.97,6.32,Cle,RP,"P,RP,BE,IL",ACTIVE
JoJo Romero,FREEAGENT,6.83,2.24,StL,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Garrett Mitchell,FREEAGENT,6.72,5.15,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jeremiah Estrada,FREEAGENT,6.52,2.57,SD,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Brent Headrick,FREEAGENT,6.35,6.01,NYY,RP,"P,RP,BE,IL",ACTIVE
Eric Lauer,FREEAGENT,6.3,5.67,LAD,SP,"P,SP,RP,BE,IL",ACTIVE
Trevor Larnach,FREEAGENT,6.27,4.93,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
Cam Smith,FREEAGENT,6.21,4.0,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Jorge Polanco,FREEAGENT,6.15,2.2,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",ACTIVE
Martin Perez,FREEAGENT,6.14,3.89,Atl,SP,"P,SP,BE,IL",ACTIVE
Troy Johnston,FREEAGENT,6.08,4.17,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Austin Wells,FREEAGENT,6.0,3.42,NYY,C,"C,UTIL,BE,IL",ACTIVE
Robert Gasser,FREEAGENT,5.98,2.01,Mil,SP,"P,SP,BE,IL",ACTIVE
Masyn Winn,FREEAGENT,5.87,3.71,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Jorge Soler,FREEAGENT,5.81,3.54,LAA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Luke Raley,FREEAGENT,5.81,3.63,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,5.8,3.87,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Matt McLain,FREEAGENT,5.69,2.07,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",TEN_DAY_DL
J.P. Crawford,FREEAGENT,5.6,3.12,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Kumar Rocker,FREEAGENT,5.59,3.62,Tex,SP,"P,SP,BE,IL",ACTIVE
Jeff McNeil,FREEAGENT,5.57,3.85,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL",ACTIVE
Fernando Cruz,FREEAGENT,5.47,5.22,NYY,RP,"P,RP,BE,IL",ACTIVE
Javier Sanoja,FREEAGENT,5.39,4.02,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL",ACTIVE
Walker Buehler,FREEAGENT,5.36,2.43,SD,SP,"P,SP,BE,IL",ACTIVE
Kyle Karros,FREEAGENT,5.3,2.96,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",DAY_TO_DAY
Colt Keith,FREEAGENT,5.2,3.24,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Andrew Painter,FREEAGENT,4.9,3.54,Phi,SP,"P,SP,BE,IL",ACTIVE
Jasson Dominguez,FREEAGENT,4.82,3.32,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Brandon Sproat,FREEAGENT,4.81,3.36,Mil,SP,"P,SP,BE,IL",ACTIVE
Jurickson Profar,FREEAGENT,4.77,3.32,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Kyle Teel,FREEAGENT,4.68,1.05,ChW,C,"C,UTIL,BE,IL",TEN_DAY_DL
Nick Fortes,FREEAGENT,4.62,3.48,TB,C,"C,UTIL,BE,IL",ACTIVE
Heriberto Hernandez,FREEAGENT,4.61,3.92,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Adolis Garcia,FREEAGENT,4.57,1.75,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Zebby Matthews,FREEAGENT,4.57,1.77,Min,SP,"P,SP,BE,IL",ACTIVE
Addison Barger,FREEAGENT,4.53,1.13,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Nolan Schanuel,FREEAGENT,4.44,3.14,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Tyler Wells,FREEAGENT,4.39,4.12,Bal,SP,"P,SP,BE,IL,RP",ACTIVE
Chad Patrick,FREEAGENT,4.38,3.77,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Jake Mangum,FREEAGENT,4.36,3.23,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Ramon Laureano,FREEAGENT,4.31,1.64,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Eduard Bazardo,FREEAGENT,4.27,4.06,Sea,RP,"P,RP,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,4.19,3.32,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Blaze Alexander,FREEAGENT,4.12,0.29,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Joc Pederson,FREEAGENT,3.95,3.05,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
David Peterson,FREEAGENT,3.9,2.95,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Jordan Romano,FREEAGENT,3.9,3.41,Col,RP,"P,RP,BE,IL",ACTIVE
Jonathan India,FREEAGENT,3.88,1.1,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Marcell Ozuna,FREEAGENT,3.86,1.1,Pit,DH,"DH,UTIL,BE,IL",ACTIVE
Robert Garcia,FREEAGENT,3.86,1.78,Tex,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Colin Rea,FREEAGENT,3.84,3.05,ChC,SP,"P,SP,BE,IL",ACTIVE
Ryne Nelson,FREEAGENT,3.83,1.57,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Will Vest,FREEAGENT,3.75,1.62,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Jakob Junis,FREEAGENT,3.68,3.13,Tex,RP,"P,RP,BE,IL",ACTIVE
Andrew Vaughn,FREEAGENT,3.66,2.15,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Clayton Beeter,FREEAGENT,3.62,3.34,Wsh,RP,"P,RP,BE,IL",ACTIVE
Carmen Mlodzinski,FREEAGENT,3.6,3.23,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Matthew Liberatore,FREEAGENT,3.57,2.01,StL,SP,"P,SP,BE,IL",ACTIVE
Jacob Webb,FREEAGENT,3.5,3.33,ChC,RP,"P,RP,BE,IL",ACTIVE
Stephen Kolek,FREEAGENT,3.5,0.73,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Antonio Senzatela,FREEAGENT,3.44,3.02,Col,SP,"P,SP,BE,IL,RP",ACTIVE
Lars Nootbaar,FREEAGENT,3.38,1.84,StL,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Luis Lara,FREEAGENT,3.37,2.09,Mil,CF,"CF,OF,UTIL,BE,IL,RF",ACTIVE
Jameson Taillon,FREEAGENT,3.24,1.64,ChC,SP,"P,SP,BE,IL",ACTIVE
Jake Cronenworth,FREEAGENT,3.22,1.36,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Alex Lange,FREEAGENT,3.17,2.9,KC,RP,"P,RP,BE,IL",ACTIVE
Tristan Peters,FREEAGENT,3.15,2.19,ChW,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Andrew Benintendi,FREEAGENT,3.13,2.17,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Tony Santillan,FREEAGENT,3.12,1.39,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Slade Cecconi,FREEAGENT,3.11,1.81,Cle,SP,"P,SP,BE,IL",ACTIVE
Ronel Blanco,FREEAGENT,3.1,1.11,Hou,SP,"P,SP,BE,IL",ACTIVE
Brett Baty,FREEAGENT,3.09,2.0,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Anthony Volpe,FREEAGENT,3.08,1.38,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,3.07,2.43,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Lane Thomas,FREEAGENT,3.06,2.33,KC,CF,"CF,OF,UTIL,BE,IL,RF,LF",ACTIVE
Sean Manaea,FREEAGENT,3.06,2.61,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Justin Crawford,FREEAGENT,3.04,1.79,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Edwin Uceta,FREEAGENT,3.03,0.51,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Dean Kremer,FREEAGENT,2.97,1.51,Bal,SP,"P,SP,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,2.97,1.5,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Owen Caissie,FREEAGENT,2.96,0.64,Mia,RF,"RF,OF,UTIL,BE,IL",TEN_DAY_DL
Bryan King,FREEAGENT,2.95,2.69,Hou,RP,"P,RP,BE,IL",ACTIVE
Joey Ortiz,FREEAGENT,2.95,2.26,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Garrett Cleavinger,FREEAGENT,2.85,2.61,TB,RP,"P,RP,BE,IL",ACTIVE
Luis Severino,FREEAGENT,2.84,0.81,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Kyle Manzardo,FREEAGENT,2.79,1.5,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Tyler Stephenson,FREEAGENT,2.77,1.93,Cin,C,"C,UTIL,BE,IL",ACTIVE
Jordan Lawlar,FREEAGENT,2.75,0.16,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF",TEN_DAY_DL
Justin Steele,FREEAGENT,2.75,0.11,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Chase Dollander,FREEAGENT,2.72,0.78,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Luis Rengifo,FREEAGENT,2.69,2.06,SD,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Joey Wiemer,FREEAGENT,2.64,1.55,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Zack Littell,FREEAGENT,2.62,2.18,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Didier Fuentes,FREEAGENT,2.6,2.3,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Connor Prielipp,FREEAGENT,2.57,0.78,Min,SP,"P,SP,BE,IL",ACTIVE
Steven Okert,FREEAGENT,2.56,2.44,Hou,RP,"P,RP,BE,IL",ACTIVE
Vaughn Grissom,FREEAGENT,2.56,1.98,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Javier Assad,FREEAGENT,2.55,2.0,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Camilo Doval,FREEAGENT,2.54,2.21,NYY,RP,"P,RP,BE,IL",ACTIVE
Steven Matz,FREEAGENT,2.51,1.37,TB,RP,"P,RP,BE,IL,SP",ACTIVE
Carson Whisenhunt,FREEAGENT,2.45,1.12,SF,SP,"P,SP,BE,IL",ACTIVE
Jonah Heim,FREEAGENT,2.41,1.86,Oak,C,"C,DH,UTIL,BE,IL",ACTIVE
Javier Baez,FREEAGENT,2.4,0.99,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
Cedric Mullins,FREEAGENT,2.38,1.64,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Dominic Smith,FREEAGENT,2.34,1.18,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Tomoyuki Sugano,FREEAGENT,2.34,0.96,Col,SP,"P,SP,BE,IL",ACTIVE
Joe Mack,FREEAGENT,2.33,1.69,Mia,C,"C,DH,UTIL,BE,IL",ACTIVE
Evan Carter,FREEAGENT,2.31,1.43,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Gary Sanchez,FREEAGENT,2.3,1.51,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
Victor Caratini,FREEAGENT,2.28,1.39,Min,C,"C,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Max Scherzer,FREEAGENT,2.26,1.01,Tor,SP,"P,SP,BE,IL",ACTIVE
Spencer Jones,FREEAGENT,2.25,0.89,NYY,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Kyle Finnegan,FREEAGENT,2.22,1.95,Det,RP,"P,RP,BE,IL",ACTIVE
Erick Fedde,FREEAGENT,2.2,1.56,ChW,SP,"P,SP,RP,BE,IL",ACTIVE
Max Muncy,FREEAGENT,2.2,1.0,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Mark Vientos,FREEAGENT,2.13,0.63,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Rhett Lowder,FREEAGENT,2.13,1.38,Cin,SP,"P,SP,BE,IL",ACTIVE
Lance McCullers Jr.,FREEAGENT,2.09,1.04,FA,SP,"P,SP,BE,IL",ACTIVE
Tim Tawa,FREEAGENT,2.09,1.61,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Henry Bolte,FREEAGENT,2.08,1.2,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Caleb Kilian,FREEAGENT,2.02,1.85,SF,RP,"P,RP,BE,IL",ACTIVE
Juan Morillo,FREEAGENT,2.02,1.9,Ari,RP,"P,RP,BE,IL",ACTIVE
Grayson Rodriguez,FREEAGENT,2.0,1.16,LAA,SP,"P,SP,BE,IL",ACTIVE
Joshua Kuroda-Grauer,FREEAGENT,1.99,0.08,Oak,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",TEN_DAY_DL
Patrick Sandoval,FREEAGENT,1.97,1.71,Bos,SP,"P,SP,BE,IL",ACTIVE
Michael Petersen,FREEAGENT,1.96,1.68,Mia,RP,"P,RP,BE,IL",DAY_TO_DAY
Tommy White,FREEAGENT,1.96,1.12,Oak,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Brad Keller,FREEAGENT,1.93,0.96,Phi,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Matt Brash,FREEAGENT,1.92,0.54,Sea,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Andrew Morris,FREEAGENT,1.9,1.77,Min,SP,"P,SP,RP,BE,IL",ACTIVE
Gabriel Hughes,FREEAGENT,1.9,1.74,Col,SP,"P,SP,BE,IL",ACTIVE
Jesus Sanchez,FREEAGENT,1.88,0.42,Tor,RF,"LF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Tyler Phillips,FREEAGENT,1.83,1.45,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Logan O'Hoppe,FREEAGENT,1.81,0.99,LAA,C,"C,UTIL,BE,IL",ACTIVE
Colton Cowser,FREEAGENT,1.79,1.04,Bal,CF,"LF,CF,OF,UTIL,BE,IL,RF",ACTIVE
Matt Shaw,FREEAGENT,1.79,0.34,ChC,3B,"3B,1B/3B,IF,UTIL,BE,IL,RF,OF,DH",TEN_DAY_DL
Matt Strahm,FREEAGENT,1.75,1.47,KC,RP,"P,RP,BE,IL",ACTIVE
Mick Abel,FREEAGENT,1.74,0.1,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Moises Ballesteros,FREEAGENT,1.74,0.5,ChC,DH,"DH,UTIL,BE,IL",ACTIVE
