Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Ildemaro Vargas,FREEAGENT,25.71,19.8,Ari,2B,"1B,2B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Sal Frelick,FREEAGENT,23.78,6.99,Mil,RF,"RF,OF,UTIL,BE,IL",TEN_DAY_DL
Seth Lugo,FREEAGENT,22.95,14.22,KC,SP,"P,SP,BE,IL",ACTIVE
Joey Cantillo,FREEAGENT,22.81,16.88,Cle,RP,"P,SP,RP,BE,IL",ACTIVE
Kris Bubic,FREEAGENT,22.65,7.45,LAD,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Kody Clemens,FREEAGENT,22.5,20.33,Min,1B,"1B,2B,2B/SS,1B/3B,IF,UTIL,BE,IL,OF,LF,RF",ACTIVE
Spencer Torkelson,FREEAGENT,22.37,15.22,Det,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Sam Antonacci,FREEAGENT,22.33,20.68,ChW,2B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
Brayan Rocchio,FREEAGENT,22.14,14.66,Cle,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Keider Montero,FREEAGENT,21.12,14.41,Det,SP,"P,SP,RP,BE,IL",ACTIVE
Gregory Soto,FREEAGENT,20.58,19.4,Pit,RP,"P,RP,BE,IL",ACTIVE
Merrill Kelly,FREEAGENT,20.4,10.84,Ari,SP,"P,SP,BE,IL",ACTIVE
Josh Jung,FREEAGENT,20.35,4.5,Tex,3B,"3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Nick Gonzales,FREEAGENT,20.05,16.01,Pit,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Ben Brown,FREEAGENT,19.98,1.62,ChC,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Brandon Young,FREEAGENT,19.01,16.9,Bal,SP,"P,SP,BE,IL",ACTIVE
Shane Bieber,FREEAGENT,18.4,6.7,Tor,SP,"P,SP,BE,IL",ACTIVE
Nolan Arenado,FREEAGENT,17.95,13.46,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL",DAY_TO_DAY
J.T. Ginn,FREEAGENT,17.69,12.34,Oak,SP,"P,SP,BE,IL",ACTIVE
Paul Sewald,FREEAGENT,17.58,14.69,Tor,RP,"P,RP,BE,IL",ACTIVE
Carlos Estevez,FREEAGENT,17.57,9.17,KC,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Josh Bell,FREEAGENT,15.93,13.06,Min,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Martin Perez,FREEAGENT,15.92,14.57,Atl,SP,"P,SP,BE,IL",ACTIVE
J.T. Realmuto,FREEAGENT,15.56,11.02,Phi,C,"C,UTIL,BE,IL",ACTIVE
Tatsuya Imai,FREEAGENT,14.92,7.94,Hou,SP,"P,SP,BE,IL",ACTIVE
Aaron Ashby,FREEAGENT,14.9,12.54,Mil,RP,"P,RP,BE,IL",ACTIVE
Lawrence Butler,FREEAGENT,13.92,9.05,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Luis Robert Jr.,FREEAGENT,13.06,7.2,NYM,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jacob Webb,FREEAGENT,12.69,12.02,ChC,RP,"P,RP,BE,IL",ACTIVE
Tommy Edman,FREEAGENT,12.67,10.83,LAD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Cole Young,FREEAGENT,12.39,8.09,Sea,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Zac Thornton,FREEAGENT,12.36,6.11,NYM,SP,"P,SP,BE,IL",ACTIVE
Randy Vasquez,FREEAGENT,12.16,9.45,SD,SP,"P,SP,BE,IL,RP",ACTIVE
Sean Manaea,FREEAGENT,11.1,7.87,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Heliot Ramos,FREEAGENT,11.02,5.29,NYY,LF,"LF,OF,UTIL,BE,IL",ACTIVE
Angel Martinez,FREEAGENT,10.61,5.47,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Keibert Ruiz,FREEAGENT,10.37,7.19,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Seranthony Dominguez,FREEAGENT,9.87,7.65,Sea,RP,"P,RP,BE,IL",ACTIVE
Trevor Story,FREEAGENT,9.79,3.52,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",SIXTY_DAY_DL
Brent Headrick,FREEAGENT,9.69,8.01,NYY,RP,"P,RP,BE,IL",ACTIVE
Jason Adam,FREEAGENT,9.55,5.05,SD,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Andres Gimenez,FREEAGENT,9.14,5.75,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Ryan Walker,FREEAGENT,9.1,6.38,SF,RP,"P,RP,BE,IL",ACTIVE
Jake Burger,FREEAGENT,8.95,5.58,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Brady Singer,FREEAGENT,8.9,5.57,Cin,SP,"P,SP,BE,IL",ACTIVE
Alex Vesia,FREEAGENT,8.77,8.1,LAD,RP,"P,RP,BE,IL",ACTIVE
Cam Smith,FREEAGENT,8.67,5.61,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Rico Garcia,FREEAGENT,8.62,8.12,Bal,RP,"P,RP,BE,IL",ACTIVE
Daulton Varsho,FREEAGENT,8.59,5.28,Hou,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Eduardo Valencia,FREEAGENT,8.59,6.73,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Gavin Sheets,FREEAGENT,8.59,6.92,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
A.J. Ewing,FREEAGENT,8.55,7.3,NYM,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Jordan Westburg,FREEAGENT,8.55,3.24,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
TJ Friedl,FREEAGENT,8.48,3.09,Cin,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Andruw Monasterio,FREEAGENT,8.16,7.29,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL,DH,2B",ACTIVE
Dalton Rushing,FREEAGENT,8.12,3.08,LAD,C,"C,UTIL,BE,IL",TEN_DAY_DL
Curtis Mead,FREEAGENT,7.93,0.82,Bos,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Gage Jump,FREEAGENT,7.8,4.21,Oak,SP,"P,SP,BE,IL",ACTIVE
Nasim Nunez,FREEAGENT,7.79,4.45,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Zac Veen,FREEAGENT,7.77,6.24,Col,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Carlos Correa,FREEAGENT,7.69,3.06,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Lucas Erceg,FREEAGENT,7.67,6.43,KC,RP,"P,RP,BE,IL",ACTIVE
Andrew Painter,FREEAGENT,7.46,5.99,Phi,SP,"P,SP,BE,IL",ACTIVE
Jeffrey Springs,FREEAGENT,7.46,4.47,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Griffin Conine,FREEAGENT,7.39,6.58,Mia,LF,"LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Abimelec Ortiz,FREEAGENT,7.34,4.03,Wsh,1B,"1B,1B/3B,IF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Erik Sabrowski,FREEAGENT,7.18,5.65,Cle,RP,"P,RP,BE,IL",ACTIVE
Jeremiah Estrada,FREEAGENT,7.09,4.93,SD,RP,"P,RP,BE,IL",ACTIVE
Kerry Carpenter,FREEAGENT,7.05,2.31,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Jake Mangum,FREEAGENT,7.02,6.54,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Yusei Kikuchi,FREEAGENT,6.86,2.83,LAA,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Jacob Lopez,FREEAGENT,6.85,5.47,Oak,SP,"P,SP,BE,IL",ACTIVE
Tyler Stephenson,FREEAGENT,6.77,5.6,Cin,C,"C,UTIL,BE,IL",ACTIVE
Jeff McNeil,FREEAGENT,6.7,5.17,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,1B,1B/3B",ACTIVE
Dennis Santana,FREEAGENT,6.53,5.25,Ari,RP,"P,RP,BE,IL",ACTIVE
Walker Buehler,FREEAGENT,6.45,5.35,SD,SP,"P,SP,BE,IL",ACTIVE
Matt McLain,FREEAGENT,6.29,4.11,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Dylan Crews,FREEAGENT,6.17,3.68,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Eric Lauer,FREEAGENT,6.16,3.34,LAD,SP,"P,SP,RP,BE,IL",ACTIVE
Austin Wells,FREEAGENT,6.04,3.47,NYY,C,"C,UTIL,BE,IL",ACTIVE
JoJo Romero,FREEAGENT,5.89,1.83,Mil,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Masyn Winn,FREEAGENT,5.85,4.03,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Javier Sanoja,FREEAGENT,5.67,4.82,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL,RF",ACTIVE
Jorge Polanco,FREEAGENT,5.66,2.28,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",ACTIVE
David Peterson,FREEAGENT,5.49,4.09,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Brayan Bello,FREEAGENT,5.38,4.7,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Paul Goldschmidt,FREEAGENT,5.28,2.46,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Colt Keith,FREEAGENT,5.26,3.85,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Hogan Harris,FREEAGENT,5.22,4.9,Oak,RP,"P,RP,BE,IL",ACTIVE
Hayden Wesneski,FREEAGENT,5.21,2.52,Hou,SP,"P,SP,BE,IL",ACTIVE
Jordan Romano,FREEAGENT,5.17,4.68,Col,RP,"P,RP,BE,IL",ACTIVE
Spencer Horwitz,FREEAGENT,5.12,2.99,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,5.11,3.7,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Nolan Schanuel,FREEAGENT,5.06,3.21,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Clayton Beeter,FREEAGENT,4.93,4.12,Wsh,RP,"P,RP,BE,IL",ACTIVE
Trevor Larnach,FREEAGENT,4.88,3.86,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
J.P. Crawford,FREEAGENT,4.85,1.56,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",TEN_DAY_DL
Braden Montgomery,FREEAGENT,4.81,3.99,ChW,CF,"CF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Jurickson Profar,FREEAGENT,4.68,3.25,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Brenton Doyle,FREEAGENT,4.63,1.86,ChW,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Chad Patrick,FREEAGENT,4.57,3.49,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Garrett Mitchell,FREEAGENT,4.56,2.91,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Troy Johnston,FREEAGENT,4.48,3.45,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Ben Joyce,FREEAGENT,4.43,3.0,LAA,RP,"P,RP,BE,IL",ACTIVE
Fernando Cruz,FREEAGENT,4.4,3.78,NYY,RP,"P,RP,BE,IL",ACTIVE
Adolis Garcia,FREEAGENT,4.29,1.63,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Jorge Soler,FREEAGENT,4.23,2.02,FA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Kumar Rocker,FREEAGENT,4.17,2.3,Tex,SP,"P,SP,BE,IL",ACTIVE
Kyle Teel,FREEAGENT,4.13,0.94,ChW,C,"C,UTIL,BE,IL",TEN_DAY_DL
Robert Gasser,FREEAGENT,4.08,1.48,Mil,SP,"P,SP,BE,IL",ACTIVE
Garrett Cleavinger,FREEAGENT,4.06,3.82,TB,RP,"P,RP,BE,IL",ACTIVE
Ramon Laureano,FREEAGENT,3.99,1.52,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Addison Barger,FREEAGENT,3.94,1.09,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Luke Raley,FREEAGENT,3.94,1.41,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Justin Crawford,FREEAGENT,3.88,2.95,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Dean Kremer,FREEAGENT,3.81,2.61,Min,SP,"P,SP,BE,IL",ACTIVE
Robert Garcia,FREEAGENT,3.65,1.73,Tex,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Tomoyuki Sugano,FREEAGENT,3.65,2.87,Col,SP,"P,SP,BE,IL",ACTIVE
Jonathan India,FREEAGENT,3.64,1.05,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Didier Fuentes,FREEAGENT,3.58,3.31,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Marcell Ozuna,FREEAGENT,3.56,0.92,FA,DH,"DH,UTIL,BE,IL",ACTIVE
Andrew Vaughn,FREEAGENT,3.53,1.93,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL,3B",ACTIVE
Randy Dobnak,FREEAGENT,3.51,2.54,KC,SP,"P,SP,RP,BE,IL",ACTIVE
Ryne Nelson,FREEAGENT,3.47,1.45,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Eduard Bazardo,FREEAGENT,3.46,2.94,Sea,RP,"P,RP,BE,IL",ACTIVE
Will Vest,FREEAGENT,3.46,1.49,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Kyle Karros,FREEAGENT,3.42,0.92,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",SEVEN_DAY_DL
Zebby Matthews,FREEAGENT,3.39,1.77,Min,SP,"P,SP,BE,IL",ACTIVE
Blaze Alexander,FREEAGENT,3.38,0.23,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Luis Rengifo,FREEAGENT,3.37,2.91,SD,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
Andrew Benintendi,FREEAGENT,3.34,2.44,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Joc Pederson,FREEAGENT,3.34,1.76,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
Matthew Liberatore,FREEAGENT,3.28,1.79,StL,SP,"P,SP,BE,IL",ACTIVE
Tim Tawa,FREEAGENT,3.26,2.89,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Carmen Mlodzinski,FREEAGENT,3.24,2.91,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Javier Baez,FREEAGENT,3.24,2.23,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
Steven Okert,FREEAGENT,3.24,2.69,Hou,RP,"P,RP,BE,IL",ACTIVE
Henry Bolte,FREEAGENT,3.23,2.73,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,3.19,0.35,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",TEN_DAY_DL
Jake Cronenworth,FREEAGENT,3.15,1.54,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Jonah Heim,FREEAGENT,3.14,2.59,Oak,C,"C,DH,UTIL,BE,IL",ACTIVE
Jordan Lawlar,FREEAGENT,3.12,0.62,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF",ACTIVE
Cody Bradford,FREEAGENT,3.1,1.8,Tex,SP,"P,SP,BE,IL",ACTIVE
Carlos Cortes,FREEAGENT,3.08,2.47,Oak,RF,"RF,OF,UTIL,BE,IL,DH,LF,P,RP",ACTIVE
Rhett Lowder,FREEAGENT,3.08,2.47,Cin,SP,"P,SP,BE,IL",ACTIVE
Colin Rea,FREEAGENT,3.06,2.27,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Pablo Lopez,FREEAGENT,2.95,1.48,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Patrick Sandoval,FREEAGENT,2.91,2.1,Bos,SP,"P,SP,BE,IL",ACTIVE
Edwin Uceta,FREEAGENT,2.89,0.5,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Tony Santillan,FREEAGENT,2.87,1.29,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Heriberto Hernandez,FREEAGENT,2.82,2.53,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Max Scherzer,FREEAGENT,2.78,1.29,Tor,SP,"P,SP,BE,IL",ACTIVE
Jakob Junis,FREEAGENT,2.72,1.43,Tex,RP,"P,RP,BE,IL",ACTIVE
Antonio Senzatela,FREEAGENT,2.71,2.14,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Brett Baty,FREEAGENT,2.68,1.87,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Tyler Wells,FREEAGENT,2.66,2.51,TB,SP,"P,SP,BE,IL,RP",ACTIVE
Jacob Young,FREEAGENT,2.64,1.86,Wsh,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Lars Nootbaar,FREEAGENT,2.59,1.54,Ari,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Camilo Doval,FREEAGENT,2.58,2.27,Pit,RP,"P,RP,BE,IL",ACTIVE
Justin Steele,FREEAGENT,2.58,0.11,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Christian Encarnacion-Strand,FREEAGENT,2.56,1.71,Bal,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jameson Taillon,FREEAGENT,2.53,1.16,Tor,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Vaughn Grissom,FREEAGENT,2.51,1.43,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Mitch Bratt,FREEAGENT,2.5,2.19,Ari,SP,"P,SP,BE,IL",ACTIVE
Owen Caissie,FREEAGENT,2.5,1.49,Mia,RF,"RF,OF,UTIL,BE,IL,DH",ACTIVE
Jasson Dominguez,FREEAGENT,2.47,0.88,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Juan Morillo,FREEAGENT,2.45,2.34,Ari,RP,"P,RP,BE,IL",ACTIVE
Luis Severino,FREEAGENT,2.45,0.75,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Chase Dollander,FREEAGENT,2.44,0.72,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Joey Wiemer,FREEAGENT,2.44,1.34,FA,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Steven Matz,FREEAGENT,2.43,1.7,TB,RP,"P,RP,BE,IL,SP",ACTIVE
Anthony Volpe,FREEAGENT,2.37,0.81,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Cedric Mullins,FREEAGENT,2.37,1.8,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Kyle Manzardo,FREEAGENT,2.28,0.96,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Nick Fortes,FREEAGENT,2.28,1.59,TB,C,"C,UTIL,BE,IL",ACTIVE
Javier Assad,FREEAGENT,2.2,1.78,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Bryan King,FREEAGENT,2.18,1.8,Hou,RP,"P,RP,BE,IL",ACTIVE
Cristian Javier,FREEAGENT,2.17,0.81,Hou,SP,"P,SP,BE,IL",ACTIVE
Gary Sanchez,FREEAGENT,2.16,1.38,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
Grayson Rodriguez,FREEAGENT,2.16,0.85,LAA,SP,"P,SP,BE,IL",ACTIVE
Tyler Phillips,FREEAGENT,2.16,1.53,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Hunter Dobbins,FREEAGENT,2.15,1.71,StL,SP,"P,SP,BE,IL",ACTIVE
Stephen Kolek,FREEAGENT,2.11,0.57,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Tristan Peters,FREEAGENT,2.07,1.63,ChW,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Dominic Smith,FREEAGENT,2.05,1.15,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Michael Petersen,FREEAGENT,2.02,1.88,Mia,RP,"P,RP,BE,IL",ACTIVE
Connor Prielipp,FREEAGENT,2.01,1.02,Min,SP,"P,SP,BE,IL",ACTIVE
Evan Carter,FREEAGENT,2.01,1.06,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Max Muncy,FREEAGENT,1.99,1.01,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Joe Mack,FREEAGENT,1.97,1.48,Mia,C,"C,DH,UTIL,BE,IL",DAY_TO_DAY
Luis Lara,FREEAGENT,1.94,0.86,Mil,CF,"CF,OF,UTIL,BE,IL,RF",ACTIVE
Quinn Mathews,FREEAGENT,1.93,1.38,StL,SP,"P,SP,BE,IL",ACTIVE
Mark Vientos,FREEAGENT,1.92,0.55,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Rafael Flores Jr.,FREEAGENT,1.9,1.56,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL,C",ACTIVE
Kyle Finnegan,FREEAGENT,1.88,1.64,Det,RP,"P,RP,BE,IL",ACTIVE
Brandon Sproat,FREEAGENT,1.86,1.06,Mil,SP,"P,SP,BE,IL",ACTIVE
Matt Brash,FREEAGENT,1.81,0.52,Sea,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Victor Caratini,FREEAGENT,1.81,1.17,Min,C,"C,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Osleivis Basabe,FREEAGENT,1.8,1.1,SF,SS,"2B,3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Moises Ballesteros,FREEAGENT,1.79,0.68,LAA,DH,"DH,UTIL,BE,IL,C",ACTIVE
Walker Jenkins,FREEAGENT,1.76,0.31,Min,CF,"CF,OF,UTIL,BE,IL",ACTIVE
