Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Michael Busch,FREEAGENT,39.21,28.81,ChC,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Javier Sanoja,FREEAGENT,38.86,35.82,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL,RF,SS",ACTIVE
Jonathan Aranda,FREEAGENT,38.59,29.6,TB,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Nick Lodolo,FREEAGENT,38.37,22.85,Cin,SP,"P,SP,BE,IL",ACTIVE
Michael Soroka,FREEAGENT,37.5,23.36,Ari,SP,"P,SP,BE,IL",ACTIVE
Pete Fairbanks,FREEAGENT,34.91,22.53,Mia,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Marcus Semien,FREEAGENT,34.77,23.45,NYM,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Bryan Abreu,FREEAGENT,34.55,29.89,Hou,RP,"P,RP,BE,IL",ACTIVE
Davis Martin,FREEAGENT,34.34,24.06,ChW,SP,"P,SP,BE,IL",ACTIVE
Robert Suarez,FREEAGENT,32.47,13.06,Atl,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Zac Gallen,FREEAGENT,32.44,23.4,Ari,SP,"P,SP,BE,IL",ACTIVE
Brendan Donovan,FREEAGENT,32.35,11.97,Sea,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",SEVEN_DAY_DL
Ryan Helsley,FREEAGENT,32.25,15.35,Bal,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Dansby Swanson,FREEAGENT,30.86,12.6,ChC,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Ryan Pepiot,FREEAGENT,30.66,18.6,TB,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Jakob Marsee,FREEAGENT,29.89,17.51,Mia,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jack Flaherty,FREEAGENT,29.32,15.05,Det,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Daniel Palencia,FREEAGENT,26.88,17.71,ChC,RP,"P,RP,BE,IL",ACTIVE
Alec Bohm,FREEAGENT,26.74,21.14,Phi,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B",ACTIVE
Kyle Stowers,FREEAGENT,26.72,13.51,Mia,LF,"LF,RF,OF,UTIL,BE,IL,1B,1B/3B,IF,DH",ACTIVE
Ryan Weathers,FREEAGENT,24.07,6.65,NYY,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Jose Caballero,FREEAGENT,23.97,17.38,NYY,RF,"2B,3B,SS,2B/SS,1B/3B,IF,RF,OF,UTIL,BE,IL,LF",ACTIVE
Nolan Arenado,FREEAGENT,23.81,19.84,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Hunter Greene,FREEAGENT,23.04,9.81,Cin,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Sal Frelick,FREEAGENT,22.95,8.59,Mil,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Spencer Torkelson,FREEAGENT,22.35,14.7,Det,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Ildemaro Vargas,FREEAGENT,22.33,15.3,Ari,2B,"1B,2B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Brayan Rocchio,FREEAGENT,20.84,14.55,Cle,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",DAY_TO_DAY
Seth Lugo,FREEAGENT,20.83,12.47,KC,SP,"P,SP,BE,IL",ACTIVE
Merrill Kelly,FREEAGENT,20.38,10.21,Ari,SP,"P,SP,BE,IL",ACTIVE
Kris Bubic,FREEAGENT,20.1,8.63,LAD,SP,"P,SP,BE,IL",ACTIVE
Josh Bell,FREEAGENT,20.06,15.9,Min,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Cal Quantrill,FREEAGENT,19.64,10.99,Tex,SP,"P,SP,BE,IL,RP",FIFTEEN_DAY_DL
Zebby Matthews,FREEAGENT,19.33,12.58,Min,SP,"P,SP,BE,IL",ACTIVE
Sam Antonacci,FREEAGENT,19.26,16.15,ChW,2B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
JJ Bleday,FREEAGENT,19.05,15.51,Cin,CF,"CF,RF,OF,UTIL,BE,IL,LF",ACTIVE
Kyle Leahy,FREEAGENT,19.01,14.99,StL,RP,"P,RP,BE,IL,SP",ACTIVE
Xander Bogaerts,FREEAGENT,19.0,12.81,SD,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Casey Schmitt,FREEAGENT,18.87,5.85,SF,2B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,DH,1B,LF,OF",SIXTY_DAY_DL
Michael McGreevy,FREEAGENT,18.76,11.73,StL,SP,"P,SP,BE,IL",ACTIVE
Trent Grisham,FREEAGENT,18.73,7.6,NYY,CF,"CF,OF,UTIL,BE,IL",TEN_DAY_DL
Josh Jung,FREEAGENT,18.17,9.36,Tex,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Gregory Soto,FREEAGENT,17.91,16.52,Pit,RP,"P,RP,BE,IL",ACTIVE
Nick Gonzales,FREEAGENT,17.61,14.02,Pit,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Hayden Wesneski,FREEAGENT,17.47,10.62,Hou,SP,"P,SP,BE,IL",ACTIVE
Edward Cabrera,FREEAGENT,17.37,8.95,ChC,SP,"P,SP,BE,IL",ACTIVE
Carlos Estevez,FREEAGENT,16.41,9.15,KC,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Brandon Young,FREEAGENT,16.0,11.32,Bal,SP,"P,SP,BE,IL",ACTIVE
Lawrence Butler,FREEAGENT,15.81,10.86,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Andre Pallante,FREEAGENT,15.62,10.44,StL,SP,"P,SP,BE,IL",ACTIVE
Aaron Ashby,FREEAGENT,15.08,14.12,Mil,RP,"P,RP,BE,IL",ACTIVE
Paul Sewald,FREEAGENT,14.81,13.41,Tor,RP,"P,RP,BE,IL",ACTIVE
J.T. Realmuto,FREEAGENT,14.53,9.42,Phi,C,"C,UTIL,BE,IL",ACTIVE
Connelly Early,FREEAGENT,14.42,2.89,Wsh,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Tatsuya Imai,FREEAGENT,14.04,8.12,Hou,SP,"P,SP,BE,IL,RP",ACTIVE
Dylan Lee,FREEAGENT,14.0,12.99,Atl,RP,"P,RP,BE,IL",ACTIVE
Chase Meidroth,FREEAGENT,13.62,11.02,ChW,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Martin Perez,FREEAGENT,13.36,10.52,Atl,SP,"P,SP,BE,IL",ACTIVE
Randy Vasquez,FREEAGENT,13.32,10.52,SD,SP,"P,SP,BE,IL,RP",ACTIVE
Giancarlo Stanton,FREEAGENT,13.05,2.61,NYY,DH,"RF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Keider Montero,FREEAGENT,12.98,9.83,Det,SP,"P,SP,RP,BE,IL",ACTIVE
Ryan Johnson,FREEAGENT,12.98,10.44,LAA,RP,"P,RP,BE,IL,SP",ACTIVE
Luis Robert Jr.,FREEAGENT,12.76,5.19,Bal,CF,"CF,OF,UTIL,BE,IL",TEN_DAY_DL
Ben Brown,FREEAGENT,12.13,1.34,ChC,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Quinn Mathews,FREEAGENT,11.97,7.86,StL,SP,"P,SP,BE,IL",ACTIVE
Rico Garcia,FREEAGENT,11.67,10.83,Bal,RP,"P,RP,BE,IL",ACTIVE
Jeff McNeil,FREEAGENT,11.66,8.54,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,1B,1B/3B",ACTIVE
Royce Lewis,FREEAGENT,11.64,7.96,Min,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B,2B,2B/SS",ACTIVE
Trevor Story,FREEAGENT,11.56,6.43,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Victor Mesa Jr.,FREEAGENT,11.05,9.35,TB,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Christian Scott,FREEAGENT,10.99,6.45,NYM,SP,"P,SP,BE,IL",ACTIVE
Carson Kelly,FREEAGENT,10.63,7.26,ChC,C,"C,UTIL,BE,IL",ACTIVE
Spencer Arrighetti,FREEAGENT,10.52,7.19,Tor,SP,"P,SP,BE,IL,RP",ACTIVE
A.J. Ewing,FREEAGENT,10.35,7.63,NYM,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Cole Young,FREEAGENT,10.33,7.61,Sea,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Zac Thornton,FREEAGENT,10.22,5.12,NYM,SP,"P,SP,BE,IL",ACTIVE
Walker Buehler,FREEAGENT,10.16,6.57,SD,SP,"P,SP,BE,IL",ACTIVE
Esmerlyn Valdez,FREEAGENT,10.09,4.42,Pit,RF,"RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Jack Leiter,FREEAGENT,10.06,4.07,Tex,SP,"P,SP,BE,IL",SIXTY_DAY_DL
J.T. Ginn,FREEAGENT,9.96,3.43,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Heliot Ramos,FREEAGENT,9.85,5.03,NYY,LF,"LF,OF,UTIL,BE,IL,RF",ACTIVE
Angel Martinez,FREEAGENT,9.69,6.56,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Andrew Alvarez,FREEAGENT,9.59,6.71,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Jake Burger,FREEAGENT,9.53,7.27,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Seranthony Dominguez,FREEAGENT,9.27,7.66,Sea,RP,"P,RP,BE,IL",ACTIVE
Erik Sabrowski,FREEAGENT,9.11,8.14,Cle,RP,"P,RP,BE,IL",ACTIVE
Ryan Walker,FREEAGENT,8.96,6.36,SF,RP,"P,RP,BE,IL",ACTIVE
Yusei Kikuchi,FREEAGENT,8.94,5.19,LAA,SP,"P,SP,BE,IL",ACTIVE
Jason Adam,FREEAGENT,8.92,4.83,SD,RP,"P,RP,BE,IL",SIXTY_DAY_DL
David Peterson,FREEAGENT,8.88,7.16,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Francisco Alvarez,FREEAGENT,8.64,5.17,NYM,C,"C,UTIL,BE,IL,DH",ACTIVE
Keibert Ruiz,FREEAGENT,8.64,6.26,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Jordan Westburg,FREEAGENT,8.62,3.27,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
TJ Friedl,FREEAGENT,8.29,2.81,FA,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Thomas Saggese,FREEAGENT,8.22,6.28,StL,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,LF,OF",ACTIVE
Alex Vesia,FREEAGENT,8.21,7.44,LAD,RP,"P,RP,BE,IL",ACTIVE
Joe Musgrove,FREEAGENT,8.2,0.95,SD,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Andres Gimenez,FREEAGENT,8.14,5.51,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Mickey Gasper,FREEAGENT,7.99,5.77,Bos,C,"C,UTIL,BE,IL,DH,1B,1B/3B,IF",ACTIVE
Daulton Varsho,FREEAGENT,7.83,4.82,Hou,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Carlos Correa,FREEAGENT,7.47,2.95,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Heriberto Hernandez,FREEAGENT,7.43,6.09,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Jeffrey Springs,FREEAGENT,7.43,4.9,Oak,SP,"P,SP,BE,IL",ACTIVE
Hogan Harris,FREEAGENT,7.18,6.73,Oak,RP,"P,RP,BE,IL",ACTIVE
Cristian Javier,FREEAGENT,7.02,5.95,Hou,SP,"P,SP,BE,IL,RP",ACTIVE
Luke Weaver,FREEAGENT,7.02,6.45,Pit,RP,"P,RP,BE,IL",ACTIVE
Dean Kremer,FREEAGENT,6.69,4.21,Min,SP,"P,SP,BE,IL",ACTIVE
Didier Fuentes,FREEAGENT,6.69,6.17,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Lucas Erceg,FREEAGENT,6.68,5.5,KC,RP,"P,RP,BE,IL",ACTIVE
Brady Singer,FREEAGENT,6.6,4.01,Cin,SP,"P,SP,BE,IL",ACTIVE
Cam Smith,FREEAGENT,6.54,4.34,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Curtis Mead,FREEAGENT,6.52,0.64,Bos,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Dalton Rushing,FREEAGENT,6.45,2.23,LAD,C,"C,UTIL,BE,IL",TEN_DAY_DL
Dennis Santana,FREEAGENT,6.4,5.3,Ari,RP,"P,RP,BE,IL",ACTIVE
Gavin Sheets,FREEAGENT,6.38,2.62,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",TEN_DAY_DL
Kerry Carpenter,FREEAGENT,6.32,1.87,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Austin Wells,FREEAGENT,6.14,3.75,NYY,C,"C,UTIL,BE,IL",ACTIVE
Robert Gasser,FREEAGENT,6.07,4.04,Mil,SP,"P,SP,BE,IL",ACTIVE
Jeremiah Estrada,FREEAGENT,5.87,2.71,SD,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Matt McLain,FREEAGENT,5.74,3.4,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Nick Sogard,FREEAGENT,5.73,4.38,Bos,1B,"1B,2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Sean Manaea,FREEAGENT,5.73,4.55,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Garrett Mitchell,FREEAGENT,5.63,4.35,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Dylan Crews,FREEAGENT,5.59,3.64,Wsh,RF,"RF,OF,UTIL,BE,IL,CF,LF",ACTIVE
Gage Jump,FREEAGENT,5.54,2.53,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Shane Drohan,FREEAGENT,5.54,4.1,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Nasim Nunez,FREEAGENT,5.38,3.58,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
J.P. Crawford,FREEAGENT,5.31,3.04,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Jorge Polanco,FREEAGENT,5.17,1.69,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Jordan Romano,FREEAGENT,5.1,4.53,Col,RP,"P,RP,BE,IL",ACTIVE
Chad Patrick,FREEAGENT,4.97,4.27,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Jake Cronenworth,FREEAGENT,4.84,3.05,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Max Scherzer,FREEAGENT,4.84,3.27,Tor,SP,"P,SP,BE,IL",ACTIVE
Samad Taylor,FREEAGENT,4.8,3.92,SD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Jurickson Profar,FREEAGENT,4.79,3.29,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
JoJo Romero,FREEAGENT,4.78,3.24,Mil,RP,"P,RP,BE,IL",ACTIVE
Colt Keith,FREEAGENT,4.74,2.75,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Tyler Stephenson,FREEAGENT,4.73,3.32,Cin,C,"C,UTIL,BE,IL,DH",ACTIVE
Masyn Winn,FREEAGENT,4.64,2.08,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,4.59,3.22,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Brett Bateman,FREEAGENT,4.47,3.33,Tor,CF,"CF,OF,UTIL,BE,IL,RF",DAY_TO_DAY
Brenton Doyle,FREEAGENT,4.46,1.78,ChW,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Paul Blackburn,FREEAGENT,4.44,4.19,NYY,RP,"P,RP,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,4.43,3.48,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Paul Goldschmidt,FREEAGENT,4.28,2.41,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Leo Bernal,FREEAGENT,4.25,3.62,StL,C,"C,UTIL,BE,IL",ACTIVE
Drew Anderson,FREEAGENT,4.17,3.77,Det,SP,"P,SP,BE,IL,RP",ACTIVE
Adolis Garcia,FREEAGENT,4.09,1.51,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Kyle Teel,FREEAGENT,3.99,1.45,ChW,C,"C,UTIL,BE,IL",ACTIVE
Reynaldo Lopez,FREEAGENT,3.96,1.75,Atl,SP,"P,SP,BE,IL,RP",FIFTEEN_DAY_DL
Matthew Liberatore,FREEAGENT,3.94,2.06,StL,SP,"P,SP,BE,IL",ACTIVE
Nolan Schanuel,FREEAGENT,3.86,1.42,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Randy Dobnak,FREEAGENT,3.79,2.67,KC,SP,"P,SP,RP,BE,IL",ACTIVE
Eduardo Valencia,FREEAGENT,3.76,2.64,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Anthony Volpe,FREEAGENT,3.75,2.13,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL,2B",ACTIVE
Kumar Rocker,FREEAGENT,3.73,2.65,Tex,SP,"P,SP,BE,IL",ACTIVE
Ramon Laureano,FREEAGENT,3.73,1.42,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Addison Barger,FREEAGENT,3.7,1.07,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Robert Garcia,FREEAGENT,3.69,2.14,Tex,RP,"P,RP,BE,IL",ACTIVE
Troy Johnston,FREEAGENT,3.69,2.52,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Braden Montgomery,FREEAGENT,3.68,2.35,ChW,CF,"CF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Jacob Webb,FREEAGENT,3.66,3.25,ChC,RP,"P,RP,BE,IL",ACTIVE
Spencer Horwitz,FREEAGENT,3.56,1.88,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jorge Soler,FREEAGENT,3.54,1.67,FA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Jonathan India,FREEAGENT,3.51,1.01,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Jake Mangum,FREEAGENT,3.5,2.65,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Andrew Vaughn,FREEAGENT,3.48,2.09,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL,3B",ACTIVE
Will Vest,FREEAGENT,3.41,1.42,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Connor Norby,FREEAGENT,3.38,2.61,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B,DH,2B,2B/SS",ACTIVE
Marcell Ozuna,FREEAGENT,3.35,0.81,FA,DH,"DH,UTIL,BE,IL",ACTIVE
Griffin Conine,FREEAGENT,3.31,2.52,Mia,LF,"LF,RF,OF,UTIL,BE,IL,DH,1B,1B/3B,IF",ACTIVE
Jonah Cox,FREEAGENT,3.3,2.69,SF,CF,"LF,CF,OF,UTIL,BE,IL,2B,2B/SS,IF",ACTIVE
Grayson Rodriguez,FREEAGENT,3.27,1.51,LAA,SP,"P,SP,BE,IL",ACTIVE
Trevor Larnach,FREEAGENT,3.23,1.83,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",TEN_DAY_DL
Andrew Benintendi,FREEAGENT,3.15,2.11,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Justin Crawford,FREEAGENT,3.14,1.96,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Juan Morillo,FREEAGENT,3.12,2.92,Ari,RP,"P,RP,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,3.12,1.53,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Tim Tawa,FREEAGENT,3.12,2.3,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF,3B",ACTIVE
Ryne Nelson,FREEAGENT,3.11,1.62,Ari,SP,"P,SP,RP,BE,IL",ACTIVE
Connor Prielipp,FREEAGENT,3.04,1.68,Min,SP,"P,SP,BE,IL",ACTIVE
Vaughn Grissom,FREEAGENT,2.99,2.31,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Luke Raley,FREEAGENT,2.97,1.12,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Andrew Kittredge,FREEAGENT,2.89,2.57,Bal,RP,"P,RP,BE,IL",ACTIVE
Edwin Uceta,FREEAGENT,2.88,0.5,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Eduard Bazardo,FREEAGENT,2.86,2.6,Sea,RP,"P,RP,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,2.85,1.93,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Justin Steele,FREEAGENT,2.84,0.15,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Rafael Flores Jr.,FREEAGENT,2.84,2.05,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL,C",ACTIVE
Joey Ortiz,FREEAGENT,2.82,2.14,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Brandyn Garcia,FREEAGENT,2.78,2.55,Ari,RP,"P,RP,BE,IL",ACTIVE
Carmen Mlodzinski,FREEAGENT,2.77,2.4,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Jack Perkins,FREEAGENT,2.77,2.27,Oak,RP,"P,RP,BE,IL,SP",ACTIVE
Richie Palacios,FREEAGENT,2.74,2.03,TB,LF,"2B,2B/SS,IF,LF,OF,UTIL,BE,IL",ACTIVE
Blaze Alexander,FREEAGENT,2.73,0.49,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Tyler Wells,FREEAGENT,2.72,1.14,TB,SP,"P,SP,BE,IL,RP",FIFTEEN_DAY_DL
Brett Baty,FREEAGENT,2.71,1.77,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B,DH",ACTIVE
Carlos Cortes,FREEAGENT,2.71,2.11,Oak,RF,"RF,OF,UTIL,BE,IL,DH,LF,P,RP",ACTIVE
Tomoyuki Sugano,FREEAGENT,2.68,1.66,Col,SP,"P,SP,BE,IL",ACTIVE
Tyler Phillips,FREEAGENT,2.63,2.08,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Rhett Lowder,FREEAGENT,2.57,1.83,Cin,SP,"P,SP,BE,IL",ACTIVE
Clayton Beeter,FREEAGENT,2.5,2.19,Wsh,RP,"P,RP,BE,IL",ACTIVE
Pedro Ramirez,FREEAGENT,2.5,1.77,ChC,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Jordan Lawlar,FREEAGENT,2.47,1.15,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF,CF,LF",ACTIVE
Eric Lauer,FREEAGENT,2.46,1.09,LAD,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Jakob Junis,FREEAGENT,2.45,2.02,Tex,RP,"P,RP,BE,IL",ACTIVE
Lars Nootbaar,FREEAGENT,2.44,1.4,Ari,LF,"LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Colin Rea,FREEAGENT,2.41,1.84,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Camilo Doval,FREEAGENT,2.39,2.07,Pit,RP,"P,RP,BE,IL",ACTIVE
Tony Santillan,FREEAGENT,2.39,1.67,Cin,RP,"P,RP,BE,IL",ACTIVE
Jake Irvin,FREEAGENT,2.38,1.78,Wsh,SP,"P,SP,BE,IL",ACTIVE
Javier Baez,FREEAGENT,2.38,1.33,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,2B",ACTIVE
Anthony Molina,FREEAGENT,2.36,2.1,SF,RP,"P,RP,BE,IL,SP",ACTIVE
