Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Alec Bohm,FREEAGENT,26.3,19.09,Phi,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B",ACTIVE
Ryan Weathers,FREEAGENT,25.67,7.0,NYY,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Jose Caballero,FREEAGENT,24.16,17.86,NYY,RF,"2B,3B,SS,2B/SS,1B/3B,IF,RF,OF,UTIL,BE,IL",ACTIVE
Hayden Wesneski,FREEAGENT,23.93,18.77,Hou,SP,"P,SP,BE,IL",ACTIVE
Ildemaro Vargas,FREEAGENT,23.39,17.47,Ari,2B,"1B,2B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Hunter Greene,FREEAGENT,23.21,10.01,Cin,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Sal Frelick,FREEAGENT,22.98,8.24,Mil,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Kyle Leahy,FREEAGENT,21.95,17.73,StL,RP,"P,RP,BE,IL,SP",ACTIVE
Brayan Rocchio,FREEAGENT,21.81,17.9,Cle,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Seth Lugo,FREEAGENT,21.23,12.69,KC,SP,"P,SP,BE,IL",ACTIVE
Kris Bubic,FREEAGENT,21.1,7.24,LAD,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Merrill Kelly,FREEAGENT,20.75,10.68,Ari,SP,"P,SP,BE,IL",ACTIVE
Sam Antonacci,FREEAGENT,20.58,18.56,ChW,2B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
JJ Bleday,FREEAGENT,20.28,17.23,Cin,CF,"CF,RF,OF,UTIL,BE,IL,LF",ACTIVE
Michael McGreevy,FREEAGENT,19.77,15.16,StL,SP,"P,SP,BE,IL",ACTIVE
Trent Grisham,FREEAGENT,19.72,8.45,NYY,CF,"CF,OF,UTIL,BE,IL",TEN_DAY_DL
Casey Schmitt,FREEAGENT,19.63,6.03,SF,2B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,DH,1B,LF,OF",SIXTY_DAY_DL
Nolan Arenado,FREEAGENT,19.61,16.07,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Spencer Torkelson,FREEAGENT,19.02,11.83,Det,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Josh Bell,FREEAGENT,18.94,14.91,Min,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Nick Gonzales,FREEAGENT,18.7,13.82,Pit,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Gregory Soto,FREEAGENT,18.59,16.34,Pit,RP,"P,RP,BE,IL",ACTIVE
Josh Jung,FREEAGENT,17.75,5.84,Tex,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Edward Cabrera,FREEAGENT,17.73,8.26,ChC,SP,"P,SP,BE,IL",ACTIVE
Brandon Young,FREEAGENT,16.57,13.16,Bal,SP,"P,SP,BE,IL",ACTIVE
Carlos Estevez,FREEAGENT,16.38,8.99,KC,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Aaron Ashby,FREEAGENT,15.58,13.86,Mil,RP,"P,RP,BE,IL",ACTIVE
Dylan Lee,FREEAGENT,15.36,14.59,Atl,RP,"P,RP,BE,IL",ACTIVE
Paul Sewald,FREEAGENT,14.87,13.46,Tor,RP,"P,RP,BE,IL",ACTIVE
Connelly Early,FREEAGENT,14.74,2.84,Wsh,SP,"P,SP,BE,IL",SIXTY_DAY_DL
J.T. Realmuto,FREEAGENT,14.72,9.27,Phi,C,"C,UTIL,BE,IL",ACTIVE
Randy Vasquez,FREEAGENT,14.35,11.28,SD,SP,"P,SP,BE,IL,RP",ACTIVE
Andre Pallante,FREEAGENT,14.08,6.18,StL,SP,"P,SP,BE,IL",ACTIVE
Tatsuya Imai,FREEAGENT,14.0,7.9,Hou,SP,"P,SP,BE,IL,RP",ACTIVE
Jeff McNeil,FREEAGENT,13.89,10.51,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,1B,1B/3B",ACTIVE
Giancarlo Stanton,FREEAGENT,13.26,2.61,NYY,DH,"RF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Chase Meidroth,FREEAGENT,13.13,10.91,ChW,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Ben Brown,FREEAGENT,12.91,1.36,ChC,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Luis Robert Jr.,FREEAGENT,12.9,5.35,Bal,CF,"CF,OF,UTIL,BE,IL",TEN_DAY_DL
Keider Montero,FREEAGENT,12.83,8.09,Det,SP,"P,SP,RP,BE,IL",PATERNITY
Royce Lewis,FREEAGENT,12.51,9.06,Min,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B,2B,2B/SS",DAY_TO_DAY
Thomas Saggese,FREEAGENT,12.46,11.22,StL,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,LF,OF",ACTIVE
Victor Mesa Jr.,FREEAGENT,11.64,8.07,TB,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Trevor Story,FREEAGENT,11.5,5.9,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
A.J. Ewing,FREEAGENT,11.32,9.8,NYM,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Cole Young,FREEAGENT,11.25,9.0,Sea,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Christian Scott,FREEAGENT,11.2,8.64,NYM,SP,"P,SP,BE,IL",ACTIVE
Esmerlyn Valdez,FREEAGENT,10.98,5.61,Pit,RF,"RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Carson Kelly,FREEAGENT,10.85,7.96,ChC,C,"C,UTIL,BE,IL",ACTIVE
Mickey Gasper,FREEAGENT,10.72,7.8,Bos,C,"C,UTIL,BE,IL,DH,1B,1B/3B,IF",ACTIVE
Spencer Arrighetti,FREEAGENT,10.68,7.1,Tor,SP,"P,SP,BE,IL",ACTIVE
J.T. Ginn,FREEAGENT,10.57,3.81,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Jack Leiter,FREEAGENT,10.22,4.12,Tex,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Rico Garcia,FREEAGENT,10.18,9.67,Bal,RP,"P,RP,BE,IL",ACTIVE
Jake Burger,FREEAGENT,9.99,6.93,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Angel Martinez,FREEAGENT,9.84,7.05,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Heliot Ramos,FREEAGENT,9.57,4.54,NYY,LF,"LF,OF,UTIL,BE,IL,RF",ACTIVE
Zac Thornton,FREEAGENT,9.57,5.35,NYM,SP,"P,SP,BE,IL",ACTIVE
Martin Perez,FREEAGENT,9.46,6.43,Atl,SP,"P,SP,BE,IL",ACTIVE
Seranthony Dominguez,FREEAGENT,9.21,7.61,Sea,RP,"P,RP,BE,IL",ACTIVE
Zebby Matthews,FREEAGENT,9.15,4.44,Min,SP,"P,SP,BE,IL",ACTIVE
Jason Adam,FREEAGENT,8.93,4.79,SD,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Ryan Walker,FREEAGENT,8.91,6.34,SF,RP,"P,RP,BE,IL",ACTIVE
Keibert Ruiz,FREEAGENT,8.9,6.25,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Erik Sabrowski,FREEAGENT,8.8,7.95,Cle,RP,"P,RP,BE,IL",ACTIVE
Francisco Alvarez,FREEAGENT,8.79,5.56,NYM,C,"C,UTIL,BE,IL,DH",ACTIVE
Yusei Kikuchi,FREEAGENT,8.76,4.22,LAA,SP,"P,SP,BE,IL",ACTIVE
Joe Musgrove,FREEAGENT,8.54,0.95,SD,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Jordan Westburg,FREEAGENT,8.47,3.21,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
TJ Friedl,FREEAGENT,8.35,2.95,Cin,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Walker Buehler,FREEAGENT,8.23,4.16,SD,SP,"P,SP,BE,IL",ACTIVE
Andres Gimenez,FREEAGENT,8.19,5.9,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Daulton Varsho,FREEAGENT,8.12,5.13,Hou,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Alex Vesia,FREEAGENT,8.08,7.39,LAD,RP,"P,RP,BE,IL",ACTIVE
Carlos Correa,FREEAGENT,7.56,2.94,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Jeffrey Springs,FREEAGENT,7.53,4.91,Oak,SP,"P,SP,BE,IL",ACTIVE
Hogan Harris,FREEAGENT,7.46,6.45,Oak,RP,"P,RP,BE,IL",ACTIVE
Quinn Mathews,FREEAGENT,7.15,6.23,StL,SP,"P,SP,BE,IL",ACTIVE
Cam Smith,FREEAGENT,7.02,4.57,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Brady Singer,FREEAGENT,6.96,4.47,Cin,SP,"P,SP,BE,IL",ACTIVE
Nick Sogard,FREEAGENT,6.81,5.04,Bos,1B,"1B,2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Curtis Mead,FREEAGENT,6.79,0.64,Bos,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Lucas Erceg,FREEAGENT,6.74,5.42,KC,RP,"P,RP,BE,IL",ACTIVE
Garrett Mitchell,FREEAGENT,6.72,4.98,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Luke Weaver,FREEAGENT,6.7,5.88,Pit,RP,"P,RP,BE,IL",ACTIVE
Gavin Sheets,FREEAGENT,6.63,2.88,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",TEN_DAY_DL
Dalton Rushing,FREEAGENT,6.61,2.37,LAD,C,"C,UTIL,BE,IL",TEN_DAY_DL
Kerry Carpenter,FREEAGENT,6.46,1.95,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Gage Jump,FREEAGENT,6.39,3.38,Oak,SP,"P,SP,BE,IL",OUT
Dennis Santana,FREEAGENT,6.32,5.24,Ari,RP,"P,RP,BE,IL",ACTIVE
Austin Wells,FREEAGENT,6.04,3.77,NYY,C,"C,UTIL,BE,IL",ACTIVE
Matt McLain,FREEAGENT,5.96,3.54,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",DAY_TO_DAY
Jeremiah Estrada,FREEAGENT,5.92,2.79,SD,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
David Peterson,FREEAGENT,5.67,4.64,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Nasim Nunez,FREEAGENT,5.6,2.7,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Robert Gasser,FREEAGENT,5.43,3.71,Mil,SP,"P,SP,BE,IL",ACTIVE
Andrew Alvarez,FREEAGENT,5.38,3.44,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Jordan Romano,FREEAGENT,5.36,4.85,Col,RP,"P,RP,BE,IL",ACTIVE
Didier Fuentes,FREEAGENT,5.32,4.99,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Dylan Crews,FREEAGENT,5.24,2.95,Wsh,RF,"RF,OF,UTIL,BE,IL,CF,LF",ACTIVE
Jorge Polanco,FREEAGENT,5.21,1.71,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Sean Manaea,FREEAGENT,5.2,3.63,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Colt Keith,FREEAGENT,5.1,3.62,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL,1B",ACTIVE
Jonah Tong,FREEAGENT,5.08,4.49,NYM,SP,"P,SP,BE,IL",ACTIVE
Tyler Stephenson,FREEAGENT,5.05,3.92,Cin,C,"C,UTIL,BE,IL",ACTIVE
J.P. Crawford,FREEAGENT,5.02,2.85,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Tyler Wells,FREEAGENT,4.95,4.12,TB,SP,"P,SP,BE,IL,RP",ACTIVE
JoJo Romero,FREEAGENT,4.91,3.06,Mil,RP,"P,RP,BE,IL",ACTIVE
Max Scherzer,FREEAGENT,4.79,2.56,Tor,SP,"P,SP,BE,IL",ACTIVE
Masyn Winn,FREEAGENT,4.78,2.34,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Reynaldo Lopez,FREEAGENT,4.75,2.83,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Jurickson Profar,FREEAGENT,4.69,3.23,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Paul Blackburn,FREEAGENT,4.57,4.37,NYY,RP,"P,RP,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,4.53,3.12,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Paul Goldschmidt,FREEAGENT,4.44,2.57,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Chad Patrick,FREEAGENT,4.43,3.6,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Brenton Doyle,FREEAGENT,4.42,1.72,ChW,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jacob Webb,FREEAGENT,4.33,3.92,ChC,RP,"P,RP,BE,IL",ACTIVE
Randy Dobnak,FREEAGENT,4.22,2.74,KC,SP,"P,SP,RP,BE,IL",ACTIVE
Adolis Garcia,FREEAGENT,4.11,1.51,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Matthew Liberatore,FREEAGENT,4.11,2.28,StL,SP,"P,SP,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,4.1,3.17,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Nolan Schanuel,FREEAGENT,4.07,1.53,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Kumar Rocker,FREEAGENT,4.04,2.75,Tex,SP,"P,SP,BE,IL",ACTIVE
Kyle Teel,FREEAGENT,4.04,1.53,ChW,C,"C,UTIL,BE,IL",ACTIVE
Brett Bateman,FREEAGENT,4.03,3.77,Tor,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Braden Montgomery,FREEAGENT,3.98,2.76,ChW,CF,"CF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Troy Johnston,FREEAGENT,3.87,2.84,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Ramon Laureano,FREEAGENT,3.78,1.45,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Jake Mangum,FREEAGENT,3.76,2.65,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Tim Tawa,FREEAGENT,3.75,3.16,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF,3B",ACTIVE
Spencer Horwitz,FREEAGENT,3.74,1.8,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Trevor Larnach,FREEAGENT,3.71,2.81,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
Addison Barger,FREEAGENT,3.69,1.06,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Griffin Conine,FREEAGENT,3.66,3.07,Mia,LF,"LF,RF,OF,UTIL,BE,IL,DH,1B,1B/3B,IF",ACTIVE
Jorge Soler,FREEAGENT,3.65,1.7,FA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Andrew Vaughn,FREEAGENT,3.63,1.98,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL,3B",ACTIVE
Anthony Volpe,FREEAGENT,3.55,2.08,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Robert Garcia,FREEAGENT,3.53,1.91,Tex,RP,"P,RP,BE,IL",ACTIVE
Jonathan India,FREEAGENT,3.5,1.01,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Marcell Ozuna,FREEAGENT,3.39,0.83,FA,DH,"DH,UTIL,BE,IL",ACTIVE
Will Vest,FREEAGENT,3.37,1.41,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Andrew Benintendi,FREEAGENT,3.29,2.34,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Leo Bernal,FREEAGENT,3.28,3.02,StL,C,"C,UTIL,BE,IL",ACTIVE
Ryne Nelson,FREEAGENT,3.24,1.38,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Justin Crawford,FREEAGENT,3.23,1.95,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Vaughn Grissom,FREEAGENT,3.16,2.69,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Juan Morillo,FREEAGENT,3.12,2.95,Ari,RP,"P,RP,BE,IL",ACTIVE
Jake Cronenworth,FREEAGENT,3.11,1.51,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Luke Raley,FREEAGENT,3.08,1.16,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Cristian Javier,FREEAGENT,3.04,1.6,Hou,SP,"P,SP,BE,IL,RP",ACTIVE
Pablo Lopez,FREEAGENT,3.03,1.5,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Eduard Bazardo,FREEAGENT,2.95,2.74,Sea,RP,"P,RP,BE,IL",ACTIVE
Pedro Ramirez,FREEAGENT,2.93,2.44,ChC,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Brett Baty,FREEAGENT,2.89,2.07,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Brandyn Garcia,FREEAGENT,2.87,2.73,Ari,RP,"P,RP,BE,IL",ACTIVE
Blaze Alexander,FREEAGENT,2.85,0.61,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Cooper Pratt,FREEAGENT,2.84,1.74,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Edwin Uceta,FREEAGENT,2.82,0.49,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Eduardo Valencia,FREEAGENT,2.81,1.75,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Justin Steele,FREEAGENT,2.81,0.13,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Carlos Cortes,FREEAGENT,2.79,2.14,Oak,RF,"RF,OF,UTIL,BE,IL,DH,LF,P,RP",ACTIVE
Carmen Mlodzinski,FREEAGENT,2.79,2.28,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Tyler Phillips,FREEAGENT,2.77,2.23,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Tomoyuki Sugano,FREEAGENT,2.75,1.85,Col,SP,"P,SP,BE,IL",ACTIVE
Andrew Kittredge,FREEAGENT,2.73,2.47,Bal,RP,"P,RP,BE,IL",ACTIVE
Eric Lauer,FREEAGENT,2.7,1.22,LAD,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Clayton Beeter,FREEAGENT,2.67,2.26,Wsh,RP,"P,RP,BE,IL",ACTIVE
Ryan Johnson,FREEAGENT,2.63,1.82,LAA,RP,"P,RP,BE,IL,SP",ACTIVE
Dean Kremer,FREEAGENT,2.58,1.55,Min,SP,"P,SP,BE,IL",ACTIVE
Colin Rea,FREEAGENT,2.53,1.96,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Jakob Junis,FREEAGENT,2.53,1.97,Tex,RP,"P,RP,BE,IL",ACTIVE
Lars Nootbaar,FREEAGENT,2.45,1.41,Ari,LF,"LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Adael Amador,FREEAGENT,2.44,2.23,Col,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Jordan Lawlar,FREEAGENT,2.43,1.26,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF,CF,LF",ACTIVE
Tony Santillan,FREEAGENT,2.42,1.67,Cin,RP,"P,RP,BE,IL",ACTIVE
Camilo Doval,FREEAGENT,2.4,2.04,Pit,RP,"P,RP,BE,IL",ACTIVE
Christian Koss,FREEAGENT,2.4,2.26,SF,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B,SS",ACTIVE
Antonio Senzatela,FREEAGENT,2.36,1.98,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Javier Baez,FREEAGENT,2.36,1.3,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,2B",ACTIVE
Rhett Lowder,FREEAGENT,2.34,1.5,Cin,SP,"P,SP,BE,IL",ACTIVE
Fernando Cruz,FREEAGENT,2.33,1.26,NYY,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Joey Wiemer,FREEAGENT,2.32,1.21,FA,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Kyle Karros,FREEAGENT,2.32,1.21,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jake Irvin,FREEAGENT,2.3,1.63,Wsh,SP,"P,SP,BE,IL",ACTIVE
Jameson Taillon,FREEAGENT,2.3,1.01,Tor,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Joey Ortiz,FREEAGENT,2.28,1.6,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Chase Dollander,FREEAGENT,2.26,0.68,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Richie Palacios,FREEAGENT,2.24,1.6,TB,LF,"2B,2B/SS,IF,LF,OF,UTIL,BE,IL",ACTIVE
Jasson Dominguez,FREEAGENT,2.21,0.92,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Steven Matz,FREEAGENT,2.21,1.53,TB,RP,"P,RP,BE,IL,SP",ACTIVE
Steven Okert,FREEAGENT,2.19,0.62,Hou,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Joc Pederson,FREEAGENT,2.17,1.08,Tex,DH,"DH,UTIL,BE,IL",DAY_TO_DAY
Elvis Alvarado,FREEAGENT,2.16,1.82,Oak,RP,"P,RP,BE,IL",ACTIVE
Connor Norby,FREEAGENT,2.15,1.59,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B,DH,2B,2B/SS",ACTIVE
George Klassen,FREEAGENT,2.15,0.3,LAA,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
