Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Jeff Hoffman,FREEAGENT,41.87,36.16,Min,RP,"P,RP,BE,IL",ACTIVE
Javier Sanoja,FREEAGENT,40.98,38.08,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL,RF,SS",ACTIVE
Alejandro Kirk,FREEAGENT,40.0,23.27,Tor,C,"C,UTIL,BE,IL",ACTIVE
Brandon Woodruff,FREEAGENT,39.96,24.63,Mil,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Nick Lodolo,FREEAGENT,39.96,25.7,Cin,SP,"P,SP,BE,IL",ACTIVE
Michael Busch,FREEAGENT,39.92,29.86,ChC,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Michael Soroka,FREEAGENT,39.79,20.63,Ari,SP,"P,SP,BE,IL",ACTIVE
Brent Rooker,FREEAGENT,39.61,24.01,Oak,DH,"RF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Tyler Mahle,FREEAGENT,39.42,23.51,Atl,SP,"P,SP,BE,IL",ACTIVE
Jonathan Aranda,FREEAGENT,37.61,28.76,TB,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Davis Martin,FREEAGENT,35.44,23.24,ChW,SP,"P,SP,BE,IL",ACTIVE
Bryan Abreu,FREEAGENT,34.93,30.15,Hou,RP,"P,RP,BE,IL",ACTIVE
Marcus Semien,FREEAGENT,34.76,23.49,NYM,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Pete Fairbanks,FREEAGENT,34.76,22.31,Mia,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Nolan Arenado,FREEAGENT,33.01,28.65,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Zac Gallen,FREEAGENT,32.53,23.77,Ari,SP,"P,SP,BE,IL",ACTIVE
Robert Suarez,FREEAGENT,32.39,16.06,Atl,RP,"P,RP,BE,IL",ACTIVE
Brendan Donovan,FREEAGENT,32.23,11.96,Sea,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",SEVEN_DAY_DL
Ryan Helsley,FREEAGENT,32.04,15.33,Bal,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Dansby Swanson,FREEAGENT,31.02,13.92,ChC,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Ryan Pepiot,FREEAGENT,30.68,18.61,TB,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Jakob Marsee,FREEAGENT,29.53,17.08,Mia,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jack Flaherty,FREEAGENT,29.35,15.1,Det,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Daniel Palencia,FREEAGENT,27.81,18.66,ChC,RP,"P,RP,BE,IL",ACTIVE
Kyle Stowers,FREEAGENT,27.31,14.1,Mia,LF,"LF,RF,OF,UTIL,BE,IL,1B,1B/3B,IF,DH",ACTIVE
Alec Bohm,FREEAGENT,27.07,21.52,Phi,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B",ACTIVE
Andrew Alvarez,FREEAGENT,25.41,23.58,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Jose Caballero,FREEAGENT,23.99,17.76,NYY,RF,"2B,3B,SS,2B/SS,1B/3B,IF,RF,OF,UTIL,BE,IL,LF",ACTIVE
Ryan Weathers,FREEAGENT,23.54,6.6,NYY,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Hunter Greene,FREEAGENT,23.03,9.81,Cin,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Sal Frelick,FREEAGENT,22.9,8.67,Mil,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Ildemaro Vargas,FREEAGENT,22.2,15.33,Ari,2B,"1B,2B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Hayden Wesneski,FREEAGENT,21.53,15.72,Hou,SP,"P,SP,BE,IL",ACTIVE
Seth Lugo,FREEAGENT,20.8,12.88,KC,SP,"P,SP,BE,IL",ACTIVE
Merrill Kelly,FREEAGENT,20.79,10.78,Ari,SP,"P,SP,BE,IL",ACTIVE
Brayan Rocchio,FREEAGENT,20.68,15.48,Cle,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Spencer Torkelson,FREEAGENT,20.61,12.6,Det,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Kris Bubic,FREEAGENT,19.96,8.74,LAD,SP,"P,SP,BE,IL",ACTIVE
Chase Meidroth,FREEAGENT,19.88,16.97,ChW,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Kyle Leahy,FREEAGENT,19.68,16.13,StL,RP,"P,RP,BE,IL,SP",ACTIVE
Sam Antonacci,FREEAGENT,19.55,16.79,ChW,2B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
Michael McGreevy,FREEAGENT,19.47,14.93,StL,SP,"P,SP,BE,IL",ACTIVE
Xander Bogaerts,FREEAGENT,19.01,12.85,SD,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
JJ Bleday,FREEAGENT,18.87,15.22,Cin,CF,"CF,RF,OF,UTIL,BE,IL,LF",ACTIVE
Gregory Soto,FREEAGENT,18.78,17.29,Pit,RP,"P,RP,BE,IL",ACTIVE
Casey Schmitt,FREEAGENT,18.71,5.82,SF,2B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,DH,1B,LF,OF",SIXTY_DAY_DL
Josh Bell,FREEAGENT,18.57,13.68,Min,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Trent Grisham,FREEAGENT,18.33,7.48,NYY,CF,"CF,OF,UTIL,BE,IL",TEN_DAY_DL
Josh Jung,FREEAGENT,18.28,9.83,Tex,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Brandon Young,FREEAGENT,17.57,13.31,Bal,SP,"P,SP,BE,IL",ACTIVE
Nick Gonzales,FREEAGENT,17.34,13.77,Pit,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Edward Cabrera,FREEAGENT,17.25,8.9,ChC,SP,"P,SP,BE,IL",BEREAVEMENT
Robert Gasser,FREEAGENT,17.14,15.53,Mil,SP,"P,SP,BE,IL",ACTIVE
Cal Quantrill,FREEAGENT,16.9,8.37,Tex,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Lawrence Butler,FREEAGENT,16.83,11.96,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Carlos Estevez,FREEAGENT,16.37,9.15,KC,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Aaron Ashby,FREEAGENT,15.37,14.31,Mil,RP,"P,RP,BE,IL",ACTIVE
Andre Pallante,FREEAGENT,14.9,6.75,StL,SP,"P,SP,BE,IL",ACTIVE
Paul Sewald,FREEAGENT,14.82,13.28,Tor,RP,"P,RP,BE,IL",ACTIVE
Connelly Early,FREEAGENT,14.49,3.02,Wsh,SP,"P,SP,BE,IL",SIXTY_DAY_DL
J.T. Realmuto,FREEAGENT,14.45,9.45,Phi,C,"C,UTIL,BE,IL",ACTIVE
Tatsuya Imai,FREEAGENT,14.13,8.24,Hou,SP,"P,SP,BE,IL,RP",ACTIVE
Zac Thornton,FREEAGENT,14.05,8.56,NYM,SP,"P,SP,BE,IL",ACTIVE
Dylan Lee,FREEAGENT,13.98,13.0,Atl,RP,"P,RP,BE,IL",ACTIVE
Zebby Matthews,FREEAGENT,13.42,6.02,Min,SP,"P,SP,BE,IL",ACTIVE
Randy Vasquez,FREEAGENT,13.3,10.57,SD,SP,"P,SP,BE,IL,RP",ACTIVE
David Peterson,FREEAGENT,13.13,11.72,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Giancarlo Stanton,FREEAGENT,12.97,2.62,NYY,DH,"RF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Luis Robert Jr.,FREEAGENT,12.69,5.14,Bal,CF,"CF,OF,UTIL,BE,IL",TEN_DAY_DL
Rico Garcia,FREEAGENT,12.66,11.63,Bal,RP,"P,RP,BE,IL",ACTIVE
Keider Montero,FREEAGENT,12.6,9.27,Det,SP,"P,SP,RP,BE,IL",ACTIVE
Ben Brown,FREEAGENT,11.99,1.34,ChC,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Ryan Johnson,FREEAGENT,11.72,7.92,LAA,RP,"P,RP,BE,IL,SP",ACTIVE
Trevor Story,FREEAGENT,11.55,6.31,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Martin Perez,FREEAGENT,11.4,7.72,Atl,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Jeff McNeil,FREEAGENT,11.35,8.8,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,1B,1B/3B",ACTIVE
Royce Lewis,FREEAGENT,11.26,7.33,Min,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B,2B,2B/SS",ACTIVE
Quinn Mathews,FREEAGENT,11.03,5.68,StL,SP,"P,SP,BE,IL",ACTIVE
Angel Martinez,FREEAGENT,10.73,7.65,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Carson Kelly,FREEAGENT,10.63,7.39,ChC,C,"C,UTIL,BE,IL",ACTIVE
Spencer Arrighetti,FREEAGENT,10.33,7.0,Tor,SP,"P,SP,BE,IL,RP",ACTIVE
Walker Buehler,FREEAGENT,10.2,5.73,SD,SP,"P,SP,BE,IL",ACTIVE
Cole Young,FREEAGENT,10.18,7.56,Sea,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
A.J. Ewing,FREEAGENT,10.11,7.84,NYM,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Esmerlyn Valdez,FREEAGENT,9.97,4.32,Pit,RF,"RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Jack Leiter,FREEAGENT,9.95,4.03,Tex,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Erik Sabrowski,FREEAGENT,9.75,8.71,Cle,RP,"P,RP,BE,IL",ACTIVE
Heliot Ramos,FREEAGENT,9.71,4.97,NYY,LF,"LF,OF,UTIL,BE,IL,RF",ACTIVE
J.T. Ginn,FREEAGENT,9.69,3.37,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Victor Mesa Jr.,FREEAGENT,9.54,7.69,TB,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Jake Burger,FREEAGENT,9.5,7.24,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Seranthony Dominguez,FREEAGENT,9.38,7.79,Sea,RP,"P,RP,BE,IL",ACTIVE
Christian Scott,FREEAGENT,9.06,4.63,NYM,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Yusei Kikuchi,FREEAGENT,9.02,4.3,LAA,SP,"P,SP,BE,IL",ACTIVE
Francisco Alvarez,FREEAGENT,8.92,5.45,NYM,C,"C,UTIL,BE,IL,DH",ACTIVE
Ryan Walker,FREEAGENT,8.92,6.32,SF,RP,"P,RP,BE,IL",ACTIVE
Jason Adam,FREEAGENT,8.8,5.27,SD,RP,"P,RP,BE,IL",ACTIVE
Jordan Westburg,FREEAGENT,8.65,3.27,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Dean Kremer,FREEAGENT,8.46,3.97,Min,SP,"P,SP,BE,IL",ACTIVE
Keibert Ruiz,FREEAGENT,8.36,5.73,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Alex Vesia,FREEAGENT,8.34,7.59,LAD,RP,"P,RP,BE,IL",ACTIVE
TJ Friedl,FREEAGENT,8.26,2.75,FA,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Joe Musgrove,FREEAGENT,8.07,0.94,SD,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Andres Gimenez,FREEAGENT,7.9,5.09,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Mickey Gasper,FREEAGENT,7.77,5.88,Bos,C,"C,UTIL,BE,IL,DH,1B,1B/3B,IF",ACTIVE
Daulton Varsho,FREEAGENT,7.68,4.44,Hou,CF,"CF,OF,UTIL,BE,IL",TEN_DAY_DL
Luke Weaver,FREEAGENT,7.67,7.01,Pit,RP,"P,RP,BE,IL",ACTIVE
Sean Manaea,FREEAGENT,7.67,4.99,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Didier Fuentes,FREEAGENT,7.49,6.85,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Jeffrey Springs,FREEAGENT,7.46,5.03,Oak,SP,"P,SP,BE,IL",ACTIVE
Carlos Correa,FREEAGENT,7.44,2.94,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Brayan Bello,FREEAGENT,7.3,6.32,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Heriberto Hernandez,FREEAGENT,7.23,5.94,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Hogan Harris,FREEAGENT,7.16,6.66,Oak,RP,"P,RP,BE,IL",ACTIVE
Thomas Saggese,FREEAGENT,7.07,5.29,StL,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,LF,OF,3B,1B/3B",ACTIVE
Samad Taylor,FREEAGENT,6.81,5.49,SD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Lucas Erceg,FREEAGENT,6.67,5.5,KC,RP,"P,RP,BE,IL",ACTIVE
Brady Singer,FREEAGENT,6.65,4.22,Cin,SP,"P,SP,BE,IL",ACTIVE
Cam Smith,FREEAGENT,6.56,4.42,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Dalton Rushing,FREEAGENT,6.41,2.21,LAD,C,"C,UTIL,BE,IL",TEN_DAY_DL
Dennis Santana,FREEAGENT,6.36,5.26,Ari,RP,"P,RP,BE,IL",ACTIVE
Gavin Sheets,FREEAGENT,6.32,2.58,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",TEN_DAY_DL
Kerry Carpenter,FREEAGENT,6.26,1.86,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Curtis Mead,FREEAGENT,6.24,0.64,Bos,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Austin Wells,FREEAGENT,6.15,3.75,NYY,C,"C,UTIL,BE,IL",ACTIVE
Jeremiah Estrada,FREEAGENT,5.84,2.7,SD,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Matt McLain,FREEAGENT,5.7,3.38,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Nick Sogard,FREEAGENT,5.69,4.52,Bos,1B,"1B,2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Nasim Nunez,FREEAGENT,5.49,3.52,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Gage Jump,FREEAGENT,5.46,2.48,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Garrett Mitchell,FREEAGENT,5.45,4.29,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Shane Drohan,FREEAGENT,5.43,4.06,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Jake Cronenworth,FREEAGENT,5.28,3.4,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Chad Patrick,FREEAGENT,5.23,4.44,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Dylan Crews,FREEAGENT,5.23,3.21,Wsh,RF,"RF,OF,UTIL,BE,IL,CF,LF",ACTIVE
J.P. Crawford,FREEAGENT,5.2,2.96,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Jorge Polanco,FREEAGENT,5.15,1.68,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Jordan Romano,FREEAGENT,5.03,4.47,Col,RP,"P,RP,BE,IL",ACTIVE
JoJo Romero,FREEAGENT,4.82,3.3,Mil,RP,"P,RP,BE,IL",ACTIVE
Jurickson Profar,FREEAGENT,4.8,3.3,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Connor Prielipp,FREEAGENT,4.75,2.91,Min,SP,"P,SP,BE,IL",ACTIVE
Masyn Winn,FREEAGENT,4.62,2.17,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Max Scherzer,FREEAGENT,4.62,2.43,Tor,SP,"P,SP,BE,IL",ACTIVE
Tyler Stephenson,FREEAGENT,4.62,3.21,Cin,C,"C,UTIL,BE,IL,DH",ACTIVE
Colt Keith,FREEAGENT,4.6,2.47,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Jeremiah Jackson,FREEAGENT,4.57,3.16,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Brenton Doyle,FREEAGENT,4.49,1.73,ChW,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Paul Blackburn,FREEAGENT,4.35,4.1,NYY,RP,"P,RP,BE,IL",ACTIVE
Paul Goldschmidt,FREEAGENT,4.27,2.46,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Kumar Rocker,FREEAGENT,4.13,3.04,Tex,SP,"P,SP,BE,IL",ACTIVE
Adolis Garcia,FREEAGENT,4.06,1.5,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Leo Bernal,FREEAGENT,4.05,3.36,StL,C,"C,UTIL,BE,IL",ACTIVE
Kyle Teel,FREEAGENT,4.03,1.55,ChW,C,"C,UTIL,BE,IL",ACTIVE
Matthew Liberatore,FREEAGENT,3.99,2.25,StL,SP,"P,SP,BE,IL",ACTIVE
Reynaldo Lopez,FREEAGENT,3.92,1.71,Atl,SP,"P,SP,BE,IL,RP",FIFTEEN_DAY_DL
Randy Dobnak,FREEAGENT,3.85,2.87,KC,SP,"P,SP,RP,BE,IL",ACTIVE
Nolan Schanuel,FREEAGENT,3.79,1.4,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Brett Baty,FREEAGENT,3.76,2.69,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B,DH",ACTIVE
Ramon Laureano,FREEAGENT,3.71,1.41,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Braden Montgomery,FREEAGENT,3.69,2.48,ChW,CF,"CF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Jacob Webb,FREEAGENT,3.68,3.29,ChC,RP,"P,RP,BE,IL",ACTIVE
Addison Barger,FREEAGENT,3.67,1.06,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Troy Johnston,FREEAGENT,3.67,2.5,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Robert Garcia,FREEAGENT,3.65,2.13,Tex,RP,"P,RP,BE,IL",ACTIVE
Vaughn Grissom,FREEAGENT,3.57,2.83,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Spencer Horwitz,FREEAGENT,3.56,1.9,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Cristian Javier,FREEAGENT,3.53,1.92,Hou,SP,"P,SP,BE,IL,RP",FIFTEEN_DAY_DL
Grayson Rodriguez,FREEAGENT,3.53,1.78,LAA,SP,"P,SP,BE,IL",ACTIVE
Jorge Soler,FREEAGENT,3.51,1.65,FA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Jonathan India,FREEAGENT,3.48,1.0,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Jake Mangum,FREEAGENT,3.45,2.59,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Anthony Volpe,FREEAGENT,3.43,1.82,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL,2B",ACTIVE
Andrew Vaughn,FREEAGENT,3.41,2.0,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL,3B",ACTIVE
Will Vest,FREEAGENT,3.39,1.41,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Marcell Ozuna,FREEAGENT,3.31,0.8,FA,DH,"DH,UTIL,BE,IL",ACTIVE
Connor Norby,FREEAGENT,3.26,2.38,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B,DH,2B,2B/SS",ACTIVE
Griffin Conine,FREEAGENT,3.24,2.44,Mia,LF,"LF,RF,OF,UTIL,BE,IL,DH,1B,1B/3B,IF",ACTIVE
Juan Morillo,FREEAGENT,3.18,2.96,Ari,RP,"P,RP,BE,IL",ACTIVE
Trevor Larnach,FREEAGENT,3.16,1.73,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",TEN_DAY_DL
Tyler Phillips,FREEAGENT,3.14,2.53,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Andrew Benintendi,FREEAGENT,3.11,2.11,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Brandyn Garcia,FREEAGENT,3.11,2.85,Ari,RP,"P,RP,BE,IL",ACTIVE
Justin Crawford,FREEAGENT,3.11,1.99,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,3.11,1.52,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Ryne Nelson,FREEAGENT,3.11,1.66,Ari,SP,"P,SP,RP,BE,IL",ACTIVE
Andrew Kittredge,FREEAGENT,3.1,2.73,Bal,RP,"P,RP,BE,IL",ACTIVE
Brett Bateman,FREEAGENT,3.1,1.94,Tor,CF,"CF,OF,UTIL,BE,IL,RF",DAY_TO_DAY
Eduardo Valencia,FREEAGENT,3.07,1.82,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,3.05,2.11,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Tim Tawa,FREEAGENT,3.05,2.3,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF,3B",ACTIVE
Jack Perkins,FREEAGENT,2.98,2.22,Oak,RP,"P,RP,BE,IL,SP",ACTIVE
Eduard Bazardo,FREEAGENT,2.96,2.72,Sea,RP,"P,RP,BE,IL",ACTIVE
Luke Raley,FREEAGENT,2.95,1.11,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Carmen Mlodzinski,FREEAGENT,2.87,2.49,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Edwin Uceta,FREEAGENT,2.85,0.49,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Rafael Flores Jr.,FREEAGENT,2.85,1.96,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL,C",ACTIVE
Jonah Cox,FREEAGENT,2.84,1.9,SF,CF,"LF,CF,OF,UTIL,BE,IL,2B,2B/SS,IF",ACTIVE
Tomoyuki Sugano,FREEAGENT,2.84,1.93,Col,SP,"P,SP,BE,IL",ACTIVE
Justin Steele,FREEAGENT,2.81,0.15,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Carlos Cortes,FREEAGENT,2.7,2.13,Oak,RF,"RF,OF,UTIL,BE,IL,DH,LF,P,RP",ACTIVE
Blaze Alexander,FREEAGENT,2.68,0.46,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Tyler Wells,FREEAGENT,2.62,1.06,TB,SP,"P,SP,BE,IL,RP",FIFTEEN_DAY_DL
Jake Irvin,FREEAGENT,2.6,1.67,Wsh,SP,"P,SP,BE,IL",ACTIVE
Pedro Ramirez,FREEAGENT,2.57,1.9,ChC,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Joey Ortiz,FREEAGENT,2.54,1.85,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Rhett Lowder,FREEAGENT,2.54,1.75,Cin,SP,"P,SP,BE,IL",ACTIVE
Lars Nootbaar,FREEAGENT,2.45,1.41,Ari,LF,"LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Jakob Junis,FREEAGENT,2.44,2.03,Tex,RP,"P,RP,BE,IL",ACTIVE
Eric Lauer,FREEAGENT,2.42,1.07,LAD,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Clayton Beeter,FREEAGENT,2.41,2.07,Wsh,RP,"P,RP,BE,IL",ACTIVE
Colin Rea,FREEAGENT,2.41,1.87,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Jordan Lawlar,FREEAGENT,2.39,1.07,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF,CF,LF",ACTIVE
Camilo Doval,FREEAGENT,2.37,2.06,SF,RP,"P,RP,BE,IL",ACTIVE
Tony Santillan,FREEAGENT,2.35,1.52,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Spencer Miles,FREEAGENT,2.33,1.83,Tor,SP,"P,SP,RP,BE,IL",ACTIVE
