Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Brayan Rocchio,FREEAGENT,31.77,27.36,Cle,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Ryan Pepiot,FREEAGENT,31.75,18.9,TB,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Daniel Palencia,FREEAGENT,31.52,13.68,ChC,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Bryan Abreu,FREEAGENT,30.36,25.87,Hou,RP,"P,RP,BE,IL",ACTIVE
Ildemaro Vargas,FREEAGENT,27.87,19.81,Ari,2B,"1B,2B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jakob Marsee,FREEAGENT,27.12,13.62,Mia,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Kris Bubic,FREEAGENT,26.16,7.88,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Ben Brown,FREEAGENT,25.77,2.08,ChC,SP,"P,SP,RP,BE,IL",FIFTEEN_DAY_DL
Sal Frelick,FREEAGENT,25.27,8.37,Mil,RF,"RF,OF,UTIL,BE,IL",TEN_DAY_DL
Seth Lugo,FREEAGENT,23.15,12.64,KC,SP,"P,SP,BE,IL",ACTIVE
Merrill Kelly,FREEAGENT,23.12,14.59,Ari,SP,"P,SP,BE,IL",ACTIVE
Kyle Leahy,FREEAGENT,23.09,20.13,StL,RP,"P,RP,BE,IL,SP",ACTIVE
Shane Bieber,FREEAGENT,22.87,8.58,Tor,SP,"P,SP,BE,IL",ACTIVE
Nick Gonzales,FREEAGENT,22.09,20.29,Pit,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Spencer Torkelson,FREEAGENT,19.52,12.39,Det,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Brandon Young,FREEAGENT,19.25,12.93,Bal,SP,"P,SP,BE,IL",ACTIVE
Carlos Estevez,FREEAGENT,18.8,9.39,KC,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Tommy Edman,FREEAGENT,18.47,12.29,LAD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
J.T. Ginn,FREEAGENT,17.69,3.89,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Clay Holmes,FREEAGENT,17.57,3.25,NYM,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Nolan Arenado,FREEAGENT,17.39,14.11,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Alec Bohm,FREEAGENT,17.02,12.36,Phi,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Walbert Urena,FREEAGENT,16.88,15.17,LAA,SP,"P,SP,BE,IL",ACTIVE
Aaron Ashby,FREEAGENT,16.71,15.98,Mil,RP,"P,RP,BE,IL",ACTIVE
J.T. Realmuto,FREEAGENT,16.29,11.54,Phi,C,"C,UTIL,BE,IL",ACTIVE
Andre Pallante,FREEAGENT,15.8,9.64,StL,SP,"P,SP,BE,IL",ACTIVE
Luis Robert Jr.,FREEAGENT,15.31,7.4,NYM,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Willi Castro,FREEAGENT,13.9,8.8,Col,RF,"2B,3B,2B/SS,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,SS,1B",ACTIVE
Josh Bell,FREEAGENT,13.12,7.03,Min,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Dalton Rushing,FREEAGENT,12.96,8.54,LAD,C,"C,UTIL,BE,IL",ACTIVE
Heliot Ramos,FREEAGENT,12.51,7.37,SF,LF,"LF,OF,UTIL,BE,IL",ACTIVE
Angel Martinez,FREEAGENT,12.47,5.85,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Seranthony Dominguez,FREEAGENT,12.33,10.71,ChW,RP,"P,RP,BE,IL",ACTIVE
Randy Vasquez,FREEAGENT,11.96,7.73,SD,SP,"P,SP,BE,IL",ACTIVE
Nasim Nunez,FREEAGENT,11.49,10.18,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Adrian Morejon,FREEAGENT,11.21,9.61,SD,RP,"P,RP,BE,IL",ACTIVE
Rico Garcia,FREEAGENT,11.13,10.5,Bal,RP,"P,RP,BE,IL",ACTIVE
Jack Leiter,FREEAGENT,11.0,4.26,Tex,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Keibert Ruiz,FREEAGENT,10.85,8.39,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Noah Cameron,FREEAGENT,10.64,5.78,KC,SP,"P,SP,BE,IL",ACTIVE
Alex Vesia,FREEAGENT,10.6,9.25,LAD,RP,"P,RP,BE,IL",ACTIVE
Gavin Sheets,FREEAGENT,10.56,6.77,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Brady Singer,FREEAGENT,10.27,5.51,Cin,SP,"P,SP,BE,IL",ACTIVE
A.J. Ewing,FREEAGENT,10.13,8.34,NYM,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Trevor Story,FREEAGENT,10.12,3.63,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",SIXTY_DAY_DL
Jeffrey Springs,FREEAGENT,9.66,7.51,Oak,SP,"P,SP,BE,IL",DAY_TO_DAY
Ryan Walker,FREEAGENT,9.47,6.83,SF,RP,"P,RP,BE,IL",ACTIVE
Daulton Varsho,FREEAGENT,9.31,6.49,Tor,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jake Burger,FREEAGENT,9.28,7.13,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Lucas Erceg,FREEAGENT,9.19,7.4,KC,RP,"P,RP,BE,IL",ACTIVE
Chase Meidroth,FREEAGENT,8.89,7.11,ChW,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Lawrence Butler,FREEAGENT,8.89,4.37,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Jordan Westburg,FREEAGENT,8.81,3.31,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
TJ Friedl,FREEAGENT,8.81,3.04,Cin,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Andres Gimenez,FREEAGENT,8.46,5.71,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Christian Scott,FREEAGENT,8.45,3.86,NYM,SP,"P,SP,BE,IL",ACTIVE
Royce Lewis,FREEAGENT,8.44,4.36,Min,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B",ACTIVE
Kerry Carpenter,FREEAGENT,8.4,4.88,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",DAY_TO_DAY
Paul Goldschmidt,FREEAGENT,8.26,5.74,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Carlos Correa,FREEAGENT,8.08,3.23,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Spencer Horwitz,FREEAGENT,8.07,0.79,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Joe Musgrove,FREEAGENT,7.84,0.96,SD,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Martin Perez,FREEAGENT,7.59,5.84,Atl,SP,"P,SP,BE,IL",ACTIVE
Luke Weaver,FREEAGENT,7.53,7.1,NYM,RP,"P,RP,BE,IL",ACTIVE
Dylan Crews,FREEAGENT,7.43,5.81,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Dennis Santana,FREEAGENT,7.28,6.18,Pit,RP,"P,RP,BE,IL",ACTIVE
Garrett Mitchell,FREEAGENT,7.19,5.7,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Yusei Kikuchi,FREEAGENT,7.13,2.94,LAA,SP,"P,SP,BE,IL",SIXTY_DAY_DL
JoJo Romero,FREEAGENT,6.99,2.4,StL,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Hunter Gaddis,FREEAGENT,6.89,6.27,Cle,RP,"P,RP,BE,IL",ACTIVE
Jeremiah Estrada,FREEAGENT,6.56,2.55,SD,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Troy Johnston,FREEAGENT,6.34,3.84,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Cam Smith,FREEAGENT,6.3,4.29,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Trevor Larnach,FREEAGENT,6.27,3.87,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
Jorge Polanco,FREEAGENT,6.19,2.3,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",ACTIVE
Walker Buehler,FREEAGENT,6.08,4.24,SD,SP,"P,SP,BE,IL",ACTIVE
Austin Wells,FREEAGENT,6.06,3.47,NYY,C,"C,UTIL,BE,IL",ACTIVE
Brandon Sproat,FREEAGENT,5.94,5.22,Mil,SP,"P,SP,BE,IL",ACTIVE
Masyn Winn,FREEAGENT,5.92,3.88,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Luke Raley,FREEAGENT,5.91,4.07,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",ACTIVE
Kumar Rocker,FREEAGENT,5.9,5.19,Tex,SP,"P,SP,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,5.88,3.92,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Jorge Soler,FREEAGENT,5.88,3.67,LAA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Brandon Pfaadt,FREEAGENT,5.86,3.78,Ari,SP,"P,SP,BE,IL,RP",ACTIVE
Brent Headrick,FREEAGENT,5.83,5.61,NYY,RP,"P,RP,BE,IL",ACTIVE
Kyle Karros,FREEAGENT,5.75,3.51,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Matt McLain,FREEAGENT,5.74,2.16,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",TEN_DAY_DL
J.P. Crawford,FREEAGENT,5.62,3.33,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Fernando Cruz,FREEAGENT,5.58,5.36,NYY,RP,"P,RP,BE,IL",ACTIVE
Javier Sanoja,FREEAGENT,5.47,4.31,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL",ACTIVE
Jeff McNeil,FREEAGENT,5.37,3.85,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL",ACTIVE
Colt Keith,FREEAGENT,5.17,3.61,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Andrew Painter,FREEAGENT,4.93,3.57,Phi,SP,"P,SP,BE,IL",ACTIVE
Jurickson Profar,FREEAGENT,4.79,3.32,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Kyle Teel,FREEAGENT,4.79,1.13,ChW,C,"C,UTIL,BE,IL",TEN_DAY_DL
Zebby Matthews,FREEAGENT,4.79,2.06,Min,SP,"P,SP,BE,IL",ACTIVE
Ronel Blanco,FREEAGENT,4.75,3.39,Hou,SP,"P,SP,BE,IL",ACTIVE
Addison Barger,FREEAGENT,4.7,1.14,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Jasson Dominguez,FREEAGENT,4.65,3.29,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Adolis Garcia,FREEAGENT,4.61,1.78,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Tyler Wells,FREEAGENT,4.6,4.36,Bal,SP,"P,SP,BE,IL,RP",ACTIVE
Nick Fortes,FREEAGENT,4.56,3.45,TB,C,"C,UTIL,BE,IL",ACTIVE
Nolan Schanuel,FREEAGENT,4.43,3.23,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Chad Patrick,FREEAGENT,4.41,3.8,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Eduard Bazardo,FREEAGENT,4.38,4.22,Sea,RP,"P,RP,BE,IL",ACTIVE
Ramon Laureano,FREEAGENT,4.35,1.66,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Jake Mangum,FREEAGENT,4.31,3.71,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Blaze Alexander,FREEAGENT,4.28,0.35,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Carson Whisenhunt,FREEAGENT,4.27,3.41,SF,SP,"P,SP,BE,IL",ACTIVE
Eric Lauer,FREEAGENT,4.25,2.47,LAD,SP,"P,SP,RP,BE,IL",ACTIVE
David Peterson,FREEAGENT,4.23,3.65,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Matthew Liberatore,FREEAGENT,4.18,3.35,StL,SP,"P,SP,BE,IL",ACTIVE
Jameson Taillon,FREEAGENT,4.02,2.59,ChC,SP,"P,SP,BE,IL",ACTIVE
Jonathan India,FREEAGENT,3.91,1.11,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Ryne Nelson,FREEAGENT,3.89,1.61,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Marcell Ozuna,FREEAGENT,3.88,1.09,Pit,DH,"DH,UTIL,BE,IL",ACTIVE
Robert Garcia,FREEAGENT,3.88,1.79,Tex,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Jacob Webb,FREEAGENT,3.79,3.65,ChC,RP,"P,RP,BE,IL",ACTIVE
Will Vest,FREEAGENT,3.77,1.65,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Stephen Kolek,FREEAGENT,3.76,0.77,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Jordan Romano,FREEAGENT,3.75,3.1,Col,RP,"P,RP,BE,IL",ACTIVE
Jakob Junis,FREEAGENT,3.73,3.14,Tex,RP,"P,RP,BE,IL",ACTIVE
Dean Kremer,FREEAGENT,3.65,1.32,Bal,SP,"P,SP,BE,IL",ACTIVE
Andrew Vaughn,FREEAGENT,3.63,2.21,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Carmen Mlodzinski,FREEAGENT,3.61,3.25,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Antonio Senzatela,FREEAGENT,3.55,2.9,Col,SP,"P,SP,BE,IL,RP",ACTIVE
Heriberto Hernandez,FREEAGENT,3.52,3.14,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Colin Rea,FREEAGENT,3.51,2.47,ChC,SP,"P,SP,BE,IL",ACTIVE
Lars Nootbaar,FREEAGENT,3.5,1.9,StL,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,3.48,2.9,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
AJ Smith-Shawver,FREEAGENT,3.46,0.1,Atl,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Slade Cecconi,FREEAGENT,3.44,2.62,Cle,SP,"P,SP,BE,IL",ACTIVE
Tristan Peters,FREEAGENT,3.4,2.71,ChW,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Hao-Yu Lee,FREEAGENT,3.39,3.0,Det,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Alex Lange,FREEAGENT,3.32,2.76,KC,RP,"P,RP,BE,IL",ACTIVE
Lane Thomas,FREEAGENT,3.28,2.12,KC,CF,"CF,OF,UTIL,BE,IL,RF,LF",ACTIVE
Clayton Beeter,FREEAGENT,3.21,2.95,Wsh,RP,"P,RP,BE,IL",ACTIVE
Tony Santillan,FREEAGENT,3.18,1.43,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Jake Cronenworth,FREEAGENT,3.17,1.22,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Andrew Benintendi,FREEAGENT,3.16,2.32,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Luis Lara,FREEAGENT,3.16,2.09,Mil,CF,"CF,OF,UTIL,BE,IL,RF",ACTIVE
Brett Baty,FREEAGENT,3.13,2.22,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Bryan King,FREEAGENT,3.1,2.86,Hou,RP,"P,RP,BE,IL",ACTIVE
Anthony Volpe,FREEAGENT,3.09,1.38,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Joey Ortiz,FREEAGENT,3.06,2.62,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Justin Crawford,FREEAGENT,3.06,1.83,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Edwin Uceta,FREEAGENT,3.04,0.51,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Erick Fedde,FREEAGENT,3.03,2.58,ChW,SP,"P,SP,RP,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,3.0,2.35,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Owen Caissie,FREEAGENT,2.99,0.67,Mia,RF,"RF,OF,UTIL,BE,IL",TEN_DAY_DL
Pablo Lopez,FREEAGENT,2.98,1.5,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Luis Severino,FREEAGENT,2.87,0.82,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Justin Steele,FREEAGENT,2.78,0.11,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Chase Dollander,FREEAGENT,2.77,0.78,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Connor Prielipp,FREEAGENT,2.77,1.43,Min,SP,"P,SP,BE,IL",ACTIVE
Kyle Manzardo,FREEAGENT,2.77,1.52,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Jordan Lawlar,FREEAGENT,2.73,0.16,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF",TEN_DAY_DL
Tyler Stephenson,FREEAGENT,2.67,1.8,Cin,C,"C,UTIL,BE,IL",ACTIVE
Joey Wiemer,FREEAGENT,2.66,1.58,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Garrett Cleavinger,FREEAGENT,2.65,2.19,TB,RP,"P,RP,BE,IL",ACTIVE
Javier Assad,FREEAGENT,2.61,2.01,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Tim Tawa,FREEAGENT,2.61,2.33,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Joe Mack,FREEAGENT,2.58,2.2,Mia,C,"C,DH,UTIL,BE,IL",ACTIVE
Camilo Doval,FREEAGENT,2.56,2.24,NYY,RP,"P,RP,BE,IL",ACTIVE
Steven Matz,FREEAGENT,2.56,1.22,TB,RP,"P,RP,BE,IL,SP",ACTIVE
Luinder Avila,FREEAGENT,2.51,1.83,KC,RP,"P,RP,BE,IL,SP",ACTIVE
Didier Fuentes,FREEAGENT,2.46,2.21,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Steven Okert,FREEAGENT,2.46,2.39,Hou,RP,"P,RP,BE,IL",ACTIVE
Max Scherzer,FREEAGENT,2.44,1.35,Tor,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Michael Petersen,FREEAGENT,2.42,2.26,Mia,RP,"P,RP,BE,IL",DAY_TO_DAY
Cedric Mullins,FREEAGENT,2.38,1.47,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Sean Manaea,FREEAGENT,2.38,1.66,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Dominic Smith,FREEAGENT,2.36,1.36,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Gary Sanchez,FREEAGENT,2.32,1.61,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
Victor Caratini,FREEAGENT,2.32,1.2,Min,C,"C,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Tomoyuki Sugano,FREEAGENT,2.27,0.98,Col,SP,"P,SP,BE,IL",ACTIVE
Max Muncy,FREEAGENT,2.24,1.03,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Henry Bolte,FREEAGENT,2.23,1.48,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Kyle Finnegan,FREEAGENT,2.22,1.97,Det,RP,"P,RP,BE,IL",ACTIVE
Lance McCullers Jr.,FREEAGENT,2.22,1.16,FA,SP,"P,SP,BE,IL",ACTIVE
Spencer Jones,FREEAGENT,2.2,0.94,NYY,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Zack Littell,FREEAGENT,2.17,1.53,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Caleb Kilian,FREEAGENT,2.15,1.99,SF,RP,"P,RP,BE,IL",ACTIVE
Jonah Heim,FREEAGENT,2.15,1.78,Oak,C,"C,DH,UTIL,BE,IL",ACTIVE
Mark Vientos,FREEAGENT,2.15,0.65,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Rhett Lowder,FREEAGENT,2.15,1.37,Cin,SP,"P,SP,BE,IL",ACTIVE
Joshua Kuroda-Grauer,FREEAGENT,2.11,0.14,Oak,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",TEN_DAY_DL
Evan Carter,FREEAGENT,2.07,1.23,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Javier Baez,FREEAGENT,2.07,0.5,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Tommy White,FREEAGENT,2.04,1.34,Oak,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Brad Keller,FREEAGENT,2.0,1.0,Phi,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Grayson Rodriguez,FREEAGENT,1.98,0.76,LAA,SP,"P,SP,BE,IL",ACTIVE
Kohl Drake,FREEAGENT,1.97,1.56,Ari,SP,"P,SP,BE,IL",ACTIVE
Matt Brash,FREEAGENT,1.94,0.55,Sea,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Juan Morillo,FREEAGENT,1.93,1.85,Ari,RP,"P,RP,BE,IL",ACTIVE
Tyler Phillips,FREEAGENT,1.93,1.71,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Andrew Morris,FREEAGENT,1.91,1.57,Min,SP,"P,SP,RP,BE,IL",ACTIVE
Jesus Sanchez,FREEAGENT,1.89,0.44,Tor,RF,"LF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Colton Cowser,FREEAGENT,1.85,1.17,Bal,CF,"LF,CF,OF,UTIL,BE,IL,RF",ACTIVE
Janson Junk,FREEAGENT,1.84,1.16,Mia,SP,"P,SP,BE,IL",ACTIVE
Joc Pederson,FREEAGENT,1.82,1.44,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
Logan O'Hoppe,FREEAGENT,1.82,1.04,LAA,C,"C,UTIL,BE,IL",ACTIVE
Matt Shaw,FREEAGENT,1.81,0.36,ChC,3B,"3B,1B/3B,IF,UTIL,BE,IL,RF,OF,DH",TEN_DAY_DL
Mick Abel,FREEAGENT,1.8,0.1,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Matt Strahm,FREEAGENT,1.77,1.43,KC,RP,"P,RP,BE,IL",ACTIVE
Moises Ballesteros,FREEAGENT,1.77,0.53,ChC,DH,"DH,UTIL,BE,IL",ACTIVE
Aaron Civale,FREEAGENT,1.75,1.1,ChC,SP,"P,SP,BE,IL",ACTIVE
Luis Rengifo,FREEAGENT,1.74,1.0,SD,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Daniel Schneemann,FREEAGENT,1.73,1.04,Cle,2B,"2B,3B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
JR Ritchie,FREEAGENT,1.73,1.28,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Mike Burrows,FREEAGENT,1.72,0.86,Hou,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Shane Smith,FREEAGENT,1.72,0.82,ChW,SP,"P,SP,BE,IL",ACTIVE
Samad Taylor,FREEAGENT,1.71,0.17,SD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",TEN_DAY_DL
