Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Kris Bubic,FREEAGENT,27.37,8.01,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Sal Frelick,FREEAGENT,26.07,9.28,Mil,RF,"RF,OF,UTIL,BE,IL",TEN_DAY_DL
Gregory Soto,FREEAGENT,25.52,24.09,Pit,RP,"P,RP,BE,IL",ACTIVE
Seth Lugo,FREEAGENT,23.17,13.13,KC,SP,"P,SP,BE,IL",ACTIVE
J.T. Ginn,FREEAGENT,22.7,15.33,Oak,SP,"P,SP,BE,IL",ACTIVE
Merrill Kelly,FREEAGENT,21.09,10.2,Ari,SP,"P,SP,BE,IL",ACTIVE
Bubba Chandler,FREEAGENT,20.41,15.66,Pit,SP,"P,SP,BE,IL",ACTIVE
Spencer Torkelson,FREEAGENT,19.88,12.29,Det,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Carlos Estevez,FREEAGENT,19.43,9.52,KC,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Nick Gonzales,FREEAGENT,18.8,16.77,Pit,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Tatsuya Imai,FREEAGENT,18.61,11.35,Hou,SP,"P,SP,BE,IL",ACTIVE
Shane Bieber,FREEAGENT,18.44,6.09,Tor,SP,"P,SP,BE,IL",ACTIVE
Andre Pallante,FREEAGENT,17.19,9.85,StL,SP,"P,SP,BE,IL",ACTIVE
Alec Bohm,FREEAGENT,17.1,11.65,Phi,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Aaron Ashby,FREEAGENT,17.07,16.25,Mil,RP,"P,RP,BE,IL",ACTIVE
Clay Holmes,FREEAGENT,17.05,3.25,NYM,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Walbert Urena,FREEAGENT,15.77,13.76,LAA,SP,"P,SP,BE,IL",ACTIVE
Brandon Young,FREEAGENT,15.73,8.46,Bal,SP,"P,SP,BE,IL",ACTIVE
Nolan Arenado,FREEAGENT,15.67,11.75,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Luis Robert Jr.,FREEAGENT,15.43,5.6,NYM,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Josh Bell,FREEAGENT,15.35,11.37,Min,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Tommy Edman,FREEAGENT,14.98,12.19,LAD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
J.T. Realmuto,FREEAGENT,14.75,9.5,Phi,C,"C,UTIL,BE,IL",ACTIVE
Kyle Leahy,FREEAGENT,14.52,12.66,StL,RP,"P,RP,BE,IL,SP",ACTIVE
Willi Castro,FREEAGENT,14.05,10.44,Col,RF,"2B,3B,2B/SS,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,SS,1B",ACTIVE
Angel Martinez,FREEAGENT,13.8,2.55,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",TEN_DAY_DL
Heliot Ramos,FREEAGENT,13.63,8.16,SF,LF,"LF,OF,UTIL,BE,IL",ACTIVE
Seranthony Dominguez,FREEAGENT,13.27,11.59,ChW,RP,"P,RP,BE,IL",ACTIVE
Randy Vasquez,FREEAGENT,13.02,7.53,SD,SP,"P,SP,BE,IL",ACTIVE
Dalton Rushing,FREEAGENT,12.87,9.12,LAD,C,"C,UTIL,BE,IL",ACTIVE
Rico Garcia,FREEAGENT,12.68,11.99,Bal,RP,"P,RP,BE,IL",ACTIVE
A.J. Ewing,FREEAGENT,11.97,9.15,NYM,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Noah Cameron,FREEAGENT,11.89,6.71,KC,SP,"P,SP,BE,IL",ACTIVE
Adrian Morejon,FREEAGENT,11.39,10.56,SD,RP,"P,RP,BE,IL",ACTIVE
Jack Leiter,FREEAGENT,11.24,4.3,Tex,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Alex Vesia,FREEAGENT,11.2,10.46,LAD,RP,"P,RP,BE,IL",ACTIVE
Nasim Nunez,FREEAGENT,11.09,9.47,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Zac Thornton,FREEAGENT,10.96,9.93,NYM,SP,"P,SP,BE,IL",ACTIVE
Trevor Story,FREEAGENT,10.37,3.7,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",SIXTY_DAY_DL
Keider Montero,FREEAGENT,10.13,8.65,Det,SP,"P,SP,RP,BE,IL",ACTIVE
Keibert Ruiz,FREEAGENT,10.0,7.05,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Lucas Erceg,FREEAGENT,9.83,8.41,KC,RP,"P,RP,BE,IL",ACTIVE
Jeffrey Springs,FREEAGENT,9.77,7.07,Oak,SP,"P,SP,BE,IL",ACTIVE
Christian Scott,FREEAGENT,9.69,3.83,NYM,SP,"P,SP,BE,IL",ACTIVE
Ryan Walker,FREEAGENT,9.68,6.98,SF,RP,"P,RP,BE,IL",ACTIVE
Daulton Varsho,FREEAGENT,9.67,6.25,Tor,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jake Burger,FREEAGENT,9.55,6.83,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Paul Goldschmidt,FREEAGENT,9.47,5.9,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Royce Lewis,FREEAGENT,9.21,5.6,Min,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B",ACTIVE
Lawrence Butler,FREEAGENT,9.09,4.34,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Jordan Westburg,FREEAGENT,9.0,3.36,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Andres Gimenez,FREEAGENT,8.95,5.64,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
TJ Friedl,FREEAGENT,8.9,3.02,Cin,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Chase Meidroth,FREEAGENT,8.87,6.15,ChW,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Brady Singer,FREEAGENT,8.52,4.43,Cin,SP,"P,SP,BE,IL",ACTIVE
Spencer Horwitz,FREEAGENT,8.5,0.59,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Carlos Correa,FREEAGENT,8.34,3.29,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Garrett Mitchell,FREEAGENT,8.12,6.98,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Joe Musgrove,FREEAGENT,8.11,0.98,SD,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Brandon Sproat,FREEAGENT,7.75,6.75,Mil,SP,"P,SP,BE,IL",ACTIVE
JoJo Romero,FREEAGENT,7.64,3.16,StL,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Dennis Santana,FREEAGENT,7.55,6.42,Pit,RP,"P,RP,BE,IL",ACTIVE
Luke Weaver,FREEAGENT,7.41,6.97,NYM,RP,"P,RP,BE,IL",ACTIVE
Troy Johnston,FREEAGENT,7.3,4.72,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Kyle Karros,FREEAGENT,7.28,5.6,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Yusei Kikuchi,FREEAGENT,7.19,2.95,LAA,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Matthew Liberatore,FREEAGENT,6.82,5.96,StL,SP,"P,SP,BE,IL",ACTIVE
Cam Smith,FREEAGENT,6.73,3.92,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Jeremiah Estrada,FREEAGENT,6.68,2.6,SD,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Hunter Gaddis,FREEAGENT,6.62,6.03,Cle,RP,"P,RP,BE,IL",ACTIVE
Jorge Polanco,FREEAGENT,6.56,2.24,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",ACTIVE
Luke Raley,FREEAGENT,6.33,3.63,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",ACTIVE
Jorge Soler,FREEAGENT,6.28,3.63,LAA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,6.23,4.2,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Masyn Winn,FREEAGENT,6.23,3.95,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Zebby Matthews,FREEAGENT,6.21,3.11,Min,SP,"P,SP,BE,IL",ACTIVE
Dylan Crews,FREEAGENT,6.17,4.12,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Martin Perez,FREEAGENT,6.14,1.07,Atl,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Austin Wells,FREEAGENT,6.07,3.38,NYY,C,"C,UTIL,BE,IL",ACTIVE
Ty France,FREEAGENT,5.97,5.18,SD,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Matt McLain,FREEAGENT,5.96,2.26,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",TEN_DAY_DL
J.P. Crawford,FREEAGENT,5.93,3.37,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",DAY_TO_DAY
Kyle Teel,FREEAGENT,5.93,2.25,ChW,C,"C,UTIL,BE,IL",OUT
Fernando Cruz,FREEAGENT,5.9,5.63,NYY,RP,"P,RP,BE,IL",ACTIVE
Trevor Larnach,FREEAGENT,5.82,4.54,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
Javier Sanoja,FREEAGENT,5.79,4.48,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL",ACTIVE
Dean Kremer,FREEAGENT,5.6,1.99,Bal,SP,"P,SP,BE,IL",ACTIVE
Eduard Bazardo,FREEAGENT,5.46,5.27,Sea,RP,"P,RP,BE,IL",ACTIVE
Addison Barger,FREEAGENT,5.32,1.15,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Colt Keith,FREEAGENT,5.29,3.34,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Stephen Kolek,FREEAGENT,5.24,1.01,KC,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Lane Thomas,FREEAGENT,5.18,4.52,KC,CF,"CF,OF,UTIL,BE,IL,RF,LF",ACTIVE
Jeff McNeil,FREEAGENT,5.11,3.28,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL",ACTIVE
Andrew Painter,FREEAGENT,5.09,3.68,Phi,SP,"P,SP,BE,IL",ACTIVE
Tyler Wells,FREEAGENT,5.04,4.75,Bal,SP,"P,SP,BE,IL,RP",ACTIVE
Blaze Alexander,FREEAGENT,4.96,0.52,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Jake Mangum,FREEAGENT,4.87,3.15,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Jasson Dominguez,FREEAGENT,4.85,3.08,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Jurickson Profar,FREEAGENT,4.85,3.37,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Adolis Garcia,FREEAGENT,4.75,1.81,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Walker Buehler,FREEAGENT,4.75,3.55,SD,SP,"P,SP,BE,IL",ACTIVE
Chad Patrick,FREEAGENT,4.74,4.1,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Eric Lauer,FREEAGENT,4.65,3.62,LAD,SP,"P,SP,RP,BE,IL",ACTIVE
Luis Lara,FREEAGENT,4.55,1.55,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Ramon Laureano,FREEAGENT,4.52,1.7,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Brandon Pfaadt,FREEAGENT,4.49,2.87,Ari,SP,"P,SP,BE,IL,RP",ACTIVE
Nolan Schanuel,FREEAGENT,4.46,3.14,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jacob Webb,FREEAGENT,4.35,4.17,ChC,RP,"P,RP,BE,IL",ACTIVE
Tristan Peters,FREEAGENT,4.31,3.28,ChW,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Kumar Rocker,FREEAGENT,4.15,3.41,Tex,SP,"P,SP,BE,IL",ACTIVE
Ryne Nelson,FREEAGENT,4.07,1.65,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Lars Nootbaar,FREEAGENT,4.06,2.49,StL,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Antonio Senzatela,FREEAGENT,4.01,3.62,Col,SP,"P,SP,BE,IL,RP",ACTIVE
Jonathan India,FREEAGENT,3.97,1.11,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Robert Garcia,FREEAGENT,3.96,1.81,Tex,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Marcell Ozuna,FREEAGENT,3.95,1.1,Pit,DH,"DH,UTIL,BE,IL",ACTIVE
Bryan King,FREEAGENT,3.93,3.65,Hou,RP,"P,RP,BE,IL",ACTIVE
Jameson Taillon,FREEAGENT,3.93,1.98,ChC,SP,"P,SP,BE,IL",ACTIVE
Carmen Mlodzinski,FREEAGENT,3.91,3.52,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Will Vest,FREEAGENT,3.89,1.71,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Colin Rea,FREEAGENT,3.86,2.64,ChC,SP,"P,SP,BE,IL",ACTIVE
Jakob Junis,FREEAGENT,3.86,2.76,Tex,RP,"P,RP,BE,IL",ACTIVE
Ronel Blanco,FREEAGENT,3.85,2.16,Hou,SP,"P,SP,BE,IL",ACTIVE
Andrew Vaughn,FREEAGENT,3.75,2.01,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Javier Assad,FREEAGENT,3.65,2.6,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Joshua Kuroda-Grauer,FREEAGENT,3.65,2.35,Oak,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",DAY_TO_DAY
Brett Baty,FREEAGENT,3.56,2.36,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Slade Cecconi,FREEAGENT,3.5,1.26,Cle,SP,"P,SP,BE,IL",ACTIVE
Alex Lange,FREEAGENT,3.41,3.13,KC,RP,"P,RP,BE,IL",ACTIVE
Anthony Volpe,FREEAGENT,3.33,1.29,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Tony Santillan,FREEAGENT,3.31,1.49,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Clayton Beeter,FREEAGENT,3.27,2.99,Wsh,RP,"P,RP,BE,IL",ACTIVE
Justin Crawford,FREEAGENT,3.24,1.79,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Jordan Romano,FREEAGENT,3.2,2.73,Col,RP,"P,RP,BE,IL",ACTIVE
Owen Caissie,FREEAGENT,3.14,0.72,Mia,RF,"RF,OF,UTIL,BE,IL",TEN_DAY_DL
Jake Cronenworth,FREEAGENT,3.12,1.2,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
David Peterson,FREEAGENT,3.1,2.51,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Edwin Uceta,FREEAGENT,3.1,0.51,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Henry Bolte,FREEAGENT,3.1,1.79,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Andrew Benintendi,FREEAGENT,3.09,2.16,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Michael Petersen,FREEAGENT,3.07,2.93,Mia,RP,"P,RP,BE,IL",ACTIVE
Luis Severino,FREEAGENT,3.05,0.84,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Pablo Lopez,FREEAGENT,3.03,1.54,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
AJ Smith-Shawver,FREEAGENT,2.94,0.05,Atl,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Chase Dollander,FREEAGENT,2.92,0.79,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Justin Steele,FREEAGENT,2.92,0.11,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Garrett Cleavinger,FREEAGENT,2.87,2.66,TB,RP,"P,RP,BE,IL",ACTIVE
Kyle Manzardo,FREEAGENT,2.87,1.3,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,2.84,2.19,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Heriberto Hernandez,FREEAGENT,2.83,2.24,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Victor Caratini,FREEAGENT,2.8,1.83,Min,C,"C,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Jordan Lawlar,FREEAGENT,2.76,0.15,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF",TEN_DAY_DL
Caleb Kilian,FREEAGENT,2.74,2.51,SF,RP,"P,RP,BE,IL",ACTIVE
Joey Wiemer,FREEAGENT,2.74,1.63,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Steven Matz,FREEAGENT,2.7,1.12,TB,RP,"P,RP,BE,IL,SP",FIFTEEN_DAY_DL
Trevor McDonald,FREEAGENT,2.62,1.65,SF,SP,"P,SP,BE,IL",DAY_TO_DAY
Camilo Doval,FREEAGENT,2.6,2.27,NYY,RP,"P,RP,BE,IL",ACTIVE
Lance McCullers Jr.,FREEAGENT,2.58,1.22,Mil,SP,"P,SP,BE,IL",ACTIVE
Didier Fuentes,FREEAGENT,2.56,2.3,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Sean Manaea,FREEAGENT,2.53,1.75,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Dominic Smith,FREEAGENT,2.46,1.16,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Zack Littell,FREEAGENT,2.44,1.72,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Tyler Stephenson,FREEAGENT,2.42,1.57,Cin,C,"C,UTIL,BE,IL",ACTIVE
Brent Headrick,FREEAGENT,2.41,2.26,NYY,RP,"P,RP,BE,IL",ACTIVE
Tyler Phillips,FREEAGENT,2.41,2.16,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Andrew Morris,FREEAGENT,2.39,2.29,Min,SP,"P,SP,RP,BE,IL",ACTIVE
Max Muncy,FREEAGENT,2.38,1.05,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Erick Fedde,FREEAGENT,2.34,1.91,ChW,SP,"P,SP,RP,BE,IL",ACTIVE
Gary Sanchez,FREEAGENT,2.34,1.44,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
Cedric Mullins,FREEAGENT,2.32,1.53,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Mark Vientos,FREEAGENT,2.29,0.72,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Kyle Finnegan,FREEAGENT,2.28,2.02,Det,RP,"P,RP,BE,IL",ACTIVE
Brad Keller,FREEAGENT,2.26,1.11,Phi,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Grayson Rodriguez,FREEAGENT,2.25,0.77,LAA,SP,"P,SP,BE,IL",ACTIVE
Rhett Lowder,FREEAGENT,2.25,1.39,Cin,SP,"P,SP,BE,IL",ACTIVE
Evan Carter,FREEAGENT,2.12,1.17,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Javier Baez,FREEAGENT,2.11,0.49,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Mick Abel,FREEAGENT,2.1,0.1,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Cooper Pratt,FREEAGENT,2.03,1.25,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
JR Ritchie,FREEAGENT,2.02,1.52,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Colton Cowser,FREEAGENT,2.01,1.06,Bal,CF,"LF,CF,OF,UTIL,BE,IL,RF",ACTIVE
Daniel Schneemann,FREEAGENT,2.01,1.22,Cle,2B,"2B,3B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
Spencer Jones,FREEAGENT,2.01,0.57,NYY,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Janson Junk,FREEAGENT,1.99,1.12,Mia,SP,"P,SP,BE,IL",ACTIVE
Aaron Civale,FREEAGENT,1.98,1.2,ChC,SP,"P,SP,BE,IL",ACTIVE
Jesus Sanchez,FREEAGENT,1.98,0.45,Tor,RF,"LF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Matt Brash,FREEAGENT,1.98,0.56,Sea,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Samad Taylor,FREEAGENT,1.97,0.22,SD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",TEN_DAY_DL
Max Scherzer,FREEAGENT,1.96,0.71,Tor,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Tomoyuki Sugano,FREEAGENT,1.9,0.75,Col,SP,"P,SP,BE,IL",ACTIVE
Logan O'Hoppe,FREEAGENT,1.89,0.99,LAA,C,"C,UTIL,BE,IL",ACTIVE
Tyler Tolbert,FREEAGENT,1.89,1.02,KC,CF,"CF,OF,UTIL,BE,IL,SS,2B/SS,IF,P,RP",ACTIVE
Matt Shaw,FREEAGENT,1.88,0.36,ChC,3B,"3B,1B/3B,IF,UTIL,BE,IL,RF,OF,DH",TEN_DAY_DL
Moises Ballesteros,FREEAGENT,1.85,0.54,ChC,DH,"DH,UTIL,BE,IL",ACTIVE
Tyler Alexander,FREEAGENT,1.85,1.69,Tex,RP,"P,SP,RP,BE,IL",ACTIVE
Mike Burrows,FREEAGENT,1.82,0.93,Hou,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Juan Morillo,FREEAGENT,1.81,1.72,Ari,RP,"P,RP,BE,IL",ACTIVE
Matt Strahm,FREEAGENT,1.79,1.5,KC,RP,"P,RP,BE,IL",ACTIVE
Shane Smith,FREEAGENT,1.75,0.81,ChW,SP,"P,SP,BE,IL",ACTIVE
Marcelo Mayer,FREEAGENT,1.74,0.4,Bos,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,SS",TEN_DAY_DL
Orion Kerkering,FREEAGENT,1.74,1.6,Phi,RP,"P,RP,BE,IL",ACTIVE
Tyler Mahle,FREEAGENT,1.71,1.34,SF,SP,"P,SP,BE,IL",ACTIVE
Cody Ponce,FREEAGENT,1.69,0.48,Tor,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Leo De Vries,FREEAGENT,1.66,0.08,Oak,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Joc Pederson,FREEAGENT,1.63,1.18,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
Max Clark,FREEAGENT,1.63,0.19,Det,CF,"CF,OF,DH,UTIL,BE,IL",ACTIVE
