Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Brayan Rocchio,FREEAGENT,22.74,17.55,Cle,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Nick Gonzales,FREEAGENT,22.7,20.07,Pit,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",DAY_TO_DAY
Kyle Leahy,FREEAGENT,22.26,15.68,StL,RP,"P,RP,BE,IL,SP",ACTIVE
Sam Antonacci,FREEAGENT,21.9,19.52,ChW,2B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
Gregory Soto,FREEAGENT,21.37,20.02,Pit,RP,"P,RP,BE,IL",ACTIVE
Josh Jung,FREEAGENT,21.08,4.65,Tex,3B,"3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Ben Brown,FREEAGENT,20.83,1.62,ChC,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Merrill Kelly,FREEAGENT,20.72,10.65,Ari,SP,"P,SP,BE,IL",ACTIVE
J.T. Ginn,FREEAGENT,19.64,10.53,Oak,SP,"P,SP,BE,IL",ACTIVE
Shane Bieber,FREEAGENT,18.59,11.31,Tor,SP,"P,SP,BE,IL",ACTIVE
Nolan Arenado,FREEAGENT,18.3,14.77,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Brandon Young,FREEAGENT,17.88,10.29,Bal,SP,"P,SP,BE,IL",ACTIVE
Andre Pallante,FREEAGENT,17.83,9.44,StL,SP,"P,SP,BE,IL",ACTIVE
Carlos Estevez,FREEAGENT,17.75,9.22,KC,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Alec Bohm,FREEAGENT,17.67,10.96,Phi,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B",ACTIVE
Keider Montero,FREEAGENT,17.59,14.67,Det,SP,"P,SP,RP,BE,IL",ACTIVE
Adrian Morejon,FREEAGENT,16.23,14.76,SD,RP,"P,RP,BE,IL",ACTIVE
J.T. Realmuto,FREEAGENT,15.88,9.56,Phi,C,"C,UTIL,BE,IL",ACTIVE
Josh Bell,FREEAGENT,15.8,8.28,Min,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Tatsuya Imai,FREEAGENT,15.17,8.57,Hou,SP,"P,SP,BE,IL",ACTIVE
Chase Meidroth,FREEAGENT,14.85,11.75,ChW,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Aaron Ashby,FREEAGENT,14.71,13.87,Mil,RP,"P,RP,BE,IL",ACTIVE
Sean Manaea,FREEAGENT,13.4,6.73,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Luis Robert Jr.,FREEAGENT,13.25,6.89,NYM,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Tommy Edman,FREEAGENT,13.19,10.48,LAD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Randy Vasquez,FREEAGENT,13.18,9.19,SD,SP,"P,SP,BE,IL",ACTIVE
Zac Thornton,FREEAGENT,12.49,6.61,NYM,SP,"P,SP,BE,IL",ACTIVE
Angel Martinez,FREEAGENT,11.67,8.09,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Heliot Ramos,FREEAGENT,11.54,6.41,NYY,LF,"LF,OF,UTIL,BE,IL",ACTIVE
Keibert Ruiz,FREEAGENT,10.96,8.88,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Martin Perez,FREEAGENT,10.31,6.49,Atl,SP,"P,SP,BE,IL",ACTIVE
Jacob Webb,FREEAGENT,10.24,9.09,ChC,RP,"P,RP,BE,IL",ACTIVE
Lawrence Butler,FREEAGENT,10.14,5.83,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Seranthony Dominguez,FREEAGENT,10.06,8.38,Sea,RP,"P,RP,BE,IL",ACTIVE
Brady Singer,FREEAGENT,10.0,5.35,Cin,SP,"P,SP,BE,IL",ACTIVE
Brent Headrick,FREEAGENT,9.99,9.18,NYY,RP,"P,RP,BE,IL",ACTIVE
Trevor Story,FREEAGENT,9.76,3.52,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",SIXTY_DAY_DL
Jason Adam,FREEAGENT,9.75,5.07,SD,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Hayden Wesneski,FREEAGENT,9.42,4.35,Hou,SP,"P,SP,BE,IL",ACTIVE
Andres Gimenez,FREEAGENT,9.29,6.82,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
A.J. Ewing,FREEAGENT,9.24,7.48,NYM,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Gage Jump,FREEAGENT,9.16,7.72,Oak,SP,"P,SP,BE,IL",ACTIVE
Ryan Walker,FREEAGENT,9.15,6.57,SF,RP,"P,RP,BE,IL",ACTIVE
Cam Smith,FREEAGENT,9.07,6.89,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Alex Vesia,FREEAGENT,9.05,8.31,LAD,RP,"P,RP,BE,IL",ACTIVE
Rico Garcia,FREEAGENT,8.86,8.22,Bal,RP,"P,RP,BE,IL",ACTIVE
Daulton Varsho,FREEAGENT,8.81,5.98,Hou,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jake Burger,FREEAGENT,8.8,6.58,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Andruw Monasterio,FREEAGENT,8.75,7.51,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL,DH,2B",ACTIVE
Gavin Sheets,FREEAGENT,8.75,6.46,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Griffin Conine,FREEAGENT,8.61,7.48,Mia,LF,"LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Jordan Westburg,FREEAGENT,8.61,3.25,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
TJ Friedl,FREEAGENT,8.54,2.99,Cin,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Nasim Nunez,FREEAGENT,8.5,6.84,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Dalton Rushing,FREEAGENT,8.49,3.21,LAD,C,"C,UTIL,BE,IL",TEN_DAY_DL
Curtis Mead,FREEAGENT,8.37,0.87,Bos,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Carlos Correa,FREEAGENT,7.78,3.08,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Lucas Erceg,FREEAGENT,7.78,6.45,KC,RP,"P,RP,BE,IL",ACTIVE
Jeffrey Springs,FREEAGENT,7.59,4.54,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Erik Sabrowski,FREEAGENT,7.32,6.32,Cle,RP,"P,RP,BE,IL",ACTIVE
Kerry Carpenter,FREEAGENT,7.17,2.31,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Jake Mangum,FREEAGENT,7.1,6.48,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Andrew Painter,FREEAGENT,7.01,4.09,Phi,SP,"P,SP,BE,IL",ACTIVE
Zac Veen,FREEAGENT,6.99,5.15,Col,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Yusei Kikuchi,FREEAGENT,6.89,2.86,LAA,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Jeremiah Estrada,FREEAGENT,6.78,4.55,SD,RP,"P,RP,BE,IL",ACTIVE
David Peterson,FREEAGENT,6.76,5.07,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Dylan Crews,FREEAGENT,6.66,4.37,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Dennis Santana,FREEAGENT,6.59,5.07,FA,RP,"P,RP,BE,IL",ACTIVE
Austin Wells,FREEAGENT,6.12,3.75,NYY,C,"C,UTIL,BE,IL",ACTIVE
JoJo Romero,FREEAGENT,6.07,1.87,Mil,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Javier Sanoja,FREEAGENT,5.92,4.87,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL,RF",ACTIVE
Spencer Horwitz,FREEAGENT,5.77,3.04,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jeff McNeil,FREEAGENT,5.73,4.14,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,1B,1B/3B",ACTIVE
Jorge Polanco,FREEAGENT,5.71,2.07,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",ACTIVE
Paul Goldschmidt,FREEAGENT,5.71,3.12,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Masyn Winn,FREEAGENT,5.63,3.52,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Matt McLain,FREEAGENT,5.61,3.21,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Hunter Gaddis,FREEAGENT,5.6,4.95,Cle,RP,"P,RP,BE,IL",ACTIVE
Tyler Stephenson,FREEAGENT,5.55,4.31,Cin,C,"C,UTIL,BE,IL",ACTIVE
Kumar Rocker,FREEAGENT,5.48,4.77,Tex,SP,"P,SP,BE,IL",ACTIVE
Colt Keith,FREEAGENT,5.3,3.58,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Clayton Beeter,FREEAGENT,5.27,4.92,Wsh,RP,"P,RP,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,5.23,3.55,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Trevor Larnach,FREEAGENT,5.16,2.94,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
Garrett Cleavinger,FREEAGENT,5.06,4.73,TB,RP,"P,RP,BE,IL",ACTIVE
Garrett Mitchell,FREEAGENT,5.05,4.05,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,5.0,4.29,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Hogan Harris,FREEAGENT,4.93,4.59,Oak,RP,"P,RP,BE,IL",ACTIVE
J.P. Crawford,FREEAGENT,4.93,1.64,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",TEN_DAY_DL
Jordan Romano,FREEAGENT,4.88,4.3,Col,RP,"P,RP,BE,IL",ACTIVE
Braden Montgomery,FREEAGENT,4.81,3.54,ChW,CF,"CF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Brenton Doyle,FREEAGENT,4.76,1.83,ChW,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Nolan Schanuel,FREEAGENT,4.74,3.6,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Abimelec Ortiz,FREEAGENT,4.7,3.3,Wsh,1B,"1B,1B/3B,IF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Eduardo Valencia,FREEAGENT,4.69,3.8,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Jurickson Profar,FREEAGENT,4.69,3.26,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Robert Gasser,FREEAGENT,4.69,3.74,Mil,SP,"P,SP,BE,IL",ACTIVE
Chad Patrick,FREEAGENT,4.68,4.05,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Troy Johnston,FREEAGENT,4.68,3.42,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Fernando Cruz,FREEAGENT,4.55,4.25,NYY,RP,"P,RP,BE,IL",ACTIVE
Jorge Soler,FREEAGENT,4.42,2.1,FA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Eric Lauer,FREEAGENT,4.38,3.21,LAD,SP,"P,SP,RP,BE,IL",ACTIVE
Adolis Garcia,FREEAGENT,4.33,1.63,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Justin Crawford,FREEAGENT,4.27,2.33,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Kyle Teel,FREEAGENT,4.19,0.93,ChW,C,"C,UTIL,BE,IL",TEN_DAY_DL
Walker Buehler,FREEAGENT,4.14,2.01,SD,SP,"P,SP,BE,IL",ACTIVE
Luke Raley,FREEAGENT,4.1,1.51,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Ramon Laureano,FREEAGENT,4.05,1.53,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Addison Barger,FREEAGENT,4.02,1.09,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Randy Dobnak,FREEAGENT,4.01,2.24,KC,SP,"P,SP,RP,BE,IL",ACTIVE
Joc Pederson,FREEAGENT,3.91,2.85,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
Kyle Karros,FREEAGENT,3.76,1.33,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",SEVEN_DAY_DL
Jacob Lopez,FREEAGENT,3.74,1.86,Oak,SP,"P,SP,BE,IL",ACTIVE
Jonathan India,FREEAGENT,3.68,1.06,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Robert Garcia,FREEAGENT,3.68,1.73,Tex,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Marcell Ozuna,FREEAGENT,3.6,0.93,FA,DH,"DH,UTIL,BE,IL",ACTIVE
Andrew Vaughn,FREEAGENT,3.55,2.31,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL,3B",ACTIVE
Didier Fuentes,FREEAGENT,3.52,3.18,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Matthew Liberatore,FREEAGENT,3.52,2.74,StL,SP,"P,SP,BE,IL",ACTIVE
Ryne Nelson,FREEAGENT,3.52,1.46,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Jonah Heim,FREEAGENT,3.51,2.88,Oak,C,"C,DH,UTIL,BE,IL",ACTIVE
Will Vest,FREEAGENT,3.5,1.51,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Blaze Alexander,FREEAGENT,3.47,0.23,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Javier Baez,FREEAGENT,3.47,1.97,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
Colin Rea,FREEAGENT,3.36,2.42,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Eduard Bazardo,FREEAGENT,3.36,3.15,Sea,RP,"P,RP,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,3.31,0.42,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",TEN_DAY_DL
Tomoyuki Sugano,FREEAGENT,3.27,1.63,Col,SP,"P,SP,BE,IL",ACTIVE
Andrew Benintendi,FREEAGENT,3.24,2.32,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Zebby Matthews,FREEAGENT,3.22,1.53,Min,SP,"P,SP,BE,IL",ACTIVE
Carlos Cortes,FREEAGENT,3.14,2.45,Oak,RF,"RF,OF,UTIL,BE,IL,DH,LF,P,RP",ACTIVE
Carmen Mlodzinski,FREEAGENT,3.14,2.69,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Jake Cronenworth,FREEAGENT,3.12,1.41,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Tyler Wells,FREEAGENT,3.03,2.78,TB,SP,"P,SP,BE,IL,RP",ACTIVE
Max Scherzer,FREEAGENT,3.02,1.67,Tor,SP,"P,SP,BE,IL",ACTIVE
Jacob Young,FREEAGENT,2.99,2.62,Wsh,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,2.98,1.5,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Vaughn Grissom,FREEAGENT,2.96,2.29,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Luis Rengifo,FREEAGENT,2.95,2.41,SD,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
Dean Kremer,FREEAGENT,2.93,1.07,Min,SP,"P,SP,BE,IL",ACTIVE
Edwin Uceta,FREEAGENT,2.93,0.5,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Jordan Lawlar,FREEAGENT,2.93,0.26,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF",TEN_DAY_DL
Steven Okert,FREEAGENT,2.92,2.73,Hou,RP,"P,RP,BE,IL",ACTIVE
Patrick Sandoval,FREEAGENT,2.9,1.31,Bos,SP,"P,SP,BE,IL",ACTIVE
Tony Santillan,FREEAGENT,2.9,1.29,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Connor Prielipp,FREEAGENT,2.86,0.93,Min,SP,"P,SP,BE,IL",ACTIVE
Jakob Junis,FREEAGENT,2.83,0.95,Tex,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Antonio Senzatela,FREEAGENT,2.82,2.5,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Lars Nootbaar,FREEAGENT,2.76,1.42,Ari,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Cody Bradford,FREEAGENT,2.74,1.11,Tex,SP,"P,SP,BE,IL",ACTIVE
Brett Baty,FREEAGENT,2.69,1.69,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Steven Matz,FREEAGENT,2.68,1.93,TB,RP,"P,RP,BE,IL,SP",ACTIVE
Grayson Rodriguez,FREEAGENT,2.64,1.81,LAA,SP,"P,SP,BE,IL",ACTIVE
Mason Montgomery,FREEAGENT,2.64,2.42,Pit,RP,"P,RP,BE,IL,SP",ACTIVE
Jameson Taillon,FREEAGENT,2.62,1.3,Tor,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Camilo Doval,FREEAGENT,2.61,2.28,Pit,RP,"P,RP,BE,IL",ACTIVE
Heriberto Hernandez,FREEAGENT,2.61,2.1,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Justin Steele,FREEAGENT,2.61,0.11,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Luis Severino,FREEAGENT,2.6,0.76,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Owen Caissie,FREEAGENT,2.58,1.56,Mia,RF,"RF,OF,UTIL,BE,IL,DH",ACTIVE
Jasson Dominguez,FREEAGENT,2.57,1.02,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Rhett Lowder,FREEAGENT,2.53,1.65,Cin,SP,"P,SP,BE,IL",ACTIVE
Chase Dollander,FREEAGENT,2.47,0.73,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Joey Wiemer,FREEAGENT,2.47,1.37,FA,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Tim Tawa,FREEAGENT,2.45,2.01,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Anthony Volpe,FREEAGENT,2.42,0.87,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Cedric Mullins,FREEAGENT,2.42,1.78,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Nick Fortes,FREEAGENT,2.41,1.58,TB,C,"C,UTIL,BE,IL",ACTIVE
Javier Assad,FREEAGENT,2.39,1.88,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Kyle Manzardo,FREEAGENT,2.34,1.07,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Tyler Phillips,FREEAGENT,2.33,1.89,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Juan Morillo,FREEAGENT,2.3,2.16,Ari,RP,"P,RP,BE,IL",ACTIVE
Bryan King,FREEAGENT,2.27,2.03,Hou,RP,"P,RP,BE,IL",ACTIVE
Stephen Kolek,FREEAGENT,2.27,0.58,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Ben Joyce,FREEAGENT,2.25,1.78,LAA,RP,"P,RP,BE,IL",ACTIVE
Gary Sanchez,FREEAGENT,2.24,1.56,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
Henry Bolte,FREEAGENT,2.24,1.64,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Luis Lara,FREEAGENT,2.17,1.27,Mil,CF,"CF,OF,UTIL,BE,IL,RF",ACTIVE
Joe Mack,FREEAGENT,2.11,1.64,Mia,C,"C,DH,UTIL,BE,IL",ACTIVE
Dominic Smith,FREEAGENT,2.1,1.06,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Osleivis Basabe,FREEAGENT,2.1,1.64,SF,SS,"2B,3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Evan Carter,FREEAGENT,2.07,1.26,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Brandon Sproat,FREEAGENT,2.04,1.38,Mil,SP,"P,SP,BE,IL",ACTIVE
Max Muncy,FREEAGENT,2.01,0.96,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Mark Vientos,FREEAGENT,1.95,0.55,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Kyle Finnegan,FREEAGENT,1.91,1.65,Det,RP,"P,RP,BE,IL",ACTIVE
Tristan Peters,FREEAGENT,1.89,1.35,ChW,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Victor Caratini,FREEAGENT,1.88,0.92,Min,C,"C,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Christian Encarnacion-Strand,FREEAGENT,1.86,1.24,Bal,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Moises Ballesteros,FREEAGENT,1.86,0.85,LAA,DH,"DH,UTIL,BE,IL,C",ACTIVE
Matt Brash,FREEAGENT,1.84,0.52,Sea,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Lance McCullers Jr.,FREEAGENT,1.78,0.94,FA,SP,"P,SP,BE,IL",ACTIVE
Mitch Bratt,FREEAGENT,1.77,0.65,Ari,SP,"P,SP,BE,IL",ACTIVE
