Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Bailey Ober,FREEAGENT,16.02,10.76,Min,SP,"P,SP,BE,IL",ACTIVE
Brandon Young,FREEAGENT,15.49,8.81,Bal,SP,"P,SP,BE,IL",ACTIVE
Thomas Saggese,FREEAGENT,15.22,12.99,StL,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,LF,OF",ACTIVE
Paul Sewald,FREEAGENT,15.08,13.59,Tor,RP,"P,RP,BE,IL",ACTIVE
Randy Vasquez,FREEAGENT,14.97,11.69,SD,SP,"P,SP,BE,IL,RP",ACTIVE
J.T. Realmuto,FREEAGENT,14.89,9.68,Phi,C,"C,UTIL,BE,IL",ACTIVE
Connelly Early,FREEAGENT,14.86,2.84,Wsh,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Jeff McNeil,FREEAGENT,14.85,12.18,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,1B,1B/3B",ACTIVE
Ty France,FREEAGENT,14.3,8.52,SD,1B,"1B,1B/3B,IF,UTIL,BE,IL",PATERNITY
Keider Montero,FREEAGENT,14.28,11.17,Det,SP,"P,SP,RP,BE,IL",DAY_TO_DAY
Andre Pallante,FREEAGENT,14.05,5.84,StL,SP,"P,SP,BE,IL",ACTIVE
Tatsuya Imai,FREEAGENT,14.04,8.07,Hou,SP,"P,SP,BE,IL,RP",ACTIVE
Tommy Edman,FREEAGENT,13.74,11.17,LAD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Royce Lewis,FREEAGENT,13.4,9.6,Min,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B,2B,2B/SS",ACTIVE
Giancarlo Stanton,FREEAGENT,13.34,2.59,NYY,DH,"RF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Chase Meidroth,FREEAGENT,13.31,10.44,ChW,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Ben Brown,FREEAGENT,13.25,1.36,ChC,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Luis Robert Jr.,FREEAGENT,13.0,5.38,Bal,CF,"CF,OF,UTIL,BE,IL",TEN_DAY_DL
Esmerlyn Valdez,FREEAGENT,12.17,8.49,Pit,RF,"RF,OF,DH,UTIL,BE,IL",DAY_TO_DAY
Mickey Gasper,FREEAGENT,11.89,9.81,Bos,C,"C,UTIL,BE,IL,DH,1B,1B/3B,IF",ACTIVE
Trevor Story,FREEAGENT,11.8,6.39,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Spencer Arrighetti,FREEAGENT,11.46,7.92,Tor,SP,"P,SP,BE,IL",ACTIVE
Carson Kelly,FREEAGENT,11.01,7.97,ChC,C,"C,UTIL,BE,IL",ACTIVE
Jake Burger,FREEAGENT,10.94,8.39,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
J.T. Ginn,FREEAGENT,10.91,4.05,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Cole Young,FREEAGENT,10.85,8.21,Sea,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Zebby Matthews,FREEAGENT,10.84,5.21,Min,SP,"P,SP,BE,IL",ACTIVE
Yusei Kikuchi,FREEAGENT,10.54,5.62,LAA,SP,"P,SP,BE,IL",ACTIVE
Martin Perez,FREEAGENT,10.45,7.37,Atl,SP,"P,SP,BE,IL",ACTIVE
Zac Thornton,FREEAGENT,10.39,7.78,NYM,SP,"P,SP,BE,IL",ACTIVE
Jack Leiter,FREEAGENT,10.27,4.15,Tex,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Heliot Ramos,FREEAGENT,9.7,4.41,NYY,LF,"LF,OF,UTIL,BE,IL,RF",ACTIVE
Christian Scott,FREEAGENT,9.68,4.67,NYM,SP,"P,SP,BE,IL",ACTIVE
A.J. Ewing,FREEAGENT,9.67,7.76,NYM,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Angel Martinez,FREEAGENT,9.66,6.45,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Seranthony Dominguez,FREEAGENT,9.23,7.59,Sea,RP,"P,RP,BE,IL",ACTIVE
Keibert Ruiz,FREEAGENT,8.97,6.19,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Jason Adam,FREEAGENT,8.96,4.79,SD,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Francisco Alvarez,FREEAGENT,8.89,5.37,NYM,C,"C,UTIL,BE,IL,DH",ACTIVE
Ryan Walker,FREEAGENT,8.89,6.3,SF,RP,"P,RP,BE,IL",ACTIVE
Erik Sabrowski,FREEAGENT,8.86,7.9,Cle,RP,"P,RP,BE,IL",ACTIVE
Rico Garcia,FREEAGENT,8.76,8.18,Bal,RP,"P,RP,BE,IL",ACTIVE
Walker Buehler,FREEAGENT,8.72,4.25,SD,SP,"P,SP,BE,IL",ACTIVE
Joe Musgrove,FREEAGENT,8.68,0.94,SD,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Jordan Westburg,FREEAGENT,8.47,3.2,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Daulton Varsho,FREEAGENT,8.45,5.54,Hou,CF,"CF,OF,UTIL,BE,IL",ACTIVE
TJ Friedl,FREEAGENT,8.34,2.9,Cin,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Andres Gimenez,FREEAGENT,8.1,5.5,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Jeffrey Springs,FREEAGENT,8.05,5.46,Oak,SP,"P,SP,BE,IL",ACTIVE
Alex Vesia,FREEAGENT,7.96,7.23,LAD,RP,"P,RP,BE,IL",ACTIVE
Hogan Harris,FREEAGENT,7.88,7.43,Oak,RP,"P,RP,BE,IL",ACTIVE
Gage Jump,FREEAGENT,7.66,5.76,Oak,SP,"P,SP,BE,IL",ACTIVE
Nick Sogard,FREEAGENT,7.59,6.13,Bos,1B,"1B,2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Carlos Correa,FREEAGENT,7.56,2.94,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Cam Smith,FREEAGENT,7.5,5.26,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Brady Singer,FREEAGENT,7.33,5.51,Cin,SP,"P,SP,BE,IL",ACTIVE
Andrew Alvarez,FREEAGENT,7.03,6.39,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Curtis Mead,FREEAGENT,6.86,0.64,Bos,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Lucas Erceg,FREEAGENT,6.8,5.57,KC,RP,"P,RP,BE,IL",ACTIVE
Max Scherzer,FREEAGENT,6.75,4.1,Tor,SP,"P,SP,BE,IL",ACTIVE
Gavin Sheets,FREEAGENT,6.74,2.92,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",TEN_DAY_DL
Dalton Rushing,FREEAGENT,6.67,2.39,LAD,C,"C,UTIL,BE,IL",TEN_DAY_DL
Luke Weaver,FREEAGENT,6.6,6.07,Pit,RP,"P,RP,BE,IL",ACTIVE
Kerry Carpenter,FREEAGENT,6.5,1.92,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Dennis Santana,FREEAGENT,6.32,5.22,Ari,RP,"P,RP,BE,IL",ACTIVE
Matt McLain,FREEAGENT,6.21,3.84,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Austin Wells,FREEAGENT,6.02,3.65,NYY,C,"C,UTIL,BE,IL",ACTIVE
Jeremiah Estrada,FREEAGENT,5.98,2.79,SD,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Nasim Nunez,FREEAGENT,5.9,3.01,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",BEREAVEMENT
Jordan Romano,FREEAGENT,5.72,5.15,Col,RP,"P,RP,BE,IL",ACTIVE
Tyler Wells,FREEAGENT,5.61,5.15,TB,SP,"P,SP,BE,IL,RP",ACTIVE
Dylan Crews,FREEAGENT,5.41,3.56,Wsh,RF,"RF,OF,UTIL,BE,IL,CF,LF",ACTIVE
Sean Manaea,FREEAGENT,5.38,3.75,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Randy Dobnak,FREEAGENT,5.29,4.55,KC,SP,"P,SP,RP,BE,IL",ACTIVE
Tyler Stephenson,FREEAGENT,5.25,3.79,Cin,C,"C,UTIL,BE,IL",ACTIVE
Jorge Polanco,FREEAGENT,5.22,1.7,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",SIXTY_DAY_DL
David Peterson,FREEAGENT,5.14,3.79,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Paul Blackburn,FREEAGENT,5.03,4.74,NYY,RP,"P,RP,BE,IL",ACTIVE
JoJo Romero,FREEAGENT,5.0,3.22,Mil,RP,"P,RP,BE,IL",ACTIVE
J.P. Crawford,FREEAGENT,4.94,2.56,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Colt Keith,FREEAGENT,4.92,3.25,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL,1B",ACTIVE
Didier Fuentes,FREEAGENT,4.87,4.41,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Masyn Winn,FREEAGENT,4.82,2.04,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Kumar Rocker,FREEAGENT,4.73,3.87,Tex,SP,"P,SP,BE,IL",ACTIVE
Cesar Perdomo,FREEAGENT,4.67,4.36,SF,SP,"P,SP,BE,IL",ACTIVE
Jurickson Profar,FREEAGENT,4.67,3.22,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Reynaldo Lopez,FREEAGENT,4.65,2.34,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Jacob Webb,FREEAGENT,4.63,4.12,ChC,RP,"P,RP,BE,IL",ACTIVE
Matthew Liberatore,FREEAGENT,4.57,2.71,StL,SP,"P,SP,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,4.55,3.1,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Chad Patrick,FREEAGENT,4.52,3.88,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Paul Goldschmidt,FREEAGENT,4.51,2.48,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Brenton Doyle,FREEAGENT,4.43,1.69,ChW,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Garrett Mitchell,FREEAGENT,4.23,3.26,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,4.2,3.37,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Braden Montgomery,FREEAGENT,4.15,2.89,ChW,CF,"CF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Adolis Garcia,FREEAGENT,4.11,1.51,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Nolan Schanuel,FREEAGENT,4.09,1.49,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Kyle Teel,FREEAGENT,4.07,1.3,ChW,C,"C,UTIL,BE,IL",ACTIVE
Troy Johnston,FREEAGENT,3.95,2.83,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Jake Mangum,FREEAGENT,3.93,3.02,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Spencer Horwitz,FREEAGENT,3.87,2.04,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Ramon Laureano,FREEAGENT,3.78,1.44,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Tim Tawa,FREEAGENT,3.78,2.63,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF,3B",ACTIVE
Trevor Larnach,FREEAGENT,3.73,2.59,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
Andrew Vaughn,FREEAGENT,3.72,2.41,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL,3B",ACTIVE
Addison Barger,FREEAGENT,3.7,1.06,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Anthony Volpe,FREEAGENT,3.69,1.93,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Jorge Soler,FREEAGENT,3.69,1.71,FA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Robert Garcia,FREEAGENT,3.53,1.9,Tex,RP,"P,RP,BE,IL",ACTIVE
Jonathan India,FREEAGENT,3.5,1.01,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Griffin Conine,FREEAGENT,3.48,2.58,Mia,LF,"LF,RF,OF,UTIL,BE,IL,DH,1B,1B/3B,IF",ACTIVE
Marcell Ozuna,FREEAGENT,3.4,0.83,FA,DH,"DH,UTIL,BE,IL",ACTIVE
Will Vest,FREEAGENT,3.37,1.41,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Andrew Benintendi,FREEAGENT,3.35,2.18,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Justin Crawford,FREEAGENT,3.28,1.96,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Ryne Nelson,FREEAGENT,3.26,1.36,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Tyler Phillips,FREEAGENT,3.23,2.84,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Juan Morillo,FREEAGENT,3.21,3.01,Ari,RP,"P,RP,BE,IL",ACTIVE
Anthony Molina,FREEAGENT,3.19,2.44,SF,RP,"P,RP,BE,IL,SP",ACTIVE
Vaughn Grissom,FREEAGENT,3.18,2.44,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Robert Gasser,FREEAGENT,3.14,1.84,Mil,SP,"P,SP,BE,IL",ACTIVE
Luke Raley,FREEAGENT,3.12,1.16,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Eduard Bazardo,FREEAGENT,3.09,2.85,Sea,RP,"P,RP,BE,IL",ACTIVE
Jake Cronenworth,FREEAGENT,3.04,1.35,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,3.0,1.48,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Andrew Kittredge,FREEAGENT,2.96,2.63,Bal,RP,"P,RP,BE,IL",ACTIVE
Blaze Alexander,FREEAGENT,2.96,0.79,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Cooper Pratt,FREEAGENT,2.96,2.0,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Quinn Mathews,FREEAGENT,2.96,0.97,StL,SP,"P,SP,BE,IL",ACTIVE
Brandyn Garcia,FREEAGENT,2.88,2.7,Ari,RP,"P,RP,BE,IL",ACTIVE
Eric Lauer,FREEAGENT,2.88,1.25,LAD,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Eduardo Valencia,FREEAGENT,2.86,1.55,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Clayton Beeter,FREEAGENT,2.84,2.5,Wsh,RP,"P,RP,BE,IL",ACTIVE
Carlos Cortes,FREEAGENT,2.82,2.23,Oak,RF,"RF,OF,UTIL,BE,IL,DH,LF,P,RP",ACTIVE
Edwin Uceta,FREEAGENT,2.82,0.49,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Brett Bateman,FREEAGENT,2.8,2.39,Tor,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Justin Steele,FREEAGENT,2.8,0.12,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Carmen Mlodzinski,FREEAGENT,2.79,2.41,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Brett Baty,FREEAGENT,2.74,1.66,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",DAY_TO_DAY
Pedro Ramirez,FREEAGENT,2.74,1.93,ChC,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Victor Mesa Jr.,FREEAGENT,2.69,2.33,TB,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Cristian Javier,FREEAGENT,2.62,1.55,Hou,SP,"P,SP,BE,IL,RP",ACTIVE
Jakob Junis,FREEAGENT,2.61,2.13,Tex,RP,"P,RP,BE,IL",ACTIVE
Tomoyuki Sugano,FREEAGENT,2.6,1.39,Col,SP,"P,SP,BE,IL",ACTIVE
Colin Rea,FREEAGENT,2.55,1.95,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Lars Nootbaar,FREEAGENT,2.51,1.28,Ari,LF,"LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Jordan Lawlar,FREEAGENT,2.49,1.12,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF,CF,LF",ACTIVE
Dean Kremer,FREEAGENT,2.47,1.05,Min,SP,"P,SP,BE,IL",ACTIVE
Tony Santillan,FREEAGENT,2.43,1.66,Cin,RP,"P,RP,BE,IL",ACTIVE
Antonio Senzatela,FREEAGENT,2.42,2.1,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Camilo Doval,FREEAGENT,2.41,2.09,Pit,RP,"P,RP,BE,IL",ACTIVE
Javier Baez,FREEAGENT,2.41,1.32,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,2B",ACTIVE
Rhett Lowder,FREEAGENT,2.39,1.55,Cin,SP,"P,SP,BE,IL",ACTIVE
Fernando Cruz,FREEAGENT,2.36,1.28,NYY,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Joc Pederson,FREEAGENT,2.36,1.52,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
Kyle Karros,FREEAGENT,2.35,1.05,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jameson Taillon,FREEAGENT,2.33,1.0,Tor,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Joey Wiemer,FREEAGENT,2.32,1.22,FA,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Joey Ortiz,FREEAGENT,2.29,1.66,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Connor Prielipp,FREEAGENT,2.28,1.6,Min,SP,"P,SP,BE,IL",ACTIVE
Chase Dollander,FREEAGENT,2.27,0.68,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Jasson Dominguez,FREEAGENT,2.24,0.86,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Rafael Flores Jr.,FREEAGENT,2.24,1.53,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL,C",ACTIVE
Steven Okert,FREEAGENT,2.23,0.65,Hou,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Elvis Alvarado,FREEAGENT,2.21,2.01,Oak,RP,"P,RP,BE,IL",ACTIVE
Steven Matz,FREEAGENT,2.21,1.58,TB,RP,"P,RP,BE,IL,SP",ACTIVE
George Klassen,FREEAGENT,2.2,0.3,LAA,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Janson Junk,FREEAGENT,2.16,1.43,Mia,SP,"P,SP,BE,IL",ACTIVE
Cedric Mullins,FREEAGENT,2.13,1.45,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Andruw Monasterio,FREEAGENT,2.12,1.25,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL,DH,2B",ACTIVE
