Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Heliot Ramos,FREEAGENT,10.92,5.59,NYY,LF,"LF,OF,UTIL,BE,IL",ACTIVE
Sean Manaea,FREEAGENT,10.84,7.15,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Angel Martinez,FREEAGENT,10.53,6.51,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Keibert Ruiz,FREEAGENT,10.24,7.03,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Brent Headrick,FREEAGENT,9.87,9.32,NYY,RP,"P,RP,BE,IL",ACTIVE
Seranthony Dominguez,FREEAGENT,9.85,8.11,Sea,RP,"P,RP,BE,IL",ACTIVE
Trevor Story,FREEAGENT,9.85,3.49,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",SIXTY_DAY_DL
Jason Adam,FREEAGENT,9.47,4.98,SD,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Andres Gimenez,FREEAGENT,9.22,6.39,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Jake Burger,FREEAGENT,9.1,6.71,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Ryan Walker,FREEAGENT,9.09,6.51,SF,RP,"P,RP,BE,IL",ACTIVE
Eduardo Valencia,FREEAGENT,9.01,7.41,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Brady Singer,FREEAGENT,8.77,4.83,Cin,SP,"P,SP,BE,IL",ACTIVE
Alex Vesia,FREEAGENT,8.71,7.97,LAD,RP,"P,RP,BE,IL",ACTIVE
Rico Garcia,FREEAGENT,8.59,8.02,Bal,RP,"P,RP,BE,IL",ACTIVE
Daulton Varsho,FREEAGENT,8.54,5.51,Hou,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jordan Westburg,FREEAGENT,8.54,3.23,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Gage Jump,FREEAGENT,8.51,3.89,Oak,SP,"P,SP,BE,IL",ACTIVE
Cam Smith,FREEAGENT,8.5,6.14,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Gavin Sheets,FREEAGENT,8.5,5.69,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
TJ Friedl,FREEAGENT,8.46,2.95,Cin,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Abimelec Ortiz,FREEAGENT,8.41,7.12,Wsh,1B,"1B,1B/3B,IF,RF,OF,DH,UTIL,BE,IL",ACTIVE
A.J. Ewing,FREEAGENT,8.36,6.37,NYM,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Dalton Rushing,FREEAGENT,8.04,2.91,LAD,C,"C,UTIL,BE,IL",TEN_DAY_DL
Andruw Monasterio,FREEAGENT,7.85,6.31,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL,DH,2B",ACTIVE
Curtis Mead,FREEAGENT,7.77,0.77,Bos,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Carlos Correa,FREEAGENT,7.65,3.04,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Nasim Nunez,FREEAGENT,7.62,5.28,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Lucas Erceg,FREEAGENT,7.59,6.31,KC,RP,"P,RP,BE,IL",ACTIVE
Zac Veen,FREEAGENT,7.56,4.46,Col,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Jeffrey Springs,FREEAGENT,7.43,4.31,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Griffin Conine,FREEAGENT,7.4,6.09,Mia,LF,"LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Jeremiah Estrada,FREEAGENT,7.19,5.08,SD,RP,"P,RP,BE,IL",ACTIVE
Erik Sabrowski,FREEAGENT,7.18,6.19,Cle,RP,"P,RP,BE,IL",ACTIVE
Andrew Painter,FREEAGENT,7.0,5.25,Phi,SP,"P,SP,BE,IL",ACTIVE
Jake Mangum,FREEAGENT,7.0,6.24,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Kerry Carpenter,FREEAGENT,7.0,2.18,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Tyler Stephenson,FREEAGENT,6.98,5.53,Cin,C,"C,UTIL,BE,IL",ACTIVE
Jeff McNeil,FREEAGENT,6.88,5.18,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,1B,1B/3B",ACTIVE
Yusei Kikuchi,FREEAGENT,6.86,2.82,LAA,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Eric Lauer,FREEAGENT,6.77,6.17,LAD,SP,"P,SP,RP,BE,IL",ACTIVE
Dennis Santana,FREEAGENT,6.51,5.29,Ari,RP,"P,RP,BE,IL",ACTIVE
Jacob Lopez,FREEAGENT,6.5,4.33,Oak,SP,"P,SP,BE,IL",ACTIVE
Dylan Crews,FREEAGENT,6.06,3.89,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Austin Wells,FREEAGENT,6.03,3.61,NYY,C,"C,UTIL,BE,IL",ACTIVE
Matt McLain,FREEAGENT,6.03,3.52,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Walker Buehler,FREEAGENT,5.99,3.44,SD,SP,"P,SP,BE,IL",ACTIVE
JoJo Romero,FREEAGENT,5.78,1.81,Mil,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Masyn Winn,FREEAGENT,5.73,3.57,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Javier Sanoja,FREEAGENT,5.7,4.66,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL,RF",ACTIVE
Jorge Polanco,FREEAGENT,5.65,2.07,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",ACTIVE
Hogan Harris,FREEAGENT,5.33,5.0,Oak,RP,"P,RP,BE,IL",ACTIVE
Colt Keith,FREEAGENT,5.3,3.67,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Ben Joyce,FREEAGENT,5.29,4.39,LAA,RP,"P,RP,BE,IL",ACTIVE
David Peterson,FREEAGENT,5.22,3.92,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Nolan Schanuel,FREEAGENT,5.22,3.87,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,5.2,4.24,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Jordan Romano,FREEAGENT,5.17,4.64,Col,RP,"P,RP,BE,IL",ACTIVE
Paul Goldschmidt,FREEAGENT,5.16,2.48,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Jeremiah Jackson,FREEAGENT,5.07,3.38,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Spencer Horwitz,FREEAGENT,4.97,2.77,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Clayton Beeter,FREEAGENT,4.89,4.54,Wsh,RP,"P,RP,BE,IL",ACTIVE
Reynaldo Lopez,FREEAGENT,4.85,1.8,Atl,SP,"P,SP,BE,IL,RP",FIFTEEN_DAY_DL
J.P. Crawford,FREEAGENT,4.83,1.53,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",TEN_DAY_DL
Trevor Larnach,FREEAGENT,4.79,3.7,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
Braden Montgomery,FREEAGENT,4.77,3.65,ChW,CF,"CF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Hayden Wesneski,FREEAGENT,4.73,2.02,Hou,SP,"P,SP,BE,IL",ACTIVE
Jurickson Profar,FREEAGENT,4.68,3.24,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Brenton Doyle,FREEAGENT,4.6,1.68,ChW,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Chad Patrick,FREEAGENT,4.57,3.89,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Garrett Mitchell,FREEAGENT,4.51,3.19,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Troy Johnston,FREEAGENT,4.42,2.99,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Fernando Cruz,FREEAGENT,4.38,4.09,NYY,RP,"P,RP,BE,IL",ACTIVE
Adolis Garcia,FREEAGENT,4.29,1.61,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Jorge Soler,FREEAGENT,4.19,1.97,FA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Kumar Rocker,FREEAGENT,4.17,2.78,Tex,SP,"P,SP,BE,IL",ACTIVE
Robert Gasser,FREEAGENT,4.16,1.4,Mil,SP,"P,SP,BE,IL",ACTIVE
Kyle Teel,FREEAGENT,4.12,0.91,ChW,C,"C,UTIL,BE,IL",TEN_DAY_DL
Ramon Laureano,FREEAGENT,3.97,1.5,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Addison Barger,FREEAGENT,3.91,1.08,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Garrett Cleavinger,FREEAGENT,3.91,3.64,TB,RP,"P,RP,BE,IL",ACTIVE
Luke Raley,FREEAGENT,3.89,1.38,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Brandyn Garcia,FREEAGENT,3.84,3.62,Ari,RP,"P,RP,BE,IL",ACTIVE
Justin Crawford,FREEAGENT,3.82,2.69,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Christian Encarnacion-Strand,FREEAGENT,3.66,2.81,Bal,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Matthew Liberatore,FREEAGENT,3.66,1.81,StL,SP,"P,SP,BE,IL",ACTIVE
Robert Garcia,FREEAGENT,3.64,1.73,Tex,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Jonathan India,FREEAGENT,3.62,1.04,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Randy Dobnak,FREEAGENT,3.62,2.4,KC,SP,"P,SP,RP,BE,IL",ACTIVE
Tim Tawa,FREEAGENT,3.61,3.1,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Eduard Bazardo,FREEAGENT,3.58,3.32,Sea,RP,"P,RP,BE,IL",ACTIVE
Andrew Vaughn,FREEAGENT,3.55,1.88,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL,3B",ACTIVE
Marcell Ozuna,FREEAGENT,3.54,0.91,FA,DH,"DH,UTIL,BE,IL",ACTIVE
Didier Fuentes,FREEAGENT,3.53,3.27,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Luis Rengifo,FREEAGENT,3.52,2.89,SD,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
Zebby Matthews,FREEAGENT,3.51,2.59,Min,SP,"P,SP,BE,IL",ACTIVE
Dean Kremer,FREEAGENT,3.49,1.71,Min,SP,"P,SP,BE,IL",ACTIVE
Ryne Nelson,FREEAGENT,3.45,1.44,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Will Vest,FREEAGENT,3.45,1.48,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Steven Okert,FREEAGENT,3.43,3.19,Hou,RP,"P,RP,BE,IL",ACTIVE
Tomoyuki Sugano,FREEAGENT,3.43,1.97,Col,SP,"P,SP,BE,IL",ACTIVE
Andrew Benintendi,FREEAGENT,3.39,2.49,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Kyle Karros,FREEAGENT,3.36,0.7,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",SEVEN_DAY_DL
Blaze Alexander,FREEAGENT,3.35,0.21,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Henry Bolte,FREEAGENT,3.34,2.75,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Joc Pederson,FREEAGENT,3.19,1.6,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,3.17,0.32,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",TEN_DAY_DL
Jake Cronenworth,FREEAGENT,3.17,1.48,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Javier Baez,FREEAGENT,3.12,1.91,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
Jordan Lawlar,FREEAGENT,3.11,1.11,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF",ACTIVE
Jonah Heim,FREEAGENT,3.07,2.45,Oak,C,"C,DH,UTIL,BE,IL",ACTIVE
Carlos Cortes,FREEAGENT,3.06,2.35,Oak,RF,"RF,OF,UTIL,BE,IL,DH,LF,P,RP",ACTIVE
Colin Rea,FREEAGENT,3.02,2.24,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Carmen Mlodzinski,FREEAGENT,3.0,2.58,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Max Scherzer,FREEAGENT,3.0,1.4,Tor,SP,"P,SP,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,2.94,1.47,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Rhett Lowder,FREEAGENT,2.89,2.03,Cin,SP,"P,SP,BE,IL",ACTIVE
Edwin Uceta,FREEAGENT,2.88,0.5,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Tony Santillan,FREEAGENT,2.85,1.28,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Heriberto Hernandez,FREEAGENT,2.8,2.33,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Jakob Junis,FREEAGENT,2.7,1.75,Tex,RP,"P,RP,BE,IL",ACTIVE
Antonio Senzatela,FREEAGENT,2.69,2.36,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Cody Bradford,FREEAGENT,2.68,1.18,Tex,SP,"P,SP,BE,IL",ACTIVE
Brett Baty,FREEAGENT,2.65,1.57,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Jacob Young,FREEAGENT,2.58,2.09,Wsh,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Justin Steele,FREEAGENT,2.56,0.11,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Camilo Doval,FREEAGENT,2.55,2.22,Pit,RP,"P,RP,BE,IL",ACTIVE
Lars Nootbaar,FREEAGENT,2.54,1.2,Ari,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Patrick Sandoval,FREEAGENT,2.53,1.28,Bos,SP,"P,SP,BE,IL",ACTIVE
Jameson Taillon,FREEAGENT,2.51,1.13,Tor,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Tyler Wells,FREEAGENT,2.5,2.3,TB,SP,"P,SP,BE,IL,RP",ACTIVE
Juan Morillo,FREEAGENT,2.49,2.37,Ari,RP,"P,RP,BE,IL",ACTIVE
Owen Caissie,FREEAGENT,2.47,1.42,Mia,RF,"RF,OF,UTIL,BE,IL,DH",ACTIVE
Jasson Dominguez,FREEAGENT,2.44,0.89,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Chase Dollander,FREEAGENT,2.43,0.72,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Joey Wiemer,FREEAGENT,2.43,1.32,FA,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Luis Severino,FREEAGENT,2.41,0.74,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Vaughn Grissom,FREEAGENT,2.4,1.53,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Steven Matz,FREEAGENT,2.39,1.66,TB,RP,"P,RP,BE,IL,SP",ACTIVE
Anthony Volpe,FREEAGENT,2.36,0.82,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Cedric Mullins,FREEAGENT,2.36,1.72,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Cristian Javier,FREEAGENT,2.32,1.96,Hou,SP,"P,SP,BE,IL",ACTIVE
Rafael Flores Jr.,FREEAGENT,2.31,1.71,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL,C",ACTIVE
Kyle Manzardo,FREEAGENT,2.27,0.97,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Nick Fortes,FREEAGENT,2.22,1.4,TB,C,"C,UTIL,BE,IL",ACTIVE
Javier Assad,FREEAGENT,2.2,1.77,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Bryan King,FREEAGENT,2.16,1.94,Hou,RP,"P,RP,BE,IL",ACTIVE
Tyler Phillips,FREEAGENT,2.16,1.74,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Gary Sanchez,FREEAGENT,2.15,1.39,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
Cal Quantrill,FREEAGENT,2.12,1.91,Tex,SP,"P,SP,BE,IL,RP",ACTIVE
Grayson Rodriguez,FREEAGENT,2.12,0.82,LAA,SP,"P,SP,BE,IL",ACTIVE
Tristan Peters,FREEAGENT,2.09,1.59,ChW,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Stephen Kolek,FREEAGENT,2.07,0.55,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Hunter Dobbins,FREEAGENT,2.06,1.38,StL,SP,"P,SP,BE,IL",ACTIVE
Dominic Smith,FREEAGENT,2.03,1.01,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Evan Carter,FREEAGENT,1.99,1.12,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Max Muncy,FREEAGENT,1.99,0.96,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Connor Prielipp,FREEAGENT,1.94,0.76,Min,SP,"P,SP,BE,IL",ACTIVE
Michael Petersen,FREEAGENT,1.93,1.81,Mia,RP,"P,RP,BE,IL",ACTIVE
Luis Lara,FREEAGENT,1.91,0.96,Mil,CF,"CF,OF,UTIL,BE,IL,RF",ACTIVE
Mark Vientos,FREEAGENT,1.91,0.53,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Mitch Bratt,FREEAGENT,1.89,1.03,Ari,SP,"P,SP,BE,IL",ACTIVE
Kyle Finnegan,FREEAGENT,1.87,1.61,Det,RP,"P,RP,BE,IL",ACTIVE
