Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Seth Lugo,FREEAGENT,23.49,17.88,KC,SP,"P,SP,BE,IL",ACTIVE
Kody Clemens,FREEAGENT,22.96,19.55,Min,1B,"1B,2B,2B/SS,1B/3B,IF,UTIL,BE,IL,OF,LF,RF",ACTIVE
Joey Cantillo,FREEAGENT,22.87,17.94,Cle,RP,"P,SP,RP,BE,IL",ACTIVE
Kris Bubic,FREEAGENT,22.39,7.42,LAD,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Sam Antonacci,FREEAGENT,22.34,19.68,ChW,2B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
Brayan Rocchio,FREEAGENT,21.95,16.06,Cle,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Andre Pallante,FREEAGENT,21.56,12.12,StL,SP,"P,SP,BE,IL",ACTIVE
Spencer Torkelson,FREEAGENT,21.52,13.92,Det,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Gregory Soto,FREEAGENT,20.28,18.72,Pit,RP,"P,RP,BE,IL",ACTIVE
Shane Bieber,FREEAGENT,20.11,7.13,Tor,SP,"P,SP,BE,IL",ACTIVE
Josh Jung,FREEAGENT,20.01,4.43,Tex,3B,"3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Merrill Kelly,FREEAGENT,19.95,10.58,Ari,SP,"P,SP,BE,IL",ACTIVE
Nick Gonzales,FREEAGENT,19.91,14.89,Pit,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Keider Montero,FREEAGENT,19.87,16.71,Det,SP,"P,SP,RP,BE,IL",ACTIVE
Ben Brown,FREEAGENT,19.52,1.57,ChC,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
J.T. Ginn,FREEAGENT,17.87,10.68,Oak,SP,"P,SP,BE,IL",ACTIVE
Josh Bell,FREEAGENT,17.54,13.79,Min,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Carlos Estevez,FREEAGENT,17.48,9.16,KC,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Nolan Arenado,FREEAGENT,17.45,11.39,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Paul Sewald,FREEAGENT,17.34,15.65,Tor,RP,"P,RP,BE,IL",ACTIVE
Brandon Young,FREEAGENT,16.73,10.26,Bal,SP,"P,SP,BE,IL",ACTIVE
Aaron Ashby,FREEAGENT,15.49,14.48,Mil,RP,"P,RP,BE,IL",ACTIVE
J.T. Realmuto,FREEAGENT,15.45,9.87,Phi,C,"C,UTIL,BE,IL",ACTIVE
Lawrence Butler,FREEAGENT,15.03,9.98,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Tatsuya Imai,FREEAGENT,14.89,8.5,Hou,SP,"P,SP,BE,IL",ACTIVE
Jacob Webb,FREEAGENT,13.55,12.63,ChC,RP,"P,RP,BE,IL",ACTIVE
Luis Robert Jr.,FREEAGENT,12.97,6.36,NYM,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Cole Young,FREEAGENT,12.41,9.26,Sea,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Tommy Edman,FREEAGENT,12.3,8.84,LAD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Randy Vasquez,FREEAGENT,12.08,9.2,SD,SP,"P,SP,BE,IL,RP",ACTIVE
Martin Perez,FREEAGENT,11.83,8.49,Atl,SP,"P,SP,BE,IL",ACTIVE
Zac Thornton,FREEAGENT,11.22,6.53,NYM,SP,"P,SP,BE,IL",ACTIVE
Sean Manaea,FREEAGENT,11.01,6.68,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Heliot Ramos,FREEAGENT,10.86,5.66,NYY,LF,"LF,OF,UTIL,BE,IL",ACTIVE
Angel Martinez,FREEAGENT,10.57,6.72,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Keibert Ruiz,FREEAGENT,10.32,7.67,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Brent Headrick,FREEAGENT,10.0,9.4,NYY,RP,"P,RP,BE,IL",ACTIVE
Trevor Story,FREEAGENT,9.91,3.52,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",SIXTY_DAY_DL
Seranthony Dominguez,FREEAGENT,9.82,8.09,Sea,RP,"P,RP,BE,IL",ACTIVE
Gage Jump,FREEAGENT,9.59,7.48,Oak,SP,"P,SP,BE,IL",ACTIVE
Jason Adam,FREEAGENT,9.45,5.0,SD,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Andres Gimenez,FREEAGENT,9.33,6.52,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Jake Burger,FREEAGENT,9.3,6.13,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Brady Singer,FREEAGENT,9.21,5.04,Cin,SP,"P,SP,BE,IL",ACTIVE
Ryan Walker,FREEAGENT,9.1,6.52,SF,RP,"P,RP,BE,IL",ACTIVE
Alex Vesia,FREEAGENT,8.65,7.86,LAD,RP,"P,RP,BE,IL",ACTIVE
Cam Smith,FREEAGENT,8.65,6.41,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Rico Garcia,FREEAGENT,8.56,7.97,Bal,RP,"P,RP,BE,IL",ACTIVE
Jordan Westburg,FREEAGENT,8.55,3.25,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Daulton Varsho,FREEAGENT,8.54,5.33,Hou,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Abimelec Ortiz,FREEAGENT,8.48,7.12,Wsh,1B,"1B,1B/3B,IF,RF,OF,DH,UTIL,BE,IL",ACTIVE
TJ Friedl,FREEAGENT,8.47,2.99,Cin,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Gavin Sheets,FREEAGENT,8.43,5.43,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
A.J. Ewing,FREEAGENT,8.24,6.19,NYM,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Dalton Rushing,FREEAGENT,7.98,2.89,LAD,C,"C,UTIL,BE,IL",TEN_DAY_DL
Jeff McNeil,FREEAGENT,7.92,5.65,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,1B,1B/3B",ACTIVE
Eduardo Valencia,FREEAGENT,7.91,5.32,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Curtis Mead,FREEAGENT,7.7,0.77,Bos,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Carlos Correa,FREEAGENT,7.65,3.06,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Griffin Conine,FREEAGENT,7.62,6.59,Mia,LF,"LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Lucas Erceg,FREEAGENT,7.56,6.28,KC,RP,"P,RP,BE,IL",ACTIVE
Nasim Nunez,FREEAGENT,7.54,5.36,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Andruw Monasterio,FREEAGENT,7.5,6.02,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL,DH,2B",ACTIVE
Jeffrey Springs,FREEAGENT,7.41,4.48,Oak,SP,"P,SP,BE,IL",ACTIVE
Zac Veen,FREEAGENT,7.32,5.46,Col,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Erik Sabrowski,FREEAGENT,7.18,6.19,Cle,RP,"P,RP,BE,IL",ACTIVE
Jeremiah Estrada,FREEAGENT,7.15,5.0,SD,RP,"P,RP,BE,IL",ACTIVE
Kerry Carpenter,FREEAGENT,6.98,2.18,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Ben Joyce,FREEAGENT,6.95,5.44,LAA,RP,"P,RP,BE,IL",ACTIVE
Andrew Painter,FREEAGENT,6.87,4.85,Phi,SP,"P,SP,BE,IL",ACTIVE
Yusei Kikuchi,FREEAGENT,6.87,2.85,LAA,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Tyler Stephenson,FREEAGENT,6.74,5.36,Cin,C,"C,UTIL,BE,IL",ACTIVE
Jake Mangum,FREEAGENT,6.73,4.81,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Randy Dobnak,FREEAGENT,6.53,2.86,KC,SP,"P,SP,RP,BE,IL",ACTIVE
Dennis Santana,FREEAGENT,6.52,5.29,Ari,RP,"P,RP,BE,IL",ACTIVE
Jacob Lopez,FREEAGENT,6.5,3.76,Oak,SP,"P,SP,BE,IL",ACTIVE
Austin Wells,FREEAGENT,6.04,3.65,NYY,C,"C,UTIL,BE,IL",ACTIVE
Matt McLain,FREEAGENT,6.02,3.54,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Dylan Crews,FREEAGENT,6.01,3.76,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Walker Buehler,FREEAGENT,5.9,2.98,SD,SP,"P,SP,BE,IL",ACTIVE
Masyn Winn,FREEAGENT,5.77,3.7,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Eric Lauer,FREEAGENT,5.76,4.31,LAD,SP,"P,SP,RP,BE,IL",ACTIVE
JoJo Romero,FREEAGENT,5.75,1.84,Mil,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Javier Sanoja,FREEAGENT,5.74,4.54,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL,RF",ACTIVE
Robert Gasser,FREEAGENT,5.7,1.78,Mil,SP,"P,SP,BE,IL",ACTIVE
Jorge Polanco,FREEAGENT,5.59,2.01,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",TEN_DAY_DL
Nolan Schanuel,FREEAGENT,5.52,4.08,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Colt Keith,FREEAGENT,5.33,3.65,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Hogan Harris,FREEAGENT,5.26,4.87,Oak,RP,"P,RP,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,5.21,4.19,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Jordan Romano,FREEAGENT,5.14,4.57,Col,RP,"P,RP,BE,IL",ACTIVE
David Peterson,FREEAGENT,5.13,3.76,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Paul Goldschmidt,FREEAGENT,5.13,2.56,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Jeremiah Jackson,FREEAGENT,5.06,3.42,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Clayton Beeter,FREEAGENT,4.94,4.54,Wsh,RP,"P,RP,BE,IL",ACTIVE
Spencer Horwitz,FREEAGENT,4.89,2.74,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
J.P. Crawford,FREEAGENT,4.84,1.6,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",TEN_DAY_DL
Reynaldo Lopez,FREEAGENT,4.84,1.85,Atl,SP,"P,SP,BE,IL,RP",FIFTEEN_DAY_DL
Braden Montgomery,FREEAGENT,4.81,3.63,ChW,CF,"CF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Trevor Larnach,FREEAGENT,4.71,3.57,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
Jurickson Profar,FREEAGENT,4.69,3.25,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Chad Patrick,FREEAGENT,4.66,3.95,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Hayden Wesneski,FREEAGENT,4.63,1.82,Hou,SP,"P,SP,BE,IL",ACTIVE
Brenton Doyle,FREEAGENT,4.61,1.7,ChW,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Garrett Mitchell,FREEAGENT,4.48,3.01,Mil,CF,"CF,OF,UTIL,BE,IL",DAY_TO_DAY
Troy Johnston,FREEAGENT,4.39,2.97,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Fernando Cruz,FREEAGENT,4.36,4.07,NYY,RP,"P,RP,BE,IL",ACTIVE
Adolis Garcia,FREEAGENT,4.3,1.62,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Kumar Rocker,FREEAGENT,4.25,3.43,Tex,SP,"P,SP,BE,IL",ACTIVE
Jorge Soler,FREEAGENT,4.19,1.97,FA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Kyle Teel,FREEAGENT,4.13,0.94,ChW,C,"C,UTIL,BE,IL",TEN_DAY_DL
Ramon Laureano,FREEAGENT,3.99,1.52,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Addison Barger,FREEAGENT,3.92,1.11,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Garrett Cleavinger,FREEAGENT,3.86,3.55,TB,RP,"P,RP,BE,IL",ACTIVE
Luke Raley,FREEAGENT,3.85,1.4,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Christian Encarnacion-Strand,FREEAGENT,3.84,2.53,Bal,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Justin Crawford,FREEAGENT,3.8,2.65,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Brandyn Garcia,FREEAGENT,3.69,3.44,Ari,RP,"P,RP,BE,IL",ACTIVE
Matthew Liberatore,FREEAGENT,3.68,2.93,StL,SP,"P,SP,BE,IL",ACTIVE
Robert Garcia,FREEAGENT,3.66,1.76,Tex,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Eduard Bazardo,FREEAGENT,3.65,3.42,Sea,RP,"P,RP,BE,IL",ACTIVE
Henry Bolte,FREEAGENT,3.63,2.82,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Jonathan India,FREEAGENT,3.63,1.06,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Andrew Vaughn,FREEAGENT,3.62,2.18,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL,3B",ACTIVE
Steven Okert,FREEAGENT,3.57,3.33,Hou,RP,"P,RP,BE,IL",ACTIVE
Marcell Ozuna,FREEAGENT,3.55,0.92,FA,DH,"DH,UTIL,BE,IL",ACTIVE
Andrew Benintendi,FREEAGENT,3.49,2.55,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Ryne Nelson,FREEAGENT,3.47,1.46,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Will Vest,FREEAGENT,3.47,1.5,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Zebby Matthews,FREEAGENT,3.47,1.85,Min,SP,"P,SP,BE,IL",ACTIVE
Didier Fuentes,FREEAGENT,3.46,3.08,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Tim Tawa,FREEAGENT,3.46,2.89,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Luis Rengifo,FREEAGENT,3.45,2.8,SD,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
Dean Kremer,FREEAGENT,3.4,1.47,Min,SP,"P,SP,BE,IL",ACTIVE
Rafael Flores Jr.,FREEAGENT,3.39,1.55,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL,C",ACTIVE
Tomoyuki Sugano,FREEAGENT,3.38,1.78,Col,SP,"P,SP,BE,IL",ACTIVE
Blaze Alexander,FREEAGENT,3.36,0.22,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Kyle Karros,FREEAGENT,3.34,0.68,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",SEVEN_DAY_DL
Jake Cronenworth,FREEAGENT,3.18,1.49,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Joc Pederson,FREEAGENT,3.11,1.96,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,3.09,0.47,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Carlos Cortes,FREEAGENT,3.05,2.38,Oak,RF,"RF,OF,UTIL,BE,IL,DH,LF,P,RP",ACTIVE
Colin Rea,FREEAGENT,3.02,2.23,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Javier Baez,FREEAGENT,3.02,1.62,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
Jordan Lawlar,FREEAGENT,3.01,1.04,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF,CF",ACTIVE
Jonah Heim,FREEAGENT,2.98,2.39,Oak,C,"C,DH,UTIL,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,2.95,1.48,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Carmen Mlodzinski,FREEAGENT,2.9,2.45,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Edwin Uceta,FREEAGENT,2.9,0.51,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Max Scherzer,FREEAGENT,2.87,2.01,Tor,SP,"P,SP,BE,IL",ACTIVE
Tony Santillan,FREEAGENT,2.87,1.32,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Rhett Lowder,FREEAGENT,2.8,1.8,Cin,SP,"P,SP,BE,IL",ACTIVE
Heriberto Hernandez,FREEAGENT,2.77,2.28,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Jakob Junis,FREEAGENT,2.72,1.85,Tex,RP,"P,RP,BE,IL",ACTIVE
Antonio Senzatela,FREEAGENT,2.68,2.34,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Brett Baty,FREEAGENT,2.66,1.65,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Justin Steele,FREEAGENT,2.58,0.12,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Camilo Doval,FREEAGENT,2.57,2.2,Pit,RP,"P,RP,BE,IL",ACTIVE
Cody Bradford,FREEAGENT,2.55,0.95,Tex,SP,"P,SP,BE,IL",ACTIVE
Lars Nootbaar,FREEAGENT,2.54,1.2,Ari,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Jacob Young,FREEAGENT,2.51,2.03,Wsh,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jameson Taillon,FREEAGENT,2.51,1.14,Tor,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Owen Caissie,FREEAGENT,2.47,1.42,Mia,RF,"RF,OF,UTIL,BE,IL,DH",ACTIVE
Jasson Dominguez,FREEAGENT,2.45,0.98,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Juan Morillo,FREEAGENT,2.45,2.32,Ari,RP,"P,RP,BE,IL",ACTIVE
Tyler Wells,FREEAGENT,2.45,2.23,TB,SP,"P,SP,BE,IL,RP",ACTIVE
Chase Dollander,FREEAGENT,2.43,0.72,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Joey Wiemer,FREEAGENT,2.43,1.32,FA,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Cedric Mullins,FREEAGENT,2.41,1.78,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Luis Severino,FREEAGENT,2.4,0.75,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Patrick Sandoval,FREEAGENT,2.38,1.05,Bos,SP,"P,SP,BE,IL",ACTIVE
Steven Matz,FREEAGENT,2.38,1.64,TB,RP,"P,RP,BE,IL,SP",ACTIVE
Anthony Volpe,FREEAGENT,2.36,0.85,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Vaughn Grissom,FREEAGENT,2.36,1.58,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Kyle Manzardo,FREEAGENT,2.28,1.02,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Grayson Rodriguez,FREEAGENT,2.26,0.92,LAA,SP,"P,SP,BE,IL",ACTIVE
Cal Quantrill,FREEAGENT,2.22,1.48,Tex,SP,"P,SP,BE,IL,RP",ACTIVE
Javier Assad,FREEAGENT,2.19,1.73,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Gary Sanchez,FREEAGENT,2.18,1.42,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
Nick Fortes,FREEAGENT,2.18,1.38,TB,C,"C,UTIL,BE,IL",ACTIVE
Bryan King,FREEAGENT,2.17,1.94,Hou,RP,"P,RP,BE,IL",ACTIVE
Tristan Peters,FREEAGENT,2.17,1.67,ChW,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Hunter Dobbins,FREEAGENT,2.07,1.22,StL,SP,"P,SP,BE,IL",ACTIVE
Stephen Kolek,FREEAGENT,2.05,0.57,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Dominic Smith,FREEAGENT,2.02,1.07,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Cristian Javier,FREEAGENT,2.01,1.32,Hou,SP,"P,SP,BE,IL",ACTIVE
Evan Carter,FREEAGENT,2.01,1.18,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Max Muncy,FREEAGENT,2.0,0.99,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Tyler Phillips,FREEAGENT,1.95,1.49,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Luis Lara,FREEAGENT,1.94,1.11,Mil,CF,"CF,OF,UTIL,BE,IL,RF",ACTIVE
Mark Vientos,FREEAGENT,1.94,0.55,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Connor Prielipp,FREEAGENT,1.91,0.69,Min,SP,"P,SP,BE,IL",ACTIVE
Joey Ortiz,FREEAGENT,1.9,1.12,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Andrew Alvarez,FREEAGENT,1.89,0.91,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Kyle Finnegan,FREEAGENT,1.89,1.6,Det,RP,"P,RP,BE,IL",ACTIVE
Brandon Sproat,FREEAGENT,1.83,1.19,Mil,SP,"P,SP,BE,IL",ACTIVE
