Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Hayden Wesneski,FREEAGENT,8.2,5.08,Hou,SP,"P,SP,BE,IL",ACTIVE
Tyler Mahle,FREEAGENT,8.17,3.13,Atl,SP,"P,SP,BE,IL",ACTIVE
David Peterson,FREEAGENT,8.16,4.93,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Lucas Erceg,FREEAGENT,7.87,6.55,KC,RP,"P,RP,BE,IL",ACTIVE
Carlos Correa,FREEAGENT,7.78,3.09,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Gage Jump,FREEAGENT,7.78,3.69,Oak,SP,"P,SP,BE,IL",ACTIVE
Jeffrey Springs,FREEAGENT,7.67,4.59,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Erik Sabrowski,FREEAGENT,7.33,6.2,Cle,RP,"P,RP,BE,IL",ACTIVE
Kerry Carpenter,FREEAGENT,7.2,2.27,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Yusei Kikuchi,FREEAGENT,6.91,2.83,LAA,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Dylan Crews,FREEAGENT,6.77,4.55,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Andrew Painter,FREEAGENT,6.69,4.95,Phi,SP,"P,SP,BE,IL",ACTIVE
Jeremiah Estrada,FREEAGENT,6.68,4.43,SD,RP,"P,RP,BE,IL",ACTIVE
Dennis Santana,FREEAGENT,6.63,5.12,FA,RP,"P,RP,BE,IL",ACTIVE
Jake Mangum,FREEAGENT,6.59,5.74,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Jacob Webb,FREEAGENT,6.19,5.61,ChC,RP,"P,RP,BE,IL",ACTIVE
JoJo Romero,FREEAGENT,6.18,1.9,Mil,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Austin Wells,FREEAGENT,6.05,3.62,NYY,C,"C,UTIL,BE,IL",ACTIVE
Spencer Horwitz,FREEAGENT,6.01,3.2,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Paul Goldschmidt,FREEAGENT,5.99,2.79,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Jorge Polanco,FREEAGENT,5.75,2.15,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",ACTIVE
Javier Sanoja,FREEAGENT,5.65,4.43,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL,RF",ACTIVE
Masyn Winn,FREEAGENT,5.62,3.49,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Jeff McNeil,FREEAGENT,5.61,4.03,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,1B,1B/3B",ACTIVE
Matt McLain,FREEAGENT,5.6,2.98,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Kumar Rocker,FREEAGENT,5.54,4.04,Tex,SP,"P,SP,BE,IL",ACTIVE
Hunter Gaddis,FREEAGENT,5.52,4.82,Cle,RP,"P,RP,BE,IL",ACTIVE
Colt Keith,FREEAGENT,5.43,3.55,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Trevor Larnach,FREEAGENT,5.36,4.17,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
Jeremiah Jackson,FREEAGENT,5.29,3.64,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Garrett Mitchell,FREEAGENT,5.23,3.99,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Clayton Beeter,FREEAGENT,5.17,4.75,Wsh,RP,"P,RP,BE,IL",ACTIVE
Garrett Cleavinger,FREEAGENT,5.17,4.88,TB,RP,"P,RP,BE,IL",ACTIVE
Robert Gasser,FREEAGENT,4.98,1.95,Mil,SP,"P,SP,BE,IL",ACTIVE
J.P. Crawford,FREEAGENT,4.95,1.62,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",TEN_DAY_DL
Eric Lauer,FREEAGENT,4.92,2.91,LAD,SP,"P,SP,RP,BE,IL",ACTIVE
Braden Montgomery,FREEAGENT,4.9,3.33,ChW,CF,"CF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Troy Johnston,FREEAGENT,4.85,3.27,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Chad Patrick,FREEAGENT,4.81,4.2,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Hogan Harris,FREEAGENT,4.81,4.49,Oak,RP,"P,RP,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,4.76,3.94,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Jurickson Profar,FREEAGENT,4.7,3.25,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Justin Crawford,FREEAGENT,4.7,3.47,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Brenton Doyle,FREEAGENT,4.69,1.76,ChW,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Nolan Schanuel,FREEAGENT,4.68,3.45,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Fernando Cruz,FREEAGENT,4.61,4.28,NYY,RP,"P,RP,BE,IL",ACTIVE
Jorge Soler,FREEAGENT,4.55,2.16,FA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Kyle Karros,FREEAGENT,4.44,3.34,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jordan Romano,FREEAGENT,4.41,3.91,Col,RP,"P,RP,BE,IL",ACTIVE
Tyler Stephenson,FREEAGENT,4.38,3.21,Cin,C,"C,UTIL,BE,IL",ACTIVE
Adolis Garcia,FREEAGENT,4.37,1.66,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Walker Buehler,FREEAGENT,4.22,3.3,SD,SP,"P,SP,BE,IL",ACTIVE
Kyle Teel,FREEAGENT,4.21,0.93,ChW,C,"C,UTIL,BE,IL",TEN_DAY_DL
Eduardo Valencia,FREEAGENT,4.19,2.43,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Luke Raley,FREEAGENT,4.19,1.51,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Ramon Laureano,FREEAGENT,4.06,1.53,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Addison Barger,FREEAGENT,4.04,1.09,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Jonah Heim,FREEAGENT,4.0,3.29,Oak,C,"C,DH,UTIL,BE,IL",ACTIVE
Cody Bradford,FREEAGENT,3.89,3.49,Tex,SP,"P,SP,BE,IL",ACTIVE
Randy Dobnak,FREEAGENT,3.76,2.76,KC,SP,"P,SP,RP,BE,IL",ACTIVE
Joc Pederson,FREEAGENT,3.71,2.73,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
Jonathan India,FREEAGENT,3.7,1.06,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Robert Garcia,FREEAGENT,3.69,1.73,Tex,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Marcell Ozuna,FREEAGENT,3.63,0.95,FA,DH,"DH,UTIL,BE,IL",ACTIVE
Tomoyuki Sugano,FREEAGENT,3.58,2.96,Col,SP,"P,SP,BE,IL",ACTIVE
Ryne Nelson,FREEAGENT,3.54,1.47,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Andrew Vaughn,FREEAGENT,3.53,1.99,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Carmen Mlodzinski,FREEAGENT,3.52,2.92,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Matthew Liberatore,FREEAGENT,3.52,1.77,StL,SP,"P,SP,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,3.51,0.57,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",TEN_DAY_DL
Will Vest,FREEAGENT,3.51,1.51,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Blaze Alexander,FREEAGENT,3.5,0.22,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Javier Baez,FREEAGENT,3.5,2.07,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
Colin Rea,FREEAGENT,3.46,2.39,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Zebby Matthews,FREEAGENT,3.43,1.6,Min,SP,"P,SP,BE,IL",DAY_TO_DAY
Eduard Bazardo,FREEAGENT,3.32,3.08,Sea,RP,"P,RP,BE,IL",ACTIVE
Andrew Benintendi,FREEAGENT,3.29,1.96,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Didier Fuentes,FREEAGENT,3.24,2.94,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Patrick Sandoval,FREEAGENT,3.23,2.87,Bos,SP,"P,SP,BE,IL",ACTIVE
Jacob Lopez,FREEAGENT,3.22,2.11,Oak,SP,"P,SP,BE,IL",ACTIVE
Vaughn Grissom,FREEAGENT,3.19,2.18,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Carlos Cortes,FREEAGENT,3.15,2.44,Oak,RF,"RF,OF,UTIL,BE,IL,DH,LF,P,RP",ACTIVE
Jake Cronenworth,FREEAGENT,3.13,1.39,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Griffin Conine,FREEAGENT,3.12,2.54,Mia,LF,"LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Tyler Wells,FREEAGENT,3.09,2.82,TB,SP,"P,SP,BE,IL,RP",ACTIVE
Antonio Senzatela,FREEAGENT,3.05,2.72,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Pablo Lopez,FREEAGENT,2.96,1.48,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Tony Santillan,FREEAGENT,2.94,1.3,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Zac Veen,FREEAGENT,2.94,0.65,Col,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Edwin Uceta,FREEAGENT,2.93,0.5,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Lars Nootbaar,FREEAGENT,2.93,1.73,Ari,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Mitch Bratt,FREEAGENT,2.9,2.63,Ari,SP,"P,SP,BE,IL",ACTIVE
Heriberto Hernandez,FREEAGENT,2.87,2.02,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Jakob Junis,FREEAGENT,2.86,0.97,Tex,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Osleivis Basabe,FREEAGENT,2.86,2.16,SF,SS,"2B,3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Tim Tawa,FREEAGENT,2.84,2.37,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Jordan Lawlar,FREEAGENT,2.82,0.17,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF",TEN_DAY_DL
Steven Okert,FREEAGENT,2.78,2.62,Hou,RP,"P,RP,BE,IL",ACTIVE
Rhett Lowder,FREEAGENT,2.76,1.57,Cin,SP,"P,SP,BE,IL",ACTIVE
Jameson Taillon,FREEAGENT,2.74,1.49,Tor,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Dean Kremer,FREEAGENT,2.73,1.34,Min,SP,"P,SP,BE,IL",ACTIVE
Brett Baty,FREEAGENT,2.72,1.67,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Connor Prielipp,FREEAGENT,2.66,1.2,Min,SP,"P,SP,BE,IL",ACTIVE
Camilo Doval,FREEAGENT,2.65,2.29,Pit,RP,"P,RP,BE,IL",ACTIVE
Jasson Dominguez,FREEAGENT,2.65,0.98,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Justin Steele,FREEAGENT,2.62,0.11,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Luis Severino,FREEAGENT,2.62,0.76,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Luis Rengifo,FREEAGENT,2.61,1.95,SD,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
Nick Fortes,FREEAGENT,2.6,1.78,TB,C,"C,UTIL,BE,IL",ACTIVE
Max Scherzer,FREEAGENT,2.58,1.27,Tor,SP,"P,SP,BE,IL",ACTIVE
Owen Caissie,FREEAGENT,2.58,1.37,Mia,RF,"RF,OF,UTIL,BE,IL,DH",ACTIVE
Grayson Rodriguez,FREEAGENT,2.54,1.11,LAA,SP,"P,SP,BE,IL",ACTIVE
Cedric Mullins,FREEAGENT,2.53,1.84,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Mason Montgomery,FREEAGENT,2.52,2.3,Pit,RP,"P,RP,BE,IL,SP",ACTIVE
Chase Dollander,FREEAGENT,2.49,0.72,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Joey Wiemer,FREEAGENT,2.48,1.39,FA,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Javier Assad,FREEAGENT,2.47,1.88,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Anthony Volpe,FREEAGENT,2.46,0.84,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Juan Morillo,FREEAGENT,2.44,2.34,Ari,RP,"P,RP,BE,IL",ACTIVE
Luis Lara,FREEAGENT,2.41,1.38,Mil,CF,"CF,OF,UTIL,BE,IL,RF",ACTIVE
Kyle Manzardo,FREEAGENT,2.39,1.01,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Steven Matz,FREEAGENT,2.38,1.61,TB,RP,"P,RP,BE,IL,SP",ACTIVE
Bryan King,FREEAGENT,2.37,2.14,Hou,RP,"P,RP,BE,IL",ACTIVE
Stephen Kolek,FREEAGENT,2.36,0.59,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Henry Bolte,FREEAGENT,2.29,1.69,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Joe Mack,FREEAGENT,2.19,1.6,Mia,C,"C,DH,UTIL,BE,IL",ACTIVE
Brandon Sproat,FREEAGENT,2.17,1.48,Mil,SP,"P,SP,BE,IL",ACTIVE
Dominic Smith,FREEAGENT,2.13,1.03,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Evan Carter,FREEAGENT,2.13,1.22,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Gary Sanchez,FREEAGENT,2.11,1.39,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
Tyler Phillips,FREEAGENT,2.08,1.49,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Max Muncy,FREEAGENT,2.03,0.96,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jacob Young,FREEAGENT,2.0,1.5,Wsh,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Mark Vientos,FREEAGENT,1.98,0.55,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Christian Encarnacion-Strand,FREEAGENT,1.97,1.17,Bal,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Tristan Peters,FREEAGENT,1.95,1.03,ChW,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Kyle Finnegan,FREEAGENT,1.92,1.62,Det,RP,"P,RP,BE,IL",ACTIVE
Victor Caratini,FREEAGENT,1.9,1.01,Min,C,"C,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Moises Ballesteros,FREEAGENT,1.87,0.78,LAA,DH,"DH,UTIL,BE,IL,C",ACTIVE
Matt Brash,FREEAGENT,1.85,0.52,Sea,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Cristian Javier,FREEAGENT,1.82,1.08,Hou,SP,"P,SP,BE,IL",ACTIVE
Lance McCullers Jr.,FREEAGENT,1.81,0.95,FA,SP,"P,SP,BE,IL",ACTIVE
Nathaniel Lowe,FREEAGENT,1.73,1.19,Cle,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
