Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Sal Frelick,FREEAGENT,24.96,8.01,Mil,RF,"RF,OF,UTIL,BE,IL",TEN_DAY_DL
Nick Gonzales,FREEAGENT,24.94,23.42,Pit,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Josh Jung,FREEAGENT,24.86,7.71,Tex,3B,"3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Seth Lugo,FREEAGENT,23.88,16.03,KC,SP,"P,SP,BE,IL",ACTIVE
Merrill Kelly,FREEAGENT,22.51,11.09,Ari,SP,"P,SP,BE,IL",ACTIVE
Kyle Leahy,FREEAGENT,20.38,14.19,StL,RP,"P,RP,BE,IL,SP",ACTIVE
Andre Pallante,FREEAGENT,20.33,17.93,StL,SP,"P,SP,BE,IL",ACTIVE
Shane Bieber,FREEAGENT,20.3,8.1,Tor,SP,"P,SP,BE,IL",ACTIVE
Spencer Torkelson,FREEAGENT,19.57,11.12,Det,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Brandon Young,FREEAGENT,19.52,9.43,Bal,SP,"P,SP,BE,IL",ACTIVE
Tommy Edman,FREEAGENT,19.42,17.38,LAD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Carlos Estevez,FREEAGENT,18.56,9.41,KC,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Clay Holmes,FREEAGENT,17.97,3.37,NYM,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Alec Bohm,FREEAGENT,17.43,11.62,Phi,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
J.T. Ginn,FREEAGENT,17.1,3.24,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Nolan Arenado,FREEAGENT,16.94,11.65,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
J.T. Realmuto,FREEAGENT,16.49,10.45,Phi,C,"C,UTIL,BE,IL",ACTIVE
Aaron Ashby,FREEAGENT,15.83,12.95,Mil,RP,"P,RP,BE,IL",ACTIVE
Walbert Urena,FREEAGENT,14.97,7.66,LAA,SP,"P,SP,BE,IL",ACTIVE
Luis Robert Jr.,FREEAGENT,14.93,7.78,NYM,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Willi Castro,FREEAGENT,14.62,9.27,Col,RF,"2B,3B,2B/SS,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,SS,1B",ACTIVE
Dalton Rushing,FREEAGENT,13.81,11.12,LAD,C,"C,UTIL,BE,IL",ACTIVE
Noah Cameron,FREEAGENT,12.91,10.02,KC,SP,"P,SP,BE,IL",ACTIVE
Josh Bell,FREEAGENT,12.7,9.49,Min,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Heliot Ramos,FREEAGENT,12.42,7.66,SF,LF,"LF,OF,UTIL,BE,IL",ACTIVE
Brady Singer,FREEAGENT,12.03,8.99,Cin,SP,"P,SP,BE,IL",ACTIVE
Seranthony Dominguez,FREEAGENT,12.02,10.46,ChW,RP,"P,RP,BE,IL",ACTIVE
Randy Vasquez,FREEAGENT,11.7,8.12,SD,SP,"P,SP,BE,IL",ACTIVE
Nasim Nunez,FREEAGENT,11.58,10.59,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Adrian Morejon,FREEAGENT,11.53,10.73,SD,RP,"P,RP,BE,IL",ACTIVE
Angel Martinez,FREEAGENT,11.48,4.72,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Keibert Ruiz,FREEAGENT,11.05,9.06,Wsh,C,"C,UTIL,BE,IL",ACTIVE
A.J. Ewing,FREEAGENT,11.01,9.69,NYM,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jack Leiter,FREEAGENT,10.92,4.34,Tex,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Rico Garcia,FREEAGENT,10.71,8.76,Bal,RP,"P,RP,BE,IL",ACTIVE
Chase Meidroth,FREEAGENT,10.4,9.06,ChW,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Alex Vesia,FREEAGENT,10.36,9.72,LAD,RP,"P,RP,BE,IL",ACTIVE
Gavin Sheets,FREEAGENT,10.36,8.29,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Trevor Story,FREEAGENT,10.03,3.66,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",SIXTY_DAY_DL
Jake Burger,FREEAGENT,9.74,8.07,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Dylan Crews,FREEAGENT,9.62,7.85,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Ryan Walker,FREEAGENT,9.4,6.8,SF,RP,"P,RP,BE,IL",ACTIVE
Royce Lewis,FREEAGENT,9.29,6.45,Min,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B",ACTIVE
Daulton Varsho,FREEAGENT,9.22,5.61,Tor,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Lucas Erceg,FREEAGENT,8.96,7.63,KC,RP,"P,RP,BE,IL",ACTIVE
Jeffrey Springs,FREEAGENT,8.88,6.3,Oak,SP,"P,SP,BE,IL",DAY_TO_DAY
Lawrence Butler,FREEAGENT,8.85,4.67,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Jordan Westburg,FREEAGENT,8.77,3.29,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
TJ Friedl,FREEAGENT,8.77,3.22,Cin,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Paul Goldschmidt,FREEAGENT,8.34,6.36,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Andres Gimenez,FREEAGENT,8.32,5.03,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Carlos Correa,FREEAGENT,7.99,3.21,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Joe Musgrove,FREEAGENT,7.79,1.0,SD,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Kerry Carpenter,FREEAGENT,7.79,3.03,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Spencer Horwitz,FREEAGENT,7.79,0.75,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Luke Weaver,FREEAGENT,7.71,7.29,NYM,RP,"P,RP,BE,IL",ACTIVE
Dennis Santana,FREEAGENT,7.17,6.04,FA,RP,"P,RP,BE,IL",ACTIVE
Yusei Kikuchi,FREEAGENT,7.09,2.91,LAA,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Brandon Pfaadt,FREEAGENT,7.01,3.75,Ari,SP,"P,SP,BE,IL,RP",ACTIVE
Hunter Gaddis,FREEAGENT,6.83,5.36,Cle,RP,"P,RP,BE,IL",ACTIVE
JoJo Romero,FREEAGENT,6.77,2.33,StL,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Jeremiah Estrada,FREEAGENT,6.62,3.31,SD,RP,"P,RP,BE,IL",ACTIVE
Garrett Mitchell,FREEAGENT,6.42,4.2,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Trevor Larnach,FREEAGENT,6.2,5.33,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
Cam Smith,FREEAGENT,6.13,3.63,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Jorge Polanco,FREEAGENT,6.11,2.42,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",ACTIVE
Robert Gasser,FREEAGENT,6.02,1.86,Mil,SP,"P,SP,BE,IL",ACTIVE
Austin Wells,FREEAGENT,6.0,3.62,NYY,C,"C,UTIL,BE,IL",ACTIVE
Troy Johnston,FREEAGENT,5.98,3.53,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Martin Perez,FREEAGENT,5.95,3.79,Atl,SP,"P,SP,BE,IL",ACTIVE
Masyn Winn,FREEAGENT,5.93,4.2,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Jorge Soler,FREEAGENT,5.78,3.12,LAA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Luke Raley,FREEAGENT,5.77,4.2,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,5.76,3.65,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Kumar Rocker,FREEAGENT,5.73,3.68,Tex,SP,"P,SP,BE,IL",ACTIVE
Matt McLain,FREEAGENT,5.65,2.21,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",TEN_DAY_DL
Jeff McNeil,FREEAGENT,5.61,4.16,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL",ACTIVE
J.P. Crawford,FREEAGENT,5.59,3.55,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Eric Lauer,FREEAGENT,5.57,4.51,LAD,SP,"P,SP,RP,BE,IL",ACTIVE
Heriberto Hernandez,FREEAGENT,5.44,4.99,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Fernando Cruz,FREEAGENT,5.38,5.18,NYY,RP,"P,RP,BE,IL",ACTIVE
Javier Sanoja,FREEAGENT,5.35,4.49,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL",ACTIVE
Walker Buehler,FREEAGENT,5.26,2.76,SD,SP,"P,SP,BE,IL",ACTIVE
Colt Keith,FREEAGENT,5.24,2.91,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Jasson Dominguez,FREEAGENT,4.97,3.87,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Andrew Painter,FREEAGENT,4.88,3.23,Phi,SP,"P,SP,BE,IL",ACTIVE
Kyle Karros,FREEAGENT,4.82,2.32,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",DAY_TO_DAY
Jurickson Profar,FREEAGENT,4.77,3.32,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Kyle Teel,FREEAGENT,4.63,1.12,ChW,C,"C,UTIL,BE,IL",TEN_DAY_DL
Zebby Matthews,FREEAGENT,4.56,2.21,Min,SP,"P,SP,BE,IL",ACTIVE
Adolis Garcia,FREEAGENT,4.55,1.76,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Brandon Sproat,FREEAGENT,4.53,2.33,Mil,SP,"P,SP,BE,IL",ACTIVE
Jake Mangum,FREEAGENT,4.47,3.87,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Addison Barger,FREEAGENT,4.46,1.13,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Nolan Schanuel,FREEAGENT,4.42,2.72,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Nick Fortes,FREEAGENT,4.37,3.54,TB,C,"C,UTIL,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,4.34,2.73,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Eduard Bazardo,FREEAGENT,4.32,4.19,Sea,RP,"P,RP,BE,IL",ACTIVE
Clayton Beeter,FREEAGENT,4.3,4.02,Wsh,RP,"P,RP,BE,IL",ACTIVE
Ramon Laureano,FREEAGENT,4.29,1.68,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Chad Patrick,FREEAGENT,4.24,3.13,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Tyler Wells,FREEAGENT,4.19,3.35,Bal,SP,"P,SP,BE,IL,RP",ACTIVE
Blaze Alexander,FREEAGENT,4.05,0.32,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Joc Pederson,FREEAGENT,4.04,3.06,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
Javier Assad,FREEAGENT,3.9,3.48,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Jordan Romano,FREEAGENT,3.89,3.12,Col,RP,"P,RP,BE,IL",ACTIVE
David Peterson,FREEAGENT,3.88,2.96,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Jonathan India,FREEAGENT,3.87,1.12,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Marcell Ozuna,FREEAGENT,3.86,1.26,Pit,DH,"DH,UTIL,BE,IL",ACTIVE
Robert Garcia,FREEAGENT,3.85,1.8,Tex,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Ryne Nelson,FREEAGENT,3.81,1.58,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Colin Rea,FREEAGENT,3.75,2.87,ChC,SP,"P,SP,BE,IL",ACTIVE
Will Vest,FREEAGENT,3.74,1.62,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Jakob Junis,FREEAGENT,3.64,2.98,Tex,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Andrew Vaughn,FREEAGENT,3.63,1.73,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Luis Lara,FREEAGENT,3.62,1.78,Mil,CF,"CF,OF,UTIL,BE,IL,RF",ACTIVE
Carmen Mlodzinski,FREEAGENT,3.56,3.22,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Matthew Liberatore,FREEAGENT,3.47,2.13,StL,SP,"P,SP,BE,IL",ACTIVE
Stephen Kolek,FREEAGENT,3.41,0.79,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Antonio Senzatela,FREEAGENT,3.38,2.54,Col,SP,"P,SP,BE,IL,RP",ACTIVE
Jacob Webb,FREEAGENT,3.36,3.26,ChC,RP,"P,RP,BE,IL",ACTIVE
Lars Nootbaar,FREEAGENT,3.35,2.12,StL,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Vaughn Grissom,FREEAGENT,3.3,2.02,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Jake Cronenworth,FREEAGENT,3.25,1.55,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Andrew Benintendi,FREEAGENT,3.14,2.36,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Jameson Taillon,FREEAGENT,3.11,1.67,ChC,SP,"P,SP,BE,IL",ACTIVE
Tony Santillan,FREEAGENT,3.11,1.42,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Brett Baty,FREEAGENT,3.08,2.3,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Anthony Volpe,FREEAGENT,3.07,1.55,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,3.04,2.44,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Justin Crawford,FREEAGENT,3.03,1.62,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Edwin Uceta,FREEAGENT,3.02,0.52,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Tristan Peters,FREEAGENT,3.02,2.44,ChW,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Garrett Cleavinger,FREEAGENT,3.01,2.81,TB,RP,"P,RP,BE,IL",ACTIVE
Lane Thomas,FREEAGENT,3.01,2.58,KC,CF,"CF,OF,UTIL,BE,IL,RF,LF",ACTIVE
Alex Lange,FREEAGENT,2.99,2.81,KC,RP,"P,RP,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,2.97,1.5,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Owen Caissie,FREEAGENT,2.95,0.71,Mia,RF,"RF,OF,UTIL,BE,IL",TEN_DAY_DL
Slade Cecconi,FREEAGENT,2.9,1.4,Cle,SP,"P,SP,BE,IL",ACTIVE
Bryan King,FREEAGENT,2.86,2.27,Hou,RP,"P,RP,BE,IL",ACTIVE
Ronel Blanco,FREEAGENT,2.84,0.88,Hou,SP,"P,SP,BE,IL",ACTIVE
Luis Severino,FREEAGENT,2.82,0.83,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Javier Baez,FREEAGENT,2.81,1.14,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
Luis Rengifo,FREEAGENT,2.81,2.45,SD,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Tyler Stephenson,FREEAGENT,2.79,2.14,Cin,C,"C,UTIL,BE,IL",ACTIVE
Kyle Manzardo,FREEAGENT,2.78,1.33,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Jordan Lawlar,FREEAGENT,2.76,0.17,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF",TEN_DAY_DL
Sean Manaea,FREEAGENT,2.76,2.18,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Justin Steele,FREEAGENT,2.74,0.11,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Chase Dollander,FREEAGENT,2.69,0.78,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Dean Kremer,FREEAGENT,2.69,1.16,Bal,SP,"P,SP,BE,IL",ACTIVE
Jonah Heim,FREEAGENT,2.67,2.33,Oak,C,"C,DH,UTIL,BE,IL",ACTIVE
Joey Wiemer,FREEAGENT,2.64,1.64,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Connor Prielipp,FREEAGENT,2.62,1.0,Min,SP,"P,SP,BE,IL",ACTIVE
Joey Ortiz,FREEAGENT,2.62,1.68,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Camilo Doval,FREEAGENT,2.53,2.23,NYY,RP,"P,RP,BE,IL",ACTIVE
Tomoyuki Sugano,FREEAGENT,2.5,1.0,Col,SP,"P,SP,BE,IL",ACTIVE
Steven Matz,FREEAGENT,2.49,1.41,TB,RP,"P,RP,BE,IL,SP",ACTIVE
Steven Okert,FREEAGENT,2.49,2.0,Hou,RP,"P,RP,BE,IL",ACTIVE
Rhett Lowder,FREEAGENT,2.48,1.89,Cin,SP,"P,SP,BE,IL",ACTIVE
Cedric Mullins,FREEAGENT,2.47,1.84,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Didier Fuentes,FREEAGENT,2.47,2.22,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Spencer Jones,FREEAGENT,2.45,1.44,NYY,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Evan Carter,FREEAGENT,2.44,1.58,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Dominic Smith,FREEAGENT,2.32,1.39,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Victor Caratini,FREEAGENT,2.3,1.71,Min,C,"C,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Gary Sanchez,FREEAGENT,2.28,1.38,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
Zack Littell,FREEAGENT,2.26,1.79,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Carson Whisenhunt,FREEAGENT,2.25,1.23,SF,SP,"P,SP,BE,IL",ACTIVE
Joe Mack,FREEAGENT,2.25,1.88,Mia,C,"C,DH,UTIL,BE,IL",ACTIVE
Max Scherzer,FREEAGENT,2.22,0.97,Tor,SP,"P,SP,BE,IL",ACTIVE
Max Muncy,FREEAGENT,2.17,1.11,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Kyle Finnegan,FREEAGENT,2.15,1.71,Det,RP,"P,RP,BE,IL",ACTIVE
Mark Vientos,FREEAGENT,2.12,0.68,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Erick Fedde,FREEAGENT,2.1,1.5,ChW,SP,"P,SP,RP,BE,IL",ACTIVE
Juan Morillo,FREEAGENT,2.09,1.73,Ari,RP,"P,RP,BE,IL",ACTIVE
Lance McCullers Jr.,FREEAGENT,2.06,1.04,FA,SP,"P,SP,BE,IL",ACTIVE
Henry Bolte,FREEAGENT,2.05,1.5,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
JP Sears,FREEAGENT,2.05,1.74,SD,SP,"P,SP,BE,IL",ACTIVE
Tommy White,FREEAGENT,1.98,1.48,Oak,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Grayson Rodriguez,FREEAGENT,1.96,0.83,LAA,SP,"P,SP,BE,IL",ACTIVE
Andrew Morris,FREEAGENT,1.94,1.85,Min,SP,"P,SP,RP,BE,IL",ACTIVE
Joshua Kuroda-Grauer,FREEAGENT,1.94,0.11,Oak,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",TEN_DAY_DL
Caleb Kilian,FREEAGENT,1.92,1.78,SF,RP,"P,RP,BE,IL",ACTIVE
Matt Brash,FREEAGENT,1.92,0.56,Sea,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Brad Keller,FREEAGENT,1.91,0.95,Phi,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Eduardo Valencia,FREEAGENT,1.91,1.07,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Jesus Sanchez,FREEAGENT,1.88,0.42,Tor,RF,"LF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Jacob Young,FREEAGENT,1.86,1.62,Wsh,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Michael Petersen,FREEAGENT,1.84,1.64,Mia,RP,"P,RP,BE,IL",DAY_TO_DAY
Tyler Phillips,FREEAGENT,1.81,1.45,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Matt Shaw,FREEAGENT,1.78,0.37,ChC,3B,"3B,1B/3B,IF,UTIL,BE,IL,RF,OF,DH",TEN_DAY_DL
Enrique Hernandez,FREEAGENT,1.77,0.95,LAD,1B,"1B,3B,1B/3B,IF,LF,OF,UTIL,BE,IL",ACTIVE
Mason Montgomery,FREEAGENT,1.77,1.67,Pit,RP,"P,RP,BE,IL,SP",ACTIVE
Tim Tawa,FREEAGENT,1.77,1.15,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Colton Cowser,FREEAGENT,1.76,0.94,Bal,CF,"LF,CF,OF,UTIL,BE,IL,RF",ACTIVE
Logan O'Hoppe,FREEAGENT,1.76,0.9,Tex,C,"C,UTIL,BE,IL",ACTIVE
Matt Strahm,FREEAGENT,1.76,1.49,KC,RP,"P,RP,BE,IL",ACTIVE
