Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Trent Grisham,FREEAGENT,18.4,7.66,NYY,CF,"CF,OF,UTIL,BE,IL",TEN_DAY_DL
Chase Meidroth,FREEAGENT,18.33,16.05,ChW,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Josh Jung,FREEAGENT,18.14,9.77,Tex,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Hayden Wesneski,FREEAGENT,18.02,10.51,Hou,SP,"P,SP,BE,IL",ACTIVE
Nick Gonzales,FREEAGENT,17.36,14.13,Pit,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Cal Quantrill,FREEAGENT,17.29,8.7,Tex,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Edward Cabrera,FREEAGENT,17.27,8.99,ChC,SP,"P,SP,BE,IL",ACTIVE
Lawrence Butler,FREEAGENT,16.44,11.85,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Carlos Estevez,FREEAGENT,16.38,9.2,KC,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Brandon Young,FREEAGENT,15.72,9.85,Bal,SP,"P,SP,BE,IL",ACTIVE
Aaron Ashby,FREEAGENT,15.36,14.51,Mil,RP,"P,RP,BE,IL",ACTIVE
Paul Sewald,FREEAGENT,14.73,12.39,Tor,RP,"P,RP,BE,IL",ACTIVE
Andre Pallante,FREEAGENT,14.48,7.38,StL,SP,"P,SP,BE,IL",ACTIVE
Connelly Early,FREEAGENT,14.46,2.93,Wsh,SP,"P,SP,BE,IL",SIXTY_DAY_DL
J.T. Realmuto,FREEAGENT,14.46,9.61,Phi,C,"C,UTIL,BE,IL",ACTIVE
Tatsuya Imai,FREEAGENT,14.08,8.21,Hou,SP,"P,SP,BE,IL,RP",ACTIVE
Zebby Matthews,FREEAGENT,14.05,6.51,Min,SP,"P,SP,BE,IL",ACTIVE
Dylan Lee,FREEAGENT,13.96,13.07,Atl,RP,"P,RP,BE,IL",ACTIVE
Randy Vasquez,FREEAGENT,13.28,10.56,SD,SP,"P,SP,BE,IL,RP",ACTIVE
Giancarlo Stanton,FREEAGENT,12.99,2.63,NYY,DH,"RF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Martin Perez,FREEAGENT,12.88,9.54,Atl,SP,"P,SP,BE,IL",ACTIVE
Luis Robert Jr.,FREEAGENT,12.7,5.14,Bal,CF,"CF,OF,UTIL,BE,IL",TEN_DAY_DL
Keider Montero,FREEAGENT,12.43,8.31,Det,SP,"P,SP,RP,BE,IL",ACTIVE
Andrew Alvarez,FREEAGENT,12.39,6.39,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Ben Brown,FREEAGENT,12.01,1.36,ChC,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Rico Garcia,FREEAGENT,11.86,9.63,Bal,RP,"P,RP,BE,IL",ACTIVE
Trevor Story,FREEAGENT,11.59,6.48,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Ryan Johnson,FREEAGENT,11.55,8.45,LAA,RP,"P,RP,BE,IL,SP",ACTIVE
Royce Lewis,FREEAGENT,11.32,7.09,Min,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B,2B,2B/SS",ACTIVE
Jeff McNeil,FREEAGENT,11.31,8.85,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,1B,1B/3B",ACTIVE
Quinn Mathews,FREEAGENT,10.86,6.3,StL,SP,"P,SP,BE,IL",ACTIVE
Carson Kelly,FREEAGENT,10.61,7.49,ChC,C,"C,UTIL,BE,IL",ACTIVE
Spencer Arrighetti,FREEAGENT,10.36,6.61,Tor,SP,"P,SP,BE,IL,RP",ACTIVE
A.J. Ewing,FREEAGENT,10.24,8.23,NYM,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Cole Young,FREEAGENT,10.2,7.79,Sea,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Angel Martinez,FREEAGENT,10.19,7.14,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Victor Mesa Jr.,FREEAGENT,10.05,8.59,TB,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Esmerlyn Valdez,FREEAGENT,9.99,4.45,Pit,RF,"RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Jack Leiter,FREEAGENT,9.98,4.08,Tex,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Walker Buehler,FREEAGENT,9.98,6.05,SD,SP,"P,SP,BE,IL",ACTIVE
J.T. Ginn,FREEAGENT,9.73,3.45,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Heliot Ramos,FREEAGENT,9.6,4.91,NYY,LF,"LF,OF,UTIL,BE,IL,RF",ACTIVE
Erik Sabrowski,FREEAGENT,9.53,8.63,Cle,RP,"P,RP,BE,IL",ACTIVE
Jake Burger,FREEAGENT,9.53,7.52,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
David Peterson,FREEAGENT,9.37,7.13,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Seranthony Dominguez,FREEAGENT,9.34,7.78,Sea,RP,"P,RP,BE,IL",ACTIVE
Christian Scott,FREEAGENT,9.2,4.85,NYM,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Ryan Walker,FREEAGENT,8.93,6.17,SF,RP,"P,RP,BE,IL",ACTIVE
Francisco Alvarez,FREEAGENT,8.83,5.56,NYM,C,"C,UTIL,BE,IL,DH",ACTIVE
Jason Adam,FREEAGENT,8.83,5.12,SD,RP,"P,RP,BE,IL",ACTIVE
Yusei Kikuchi,FREEAGENT,8.73,4.38,LAA,SP,"P,SP,BE,IL",ACTIVE
Jordan Westburg,FREEAGENT,8.65,3.27,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Keibert Ruiz,FREEAGENT,8.4,5.42,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Alex Vesia,FREEAGENT,8.27,7.54,LAD,RP,"P,RP,BE,IL",ACTIVE
TJ Friedl,FREEAGENT,8.27,2.8,FA,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Joe Musgrove,FREEAGENT,8.1,0.95,SD,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Andres Gimenez,FREEAGENT,7.95,4.98,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Daulton Varsho,FREEAGENT,7.74,4.82,Hou,CF,"CF,OF,UTIL,BE,IL",DAY_TO_DAY
Mickey Gasper,FREEAGENT,7.72,5.77,Bos,C,"C,UTIL,BE,IL,DH,1B,1B/3B,IF",ACTIVE
Robert Gasser,FREEAGENT,7.72,4.94,Mil,SP,"P,SP,BE,IL",ACTIVE
Jeffrey Springs,FREEAGENT,7.56,5.26,Oak,SP,"P,SP,BE,IL",ACTIVE
Luke Weaver,FREEAGENT,7.52,7.0,Pit,RP,"P,RP,BE,IL",ACTIVE
Carlos Correa,FREEAGENT,7.45,2.97,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Thomas Saggese,FREEAGENT,7.32,5.84,StL,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,LF,OF,3B,1B/3B",ACTIVE
Heriberto Hernandez,FREEAGENT,7.29,6.2,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Samad Taylor,FREEAGENT,7.19,6.24,SD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Hogan Harris,FREEAGENT,7.12,6.71,Oak,RP,"P,RP,BE,IL",ACTIVE
Didier Fuentes,FREEAGENT,7.08,6.61,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Dean Kremer,FREEAGENT,7.01,3.59,Min,SP,"P,SP,BE,IL",ACTIVE
Connor Prielipp,FREEAGENT,6.95,4.12,Min,SP,"P,SP,BE,IL",ACTIVE
Brady Singer,FREEAGENT,6.83,4.75,Cin,SP,"P,SP,BE,IL",ACTIVE
Lucas Erceg,FREEAGENT,6.66,5.5,KC,RP,"P,RP,BE,IL",ACTIVE
Cam Smith,FREEAGENT,6.48,4.45,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Dalton Rushing,FREEAGENT,6.43,2.25,LAD,C,"C,UTIL,BE,IL",TEN_DAY_DL
Dennis Santana,FREEAGENT,6.39,5.31,Ari,RP,"P,RP,BE,IL",ACTIVE
Gavin Sheets,FREEAGENT,6.33,2.66,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",TEN_DAY_DL
Curtis Mead,FREEAGENT,6.32,0.65,Bos,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Sean Manaea,FREEAGENT,6.32,4.51,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Kerry Carpenter,FREEAGENT,6.27,1.86,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Austin Wells,FREEAGENT,6.03,3.61,NYY,C,"C,UTIL,BE,IL",ACTIVE
Jeremiah Estrada,FREEAGENT,5.84,2.72,SD,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Matt McLain,FREEAGENT,5.71,3.48,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Nick Sogard,FREEAGENT,5.57,4.48,Bos,1B,"1B,2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Shane Drohan,FREEAGENT,5.54,4.19,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Garrett Mitchell,FREEAGENT,5.49,4.42,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Gage Jump,FREEAGENT,5.47,2.54,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Jake Cronenworth,FREEAGENT,5.47,3.68,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Nasim Nunez,FREEAGENT,5.36,3.15,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Chad Patrick,FREEAGENT,5.29,4.63,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Dylan Crews,FREEAGENT,5.27,3.1,Wsh,RF,"RF,OF,UTIL,BE,IL,CF,LF",ACTIVE
J.P. Crawford,FREEAGENT,5.21,3.06,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Jorge Polanco,FREEAGENT,5.15,1.7,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Jordan Romano,FREEAGENT,5.04,4.53,Col,RP,"P,RP,BE,IL",ACTIVE
Max Scherzer,FREEAGENT,4.86,2.76,Tor,SP,"P,SP,BE,IL",ACTIVE
JoJo Romero,FREEAGENT,4.84,3.34,Mil,RP,"P,RP,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,4.83,3.84,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Jurickson Profar,FREEAGENT,4.8,3.32,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Tyler Stephenson,FREEAGENT,4.64,3.28,Cin,C,"C,UTIL,BE,IL,DH",ACTIVE
Masyn Winn,FREEAGENT,4.63,2.24,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Colt Keith,FREEAGENT,4.62,2.49,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Kumar Rocker,FREEAGENT,4.59,3.61,Tex,SP,"P,SP,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,4.57,3.09,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Randy Dobnak,FREEAGENT,4.56,3.74,KC,SP,"P,SP,RP,BE,IL",ACTIVE
Brenton Doyle,FREEAGENT,4.52,1.81,ChW,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Paul Goldschmidt,FREEAGENT,4.24,2.44,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Leo Bernal,FREEAGENT,4.23,3.75,StL,C,"C,UTIL,BE,IL",ACTIVE
Paul Blackburn,FREEAGENT,4.22,3.99,NYY,RP,"P,RP,BE,IL",ACTIVE
Matthew Liberatore,FREEAGENT,4.17,2.54,StL,SP,"P,SP,BE,IL",ACTIVE
Grayson Rodriguez,FREEAGENT,4.13,2.89,LAA,SP,"P,SP,BE,IL",ACTIVE
Adolis Garcia,FREEAGENT,4.06,1.52,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Kyle Teel,FREEAGENT,3.96,1.51,ChW,C,"C,UTIL,BE,IL",ACTIVE
Cristian Javier,FREEAGENT,3.93,2.3,Hou,SP,"P,SP,BE,IL,RP",FIFTEEN_DAY_DL
Reynaldo Lopez,FREEAGENT,3.92,1.75,Atl,SP,"P,SP,BE,IL,RP",FIFTEEN_DAY_DL
Nolan Schanuel,FREEAGENT,3.8,1.43,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Tyler Phillips,FREEAGENT,3.79,3.34,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Ramon Laureano,FREEAGENT,3.72,1.43,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Troy Johnston,FREEAGENT,3.68,2.61,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Addison Barger,FREEAGENT,3.67,1.06,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Braden Montgomery,FREEAGENT,3.65,2.51,ChW,CF,"CF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Robert Garcia,FREEAGENT,3.65,2.14,Tex,RP,"P,RP,BE,IL",ACTIVE
Jacob Webb,FREEAGENT,3.61,3.23,ChC,RP,"P,RP,BE,IL",ACTIVE
Spencer Horwitz,FREEAGENT,3.57,1.97,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jorge Soler,FREEAGENT,3.52,1.66,FA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Jonathan India,FREEAGENT,3.48,1.02,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Jake Mangum,FREEAGENT,3.46,2.68,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Anthony Volpe,FREEAGENT,3.44,1.81,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL,2B",ACTIVE
Andrew Vaughn,FREEAGENT,3.43,2.08,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL,3B",ACTIVE
Vaughn Grissom,FREEAGENT,3.41,2.87,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Will Vest,FREEAGENT,3.38,1.4,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Connor Norby,FREEAGENT,3.37,2.63,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B,DH,2B,2B/SS",ACTIVE
Marcell Ozuna,FREEAGENT,3.32,0.8,FA,DH,"DH,UTIL,BE,IL",ACTIVE
Brett Bateman,FREEAGENT,3.26,1.93,Tor,CF,"CF,OF,UTIL,BE,IL,RF",DAY_TO_DAY
Griffin Conine,FREEAGENT,3.26,2.6,Mia,LF,"LF,RF,OF,UTIL,BE,IL,DH,1B,1B/3B,IF",ACTIVE
Brett Baty,FREEAGENT,3.21,2.32,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B,DH",ACTIVE
Trevor Larnach,FREEAGENT,3.17,1.75,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",TEN_DAY_DL
Eduardo Valencia,FREEAGENT,3.13,1.73,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Andrew Benintendi,FREEAGENT,3.12,2.15,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Juan Morillo,FREEAGENT,3.12,2.92,Ari,RP,"P,RP,BE,IL",ACTIVE
Justin Crawford,FREEAGENT,3.12,2.04,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Tim Tawa,FREEAGENT,3.11,2.47,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF,3B",ACTIVE
Pablo Lopez,FREEAGENT,3.1,1.52,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Ryne Nelson,FREEAGENT,3.1,1.66,Ari,SP,"P,SP,RP,BE,IL",ACTIVE
Rafael Flores Jr.,FREEAGENT,3.0,2.17,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL,C",ACTIVE
Cooper Pratt,FREEAGENT,2.98,2.08,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Luke Raley,FREEAGENT,2.96,1.12,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Eduard Bazardo,FREEAGENT,2.93,2.71,Sea,RP,"P,RP,BE,IL",ACTIVE
Brandyn Garcia,FREEAGENT,2.92,2.72,Ari,RP,"P,RP,BE,IL",ACTIVE
Jonah Cox,FREEAGENT,2.92,1.74,SF,CF,"LF,CF,OF,UTIL,BE,IL,2B,2B/SS,IF",ACTIVE
Edwin Uceta,FREEAGENT,2.85,0.5,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Justin Steele,FREEAGENT,2.84,0.15,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Carmen Mlodzinski,FREEAGENT,2.82,2.47,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Jack Perkins,FREEAGENT,2.79,2.22,Oak,RP,"P,RP,BE,IL,SP",ACTIVE
Andrew Kittredge,FREEAGENT,2.75,2.12,Bal,RP,"P,RP,BE,IL",ACTIVE
Carlos Cortes,FREEAGENT,2.7,2.14,Oak,RF,"RF,OF,UTIL,BE,IL,DH,LF,P,RP",ACTIVE
Erick Fedde,FREEAGENT,2.7,2.0,ChW,SP,"P,SP,RP,BE,IL",ACTIVE
Blaze Alexander,FREEAGENT,2.68,0.47,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Tomoyuki Sugano,FREEAGENT,2.65,1.6,Col,SP,"P,SP,BE,IL",ACTIVE
Tyler Wells,FREEAGENT,2.64,1.09,TB,SP,"P,SP,BE,IL,RP",FIFTEEN_DAY_DL
Joey Ortiz,FREEAGENT,2.57,1.92,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Lars Nootbaar,FREEAGENT,2.54,1.52,Ari,LF,"LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Rhett Lowder,FREEAGENT,2.54,1.78,Cin,SP,"P,SP,BE,IL",ACTIVE
Pedro Ramirez,FREEAGENT,2.48,1.88,ChC,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Jake Irvin,FREEAGENT,2.47,1.47,Wsh,SP,"P,SP,BE,IL",ACTIVE
Jakob Junis,FREEAGENT,2.45,2.04,Tex,RP,"P,RP,BE,IL",ACTIVE
Eric Lauer,FREEAGENT,2.43,1.09,LAD,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Jordan Lawlar,FREEAGENT,2.43,1.22,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF,CF,LF",ACTIVE
Clayton Beeter,FREEAGENT,2.42,1.98,Wsh,RP,"P,RP,BE,IL",ACTIVE
Colin Rea,FREEAGENT,2.39,1.85,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Camilo Doval,FREEAGENT,2.36,2.06,Pit,RP,"P,RP,BE,IL",ACTIVE
Drew Anderson,FREEAGENT,2.36,1.43,Det,SP,"P,SP,BE,IL,RP",ACTIVE
