Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Heliot Ramos,FREEAGENT,12.13,6.1,NYY,LF,"LF,OF,UTIL,BE,IL",ACTIVE
Angel Martinez,FREEAGENT,11.21,5.82,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Keibert Ruiz,FREEAGENT,10.99,7.81,Wsh,C,"C,UTIL,BE,IL",ACTIVE
Jack Leiter,FREEAGENT,10.76,4.31,Tex,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Chase Meidroth,FREEAGENT,10.38,5.4,ChW,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",DAY_TO_DAY
Martin Perez,FREEAGENT,10.32,6.24,Atl,SP,"P,SP,BE,IL",ACTIVE
Seranthony Dominguez,FREEAGENT,10.28,8.02,Sea,RP,"P,RP,BE,IL",ACTIVE
Brady Singer,FREEAGENT,10.27,6.49,Cin,SP,"P,SP,BE,IL",ACTIVE
Jason Adam,FREEAGENT,9.93,5.14,SD,RP,"P,RP,BE,IL",SIXTY_DAY_DL
A.J. Ewing,FREEAGENT,9.92,8.88,NYM,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Hayden Wesneski,FREEAGENT,9.81,9.02,Hou,SP,"P,SP,BE,IL",ACTIVE
Trevor Story,FREEAGENT,9.77,3.55,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",SIXTY_DAY_DL
Lawrence Butler,FREEAGENT,9.75,5.72,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Rico Garcia,FREEAGENT,9.44,8.94,Bal,RP,"P,RP,BE,IL",ACTIVE
Alex Vesia,FREEAGENT,9.18,8.49,LAD,RP,"P,RP,BE,IL",ACTIVE
Ryan Walker,FREEAGENT,9.16,6.6,SF,RP,"P,RP,BE,IL",ACTIVE
Sean Manaea,FREEAGENT,9.13,7.13,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Andruw Monasterio,FREEAGENT,9.12,7.64,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL,DH,2B",ACTIVE
Daulton Varsho,FREEAGENT,9.07,6.58,Hou,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Gavin Sheets,FREEAGENT,9.07,7.36,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Jake Burger,FREEAGENT,8.99,7.07,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Nasim Nunez,FREEAGENT,8.92,5.65,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Andres Gimenez,FREEAGENT,8.86,6.69,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Dalton Rushing,FREEAGENT,8.85,3.56,LAD,C,"C,UTIL,BE,IL",TEN_DAY_DL
Curtis Mead,FREEAGENT,8.68,1.01,Bos,1B,"1B,3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Jordan Westburg,FREEAGENT,8.59,3.25,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
TJ Friedl,FREEAGENT,8.56,2.87,Cin,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Lucas Erceg,FREEAGENT,7.91,6.65,KC,RP,"P,RP,BE,IL",ACTIVE
Carlos Correa,FREEAGENT,7.78,3.11,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Gage Jump,FREEAGENT,7.78,4.68,Oak,SP,"P,SP,BE,IL",ACTIVE
Jeffrey Springs,FREEAGENT,7.71,4.78,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Cam Smith,FREEAGENT,7.63,6.02,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Erik Sabrowski,FREEAGENT,7.43,5.78,Cle,RP,"P,RP,BE,IL",ACTIVE
Kerry Carpenter,FREEAGENT,7.21,2.32,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Yusei Kikuchi,FREEAGENT,6.93,2.86,LAA,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Dylan Crews,FREEAGENT,6.87,4.22,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Andrew Painter,FREEAGENT,6.82,5.59,Phi,SP,"P,SP,BE,IL",ACTIVE
David Peterson,FREEAGENT,6.67,3.87,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Dennis Santana,FREEAGENT,6.66,5.16,FA,RP,"P,RP,BE,IL",ACTIVE
Jeremiah Estrada,FREEAGENT,6.62,4.37,SD,RP,"P,RP,BE,IL",ACTIVE
JoJo Romero,FREEAGENT,6.24,1.97,Mil,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Kumar Rocker,FREEAGENT,6.22,5.15,Tex,SP,"P,SP,BE,IL",ACTIVE
Jake Mangum,FREEAGENT,6.21,4.5,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Paul Goldschmidt,FREEAGENT,6.12,2.83,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Spencer Horwitz,FREEAGENT,6.12,2.45,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Austin Wells,FREEAGENT,6.05,3.49,NYY,C,"C,UTIL,BE,IL",ACTIVE
Jorge Polanco,FREEAGENT,5.76,2.28,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",ACTIVE
Masyn Winn,FREEAGENT,5.62,3.82,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Matt McLain,FREEAGENT,5.57,2.8,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Jeff McNeil,FREEAGENT,5.55,4.15,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,1B,1B/3B",ACTIVE
Hunter Gaddis,FREEAGENT,5.53,4.42,Cle,RP,"P,RP,BE,IL",ACTIVE
Trevor Larnach,FREEAGENT,5.51,4.38,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
Colt Keith,FREEAGENT,5.43,3.17,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Jacob Webb,FREEAGENT,5.42,4.39,ChC,RP,"P,RP,BE,IL",ACTIVE
Javier Sanoja,FREEAGENT,5.42,3.92,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL,RF",ACTIVE
Robert Gasser,FREEAGENT,5.38,2.95,Mil,SP,"P,SP,BE,IL",ACTIVE
Garrett Mitchell,FREEAGENT,5.33,4.45,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,5.32,3.78,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Garrett Cleavinger,FREEAGENT,5.05,4.77,TB,RP,"P,RP,BE,IL",ACTIVE
Clayton Beeter,FREEAGENT,5.0,4.15,Wsh,RP,"P,RP,BE,IL",ACTIVE
J.P. Crawford,FREEAGENT,4.98,1.66,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",TEN_DAY_DL
Troy Johnston,FREEAGENT,4.93,3.89,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Braden Montgomery,FREEAGENT,4.91,3.0,ChW,CF,"CF,RF,OF,DH,UTIL,BE,IL",ACTIVE
Chad Patrick,FREEAGENT,4.77,4.17,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Nolan Schanuel,FREEAGENT,4.72,3.69,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jurickson Profar,FREEAGENT,4.69,3.26,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Justin Crawford,FREEAGENT,4.67,3.72,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Hogan Harris,FREEAGENT,4.66,4.39,Oak,RP,"P,RP,BE,IL",ACTIVE
Brenton Doyle,FREEAGENT,4.65,1.64,ChW,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Fernando Cruz,FREEAGENT,4.63,3.98,NYY,RP,"P,RP,BE,IL",ACTIVE
Jorge Soler,FREEAGENT,4.63,2.26,FA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,4.61,3.82,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Kyle Karros,FREEAGENT,4.57,3.94,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Eduardo Valencia,FREEAGENT,4.51,2.9,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Tyler Mahle,FREEAGENT,4.51,2.0,Atl,SP,"P,SP,BE,IL",ACTIVE
Tyler Stephenson,FREEAGENT,4.47,3.01,Cin,C,"C,UTIL,BE,IL",ACTIVE
Jordan Romano,FREEAGENT,4.4,3.94,Col,RP,"P,RP,BE,IL",ACTIVE
Randy Dobnak,FREEAGENT,4.38,3.66,KC,SP,"P,SP,RP,BE,IL",ACTIVE
Adolis Garcia,FREEAGENT,4.37,1.68,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Luke Raley,FREEAGENT,4.25,1.57,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Jonah Heim,FREEAGENT,4.22,3.8,Oak,C,"C,DH,UTIL,BE,IL",ACTIVE
Kyle Teel,FREEAGENT,4.21,0.93,ChW,C,"C,UTIL,BE,IL",TEN_DAY_DL
Walker Buehler,FREEAGENT,4.21,2.41,SD,SP,"P,SP,BE,IL",ACTIVE
Addison Barger,FREEAGENT,4.07,1.1,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Eric Lauer,FREEAGENT,4.07,2.65,LAD,SP,"P,SP,RP,BE,IL",ACTIVE
Ramon Laureano,FREEAGENT,4.07,1.56,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Joc Pederson,FREEAGENT,3.73,2.85,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
Jonathan India,FREEAGENT,3.71,1.08,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Matthew Liberatore,FREEAGENT,3.71,2.24,StL,SP,"P,SP,BE,IL",ACTIVE
Cooper Pratt,FREEAGENT,3.7,0.99,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",TEN_DAY_DL
Robert Garcia,FREEAGENT,3.7,1.74,Tex,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Marcell Ozuna,FREEAGENT,3.64,0.96,FA,DH,"DH,UTIL,BE,IL",ACTIVE
Andrew Vaughn,FREEAGENT,3.57,2.44,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Ryne Nelson,FREEAGENT,3.56,1.48,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Angel Genao,FREEAGENT,3.55,1.58,Cle,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Blaze Alexander,FREEAGENT,3.53,0.25,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Colin Rea,FREEAGENT,3.53,2.11,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Javier Baez,FREEAGENT,3.53,1.82,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
Tomoyuki Sugano,FREEAGENT,3.53,1.93,Col,SP,"P,SP,BE,IL",ACTIVE
Will Vest,FREEAGENT,3.52,1.52,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Carmen Mlodzinski,FREEAGENT,3.51,2.58,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Jacob Lopez,FREEAGENT,3.37,3.04,Oak,SP,"P,SP,BE,IL",ACTIVE
Eduard Bazardo,FREEAGENT,3.36,2.85,Sea,RP,"P,RP,BE,IL",ACTIVE
Vaughn Grissom,FREEAGENT,3.36,2.8,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Andrew Benintendi,FREEAGENT,3.33,2.01,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Zebby Matthews,FREEAGENT,3.26,1.62,Min,SP,"P,SP,BE,IL",DAY_TO_DAY
Osleivis Basabe,FREEAGENT,3.19,2.91,SF,SS,"2B,3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Carlos Cortes,FREEAGENT,3.18,2.52,Oak,RF,"RF,OF,UTIL,BE,IL,DH,LF,P,RP",ACTIVE
Didier Fuentes,FREEAGENT,3.18,2.9,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Jake Cronenworth,FREEAGENT,3.15,1.52,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Patrick Sandoval,FREEAGENT,3.15,1.83,Bos,SP,"P,SP,BE,IL",ACTIVE
Tyler Wells,FREEAGENT,3.12,2.91,TB,SP,"P,SP,BE,IL,RP",ACTIVE
Antonio Senzatela,FREEAGENT,3.1,2.8,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Heriberto Hernandez,FREEAGENT,3.07,1.94,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Cody Bradford,FREEAGENT,3.01,1.21,Tex,SP,"P,SP,BE,IL",ACTIVE
Tim Tawa,FREEAGENT,3.0,2.78,Ari,CF,"1B,2B,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Lars Nootbaar,FREEAGENT,2.98,1.96,Ari,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,2.96,1.48,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Tony Santillan,FREEAGENT,2.95,1.32,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Edwin Uceta,FREEAGENT,2.94,0.51,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Jameson Taillon,FREEAGENT,2.91,1.92,Tor,SP,"P,SP,BE,IL",DAY_TO_DAY
Jakob Junis,FREEAGENT,2.87,1.05,Tex,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Connor Prielipp,FREEAGENT,2.85,1.85,Min,SP,"P,SP,BE,IL",ACTIVE
Dean Kremer,FREEAGENT,2.83,2.09,Min,SP,"P,SP,BE,IL",ACTIVE
Jordan Lawlar,FREEAGENT,2.82,0.21,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF",TEN_DAY_DL
Brett Baty,FREEAGENT,2.73,2.02,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Grayson Rodriguez,FREEAGENT,2.73,1.56,LAA,SP,"P,SP,BE,IL",ACTIVE
Jasson Dominguez,FREEAGENT,2.7,1.0,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Nick Fortes,FREEAGENT,2.7,2.06,TB,C,"C,UTIL,BE,IL",ACTIVE
Camilo Doval,FREEAGENT,2.67,2.2,Pit,RP,"P,RP,BE,IL",ACTIVE
Luis Rengifo,FREEAGENT,2.67,2.31,SD,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,LF,OF",ACTIVE
Luis Severino,FREEAGENT,2.63,0.78,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Justin Steele,FREEAGENT,2.62,0.11,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Max Scherzer,FREEAGENT,2.6,1.42,Tor,SP,"P,SP,BE,IL",ACTIVE
Owen Caissie,FREEAGENT,2.6,1.25,Mia,RF,"RF,OF,UTIL,BE,IL,DH",ACTIVE
Javier Assad,FREEAGENT,2.57,1.67,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Cedric Mullins,FREEAGENT,2.54,1.91,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Luis Lara,FREEAGENT,2.52,1.85,Mil,CF,"CF,OF,UTIL,BE,IL,RF",ACTIVE
Chase Dollander,FREEAGENT,2.5,0.72,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Joey Wiemer,FREEAGENT,2.49,1.42,FA,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Anthony Volpe,FREEAGENT,2.48,0.84,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Griffin Conine,FREEAGENT,2.47,1.58,Mia,LF,"LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Juan Morillo,FREEAGENT,2.47,2.38,Ari,RP,"P,RP,BE,IL",ACTIVE
Mason Montgomery,FREEAGENT,2.46,1.97,Pit,RP,"P,RP,BE,IL,SP",ACTIVE
Rhett Lowder,FREEAGENT,2.45,1.27,Cin,SP,"P,SP,BE,IL",ACTIVE
Kyle Manzardo,FREEAGENT,2.41,1.01,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Stephen Kolek,FREEAGENT,2.41,0.62,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Bryan King,FREEAGENT,2.39,2.19,Hou,RP,"P,RP,BE,IL",ACTIVE
Steven Matz,FREEAGENT,2.37,1.59,TB,RP,"P,RP,BE,IL,SP",ACTIVE
Mitch Bratt,FREEAGENT,2.33,0.91,Ari,SP,"P,SP,BE,IL",ACTIVE
Henry Bolte,FREEAGENT,2.26,1.87,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Brandon Sproat,FREEAGENT,2.25,1.58,Mil,SP,"P,SP,BE,IL",ACTIVE
Joe Mack,FREEAGENT,2.24,1.44,Mia,C,"C,DH,UTIL,BE,IL",ACTIVE
Evan Carter,FREEAGENT,2.16,1.35,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Dominic Smith,FREEAGENT,2.14,1.21,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Gary Sanchez,FREEAGENT,2.13,1.52,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
Tyler Phillips,FREEAGENT,2.11,1.36,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Cristian Javier,FREEAGENT,2.04,1.42,Hou,SP,"P,SP,BE,IL",ACTIVE
Max Muncy,FREEAGENT,2.04,1.06,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Tristan Peters,FREEAGENT,2.01,1.05,ChW,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Mark Vientos,FREEAGENT,1.99,0.57,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Victor Caratini,FREEAGENT,1.98,1.47,Min,C,"C,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Kyle Finnegan,FREEAGENT,1.94,1.54,Det,RP,"P,RP,BE,IL",ACTIVE
Moises Ballesteros,FREEAGENT,1.88,0.89,LAA,DH,"DH,UTIL,BE,IL,C",ACTIVE
Matt Brash,FREEAGENT,1.86,0.53,Sea,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Lance McCullers Jr.,FREEAGENT,1.82,0.97,FA,SP,"P,SP,BE,IL",ACTIVE
Endy Rodriguez,FREEAGENT,1.76,0.85,Pit,1B,"C,1B,1B/3B,IF,UTIL,BE,IL",DAY_TO_DAY
Hector Rodriguez,FREEAGENT,1.75,0.79,Cin,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Jacob Young,FREEAGENT,1.75,1.23,Wsh,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Nathaniel Lowe,FREEAGENT,1.74,0.96,Cle,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Hunter Dobbins,FREEAGENT,1.73,1.58,StL,SP,"P,SP,BE,IL",ACTIVE
