Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Brendan Donovan,FREEAGENT,38.24,11.83,Sea,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",TEN_DAY_DL
Kenley Jansen,FREEAGENT,37.52,30.79,Det,RP,"P,RP,BE,IL",ACTIVE
Zac Gallen,FREEAGENT,36.1,24.64,Ari,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Caleb Durbin,FREEAGENT,35.83,27.54,Bos,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Marcus Semien,FREEAGENT,35.77,22.94,NYM,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Jo Adell,FREEAGENT,33.83,22.32,LAA,CF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Agustin Ramirez,FREEAGENT,32.77,25.61,Mia,C,"C,DH,UTIL,BE,IL",ACTIVE
Jack Flaherty,FREEAGENT,32.57,17.13,Det,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Konnor Griffin,FREEAGENT,32.56,4.86,Pit,SS,"SS,2B/SS,IF,UTIL,BE,IL",SIXTY_DAY_DL
Alejandro Kirk,FREEAGENT,32.53,16.03,Tor,C,"C,UTIL,BE,IL",ACTIVE
Ryan Pepiot,FREEAGENT,31.58,18.85,TB,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Daniel Palencia,FREEAGENT,31.28,13.44,ChC,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Bryan Abreu,FREEAGENT,30.4,25.85,Hou,RP,"P,RP,BE,IL",ACTIVE
Brayan Rocchio,FREEAGENT,29.92,22.99,Cle,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Kyle Stowers,FREEAGENT,29.83,17.69,Mia,LF,"LF,RF,OF,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Ildemaro Vargas,FREEAGENT,27.66,19.38,Ari,2B,"1B,2B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jakob Marsee,FREEAGENT,26.84,13.75,Mia,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Kris Bubic,FREEAGENT,25.59,7.8,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Nick Gonzales,FREEAGENT,25.39,22.93,Pit,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Ben Brown,FREEAGENT,24.93,1.94,ChC,SP,"P,SP,RP,BE,IL",FIFTEEN_DAY_DL
Sal Frelick,FREEAGENT,24.82,7.78,Mil,RF,"RF,OF,UTIL,BE,IL",TEN_DAY_DL
Kyle Leahy,FREEAGENT,24.7,22.88,StL,RP,"P,RP,BE,IL,SP",ACTIVE
Josh Jung,FREEAGENT,24.44,6.5,Tex,3B,"3B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Brandon Young,FREEAGENT,24.4,22.19,Bal,SP,"P,SP,BE,IL",ACTIVE
Joey Cantillo,FREEAGENT,24.25,19.42,Cle,RP,"P,SP,RP,BE,IL",ACTIVE
Seth Lugo,FREEAGENT,23.82,13.79,KC,SP,"P,SP,BE,IL",ACTIVE
Merrill Kelly,FREEAGENT,22.67,10.89,Ari,SP,"P,SP,BE,IL",ACTIVE
Carson Benge,FREEAGENT,21.42,17.79,NYM,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Spencer Torkelson,FREEAGENT,19.64,11.95,Det,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Shane Bieber,FREEAGENT,19.53,6.99,Tor,SP,"P,SP,BE,IL",ACTIVE
Tommy Edman,FREEAGENT,19.09,15.9,LAD,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF",ACTIVE
Carlos Estevez,FREEAGENT,18.45,9.31,KC,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Clay Holmes,FREEAGENT,18.16,3.28,NYM,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Andre Pallante,FREEAGENT,17.78,11.17,StL,SP,"P,SP,BE,IL",ACTIVE
Alec Bohm,FREEAGENT,17.4,12.13,Phi,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
J.T. Ginn,FREEAGENT,16.88,2.63,Oak,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Nolan Arenado,FREEAGENT,16.71,12.17,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
J.T. Realmuto,FREEAGENT,16.4,10.78,Phi,C,"C,UTIL,BE,IL",ACTIVE
Aaron Ashby,FREEAGENT,15.47,14.34,Mil,RP,"P,RP,BE,IL",ACTIVE
Walbert Urena,FREEAGENT,14.98,9.25,LAA,SP,"P,SP,BE,IL",ACTIVE
Willi Castro,FREEAGENT,14.89,10.45,Col,RF,"2B,3B,2B/SS,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,SS,1B",ACTIVE
Luis Robert Jr.,FREEAGENT,14.7,7.11,NYM,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Dalton Rushing,FREEAGENT,14.13,10.95,LAD,C,"C,UTIL,BE,IL",ACTIVE
Noah Cameron,FREEAGENT,12.7,8.78,KC,SP,"P,SP,BE,IL",ACTIVE
Josh Bell,FREEAGENT,12.51,8.37,Min,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Heliot Ramos,FREEAGENT,12.37,7.31,SF,LF,"LF,OF,UTIL,BE,IL",ACTIVE
Seranthony Dominguez,FREEAGENT,11.9,10.23,ChW,RP,"P,RP,BE,IL",ACTIVE
Adrian Morejon,FREEAGENT,11.55,10.7,SD,RP,"P,RP,BE,IL",ACTIVE
Randy Vasquez,FREEAGENT,11.5,7.96,SD,SP,"P,SP,BE,IL",ACTIVE
Nasim Nunez,FREEAGENT,11.39,9.67,Wsh,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Angel Martinez,FREEAGENT,11.22,5.0,Cle,CF,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL,LF,RF",ACTIVE
Chase Meidroth,FREEAGENT,11.08,8.88,ChW,SS,"2B,SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Jack Leiter,FREEAGENT,10.89,4.21,Tex,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Keibert Ruiz,FREEAGENT,10.88,8.53,Wsh,C,"C,UTIL,BE,IL",ACTIVE
A.J. Ewing,FREEAGENT,10.83,8.94,NYM,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Brady Singer,FREEAGENT,10.74,6.29,Cin,SP,"P,SP,BE,IL",ACTIVE
Rico Garcia,FREEAGENT,10.5,9.65,Bal,RP,"P,RP,BE,IL",ACTIVE
Alex Vesia,FREEAGENT,10.27,9.54,LAD,RP,"P,RP,BE,IL",ACTIVE
Gavin Sheets,FREEAGENT,10.22,7.42,SD,LF,"LF,OF,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Trevor Story,FREEAGENT,9.98,3.58,Bos,SS,"SS,2B/SS,IF,UTIL,BE,IL",SIXTY_DAY_DL
Jake Burger,FREEAGENT,9.63,7.32,Tex,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Dylan Crews,FREEAGENT,9.36,7.04,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Ryan Walker,FREEAGENT,9.36,6.74,SF,RP,"P,RP,BE,IL",ACTIVE
Royce Lewis,FREEAGENT,9.18,5.79,Min,3B,"3B,1B/3B,IF,UTIL,BE,IL,1B",ACTIVE
Daulton Varsho,FREEAGENT,9.16,5.87,Tor,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Jeffrey Springs,FREEAGENT,8.95,7.24,Oak,SP,"P,SP,BE,IL",ACTIVE
Lawrence Butler,FREEAGENT,8.93,4.51,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Lucas Erceg,FREEAGENT,8.77,7.36,KC,RP,"P,RP,BE,IL",ACTIVE
TJ Friedl,FREEAGENT,8.75,3.05,Cin,CF,"CF,OF,UTIL,BE,IL,LF",ACTIVE
Jordan Westburg,FREEAGENT,8.72,3.28,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Paul Goldschmidt,FREEAGENT,8.31,5.83,NYY,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Andres Gimenez,FREEAGENT,8.26,5.12,Tor,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Carlos Correa,FREEAGENT,7.95,3.18,Hou,SS,"3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",SIXTY_DAY_DL
Luke Weaver,FREEAGENT,7.77,7.31,NYM,RP,"P,RP,BE,IL",ACTIVE
Joe Musgrove,FREEAGENT,7.75,0.96,SD,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Kerry Carpenter,FREEAGENT,7.71,2.88,Det,RF,"LF,RF,OF,DH,UTIL,BE,IL",TEN_DAY_DL
Spencer Horwitz,FREEAGENT,7.68,0.61,Pit,1B,"1B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Dennis Santana,FREEAGENT,7.1,5.82,FA,RP,"P,RP,BE,IL",ACTIVE
Yusei Kikuchi,FREEAGENT,7.07,2.9,LAA,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Brandon Pfaadt,FREEAGENT,7.02,4.23,Ari,SP,"P,SP,BE,IL,RP",ACTIVE
Hunter Gaddis,FREEAGENT,6.86,6.14,Cle,RP,"P,RP,BE,IL",ACTIVE
JoJo Romero,FREEAGENT,6.7,2.18,StL,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Jeremiah Estrada,FREEAGENT,6.67,3.61,SD,RP,"P,RP,BE,IL",ACTIVE
Robert Gasser,FREEAGENT,6.28,2.94,Mil,SP,"P,SP,BE,IL",ACTIVE
Garrett Mitchell,FREEAGENT,6.22,4.4,Mil,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Cam Smith,FREEAGENT,6.08,3.72,Hou,RF,"RF,OF,UTIL,BE,IL",ACTIVE
Jorge Polanco,FREEAGENT,6.08,2.25,NYM,DH,"2B,2B/SS,IF,DH,UTIL,BE,IL",ACTIVE
Austin Wells,FREEAGENT,6.02,3.51,NYY,C,"C,UTIL,BE,IL",ACTIVE
Kumar Rocker,FREEAGENT,5.97,3.58,Tex,SP,"P,SP,BE,IL",ACTIVE
Trevor Larnach,FREEAGENT,5.92,4.59,Min,DH,"RF,OF,DH,UTIL,BE,IL,LF",ACTIVE
Masyn Winn,FREEAGENT,5.87,3.77,StL,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Troy Johnston,FREEAGENT,5.86,3.72,Col,RF,"1B,1B/3B,IF,LF,RF,OF,UTIL,BE,IL,DH",ACTIVE
Martin Perez,FREEAGENT,5.83,3.52,Atl,SP,"P,SP,BE,IL",ACTIVE
Jorge Soler,FREEAGENT,5.74,3.26,LAA,RF,"RF,OF,DH,UTIL,BE,IL",ACTIVE
Jeremiah Jackson,FREEAGENT,5.72,3.77,Bal,RF,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL,2B,2B/SS",ACTIVE
Luke Raley,FREEAGENT,5.7,3.83,Sea,RF,"1B,1B/3B,IF,RF,OF,UTIL,BE,IL",ACTIVE
Jeff McNeil,FREEAGENT,5.62,3.99,Oak,2B,"2B,2B/SS,IF,CF,OF,UTIL,BE,IL",ACTIVE
Matt McLain,FREEAGENT,5.62,2.32,Cin,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Heriberto Hernandez,FREEAGENT,5.56,4.76,Mia,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
J.P. Crawford,FREEAGENT,5.53,3.19,Sea,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Zebby Matthews,FREEAGENT,5.37,4.33,Min,SP,"P,SP,BE,IL",ACTIVE
Colt Keith,FREEAGENT,5.35,3.25,Det,DH,"2B,3B,2B/SS,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Javier Sanoja,FREEAGENT,5.26,4.07,Mia,LF,"2B,3B,2B/SS,1B/3B,IF,LF,OF,UTIL,P,RP,BE,IL",ACTIVE
Eric Lauer,FREEAGENT,5.25,3.72,LAD,SP,"P,SP,RP,BE,IL",ACTIVE
Fernando Cruz,FREEAGENT,5.24,4.95,NYY,RP,"P,RP,BE,IL",ACTIVE
Walker Buehler,FREEAGENT,5.22,2.16,SD,SP,"P,SP,BE,IL",ACTIVE
Andrew Painter,FREEAGENT,4.99,3.63,Phi,SP,"P,SP,BE,IL",ACTIVE
Jasson Dominguez,FREEAGENT,4.95,3.47,NYY,LF,"LF,OF,UTIL,BE,IL,RF,DH",ACTIVE
Clayton Beeter,FREEAGENT,4.88,4.52,Wsh,RP,"P,RP,BE,IL",ACTIVE
Jurickson Profar,FREEAGENT,4.75,3.29,Atl,LF,"LF,OF,UTIL,BE,IL",SUSPENSION
Cooper Pratt,FREEAGENT,4.64,3.43,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Vaughn Grissom,FREEAGENT,4.63,3.45,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
Kyle Teel,FREEAGENT,4.58,1.03,ChW,C,"C,UTIL,BE,IL",TEN_DAY_DL
Adolis Garcia,FREEAGENT,4.54,1.74,Phi,RF,"RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Kyle Karros,FREEAGENT,4.53,2.33,Col,3B,"3B,1B/3B,IF,UTIL,BE,IL",DAY_TO_DAY
Addison Barger,FREEAGENT,4.42,1.12,Tor,3B,"3B,1B/3B,IF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Eduard Bazardo,FREEAGENT,4.4,4.22,Sea,RP,"P,RP,BE,IL",ACTIVE
Nolan Schanuel,FREEAGENT,4.4,2.97,LAA,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Jake Mangum,FREEAGENT,4.39,3.61,Pit,LF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Tomoyuki Sugano,FREEAGENT,4.38,3.86,Col,SP,"P,SP,BE,IL",ACTIVE
Ramon Laureano,FREEAGENT,4.27,1.62,SD,LF,"LF,RF,OF,UTIL,BE,IL",SIXTY_DAY_DL
Luis Lara,FREEAGENT,4.26,2.67,Mil,CF,"CF,OF,UTIL,BE,IL,RF",ACTIVE
Brandon Sproat,FREEAGENT,4.25,2.71,Mil,SP,"P,SP,BE,IL",ACTIVE
Chad Patrick,FREEAGENT,4.18,3.46,Mil,SP,"P,SP,BE,IL,RP",ACTIVE
Nick Fortes,FREEAGENT,4.11,3.13,TB,C,"C,UTIL,BE,IL",ACTIVE
Tyler Wells,FREEAGENT,4.09,3.76,Bal,SP,"P,SP,BE,IL,RP",ACTIVE
Blaze Alexander,FREEAGENT,3.99,0.28,Bal,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS,OF,SS",TEN_DAY_DL
Jordan Romano,FREEAGENT,3.93,3.41,Col,RP,"P,RP,BE,IL",ACTIVE
David Peterson,FREEAGENT,3.9,2.9,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Jonathan India,FREEAGENT,3.86,1.09,KC,2B,"2B,3B,2B/SS,1B/3B,IF,LF,OF,DH,UTIL,BE,IL",SIXTY_DAY_DL
Joc Pederson,FREEAGENT,3.85,2.79,Tex,DH,"DH,UTIL,BE,IL",ACTIVE
Marcell Ozuna,FREEAGENT,3.85,1.13,Pit,DH,"DH,UTIL,BE,IL",ACTIVE
Robert Garcia,FREEAGENT,3.83,1.78,Tex,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Ryne Nelson,FREEAGENT,3.78,1.56,Ari,SP,"P,SP,RP,BE,IL",SIXTY_DAY_DL
Colin Rea,FREEAGENT,3.75,2.67,ChC,SP,"P,SP,BE,IL",ACTIVE
Will Vest,FREEAGENT,3.72,1.6,Det,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Andrew Vaughn,FREEAGENT,3.6,1.91,Mil,1B,"1B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Carmen Mlodzinski,FREEAGENT,3.54,3.18,Pit,RP,"P,SP,RP,BE,IL",ACTIVE
Matthew Liberatore,FREEAGENT,3.4,1.76,StL,SP,"P,SP,BE,IL",ACTIVE
Stephen Kolek,FREEAGENT,3.32,0.7,KC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Antonio Senzatela,FREEAGENT,3.31,2.84,Col,SP,"P,SP,BE,IL,RP",ACTIVE
Jakob Junis,FREEAGENT,3.31,1.92,Tex,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Javier Assad,FREEAGENT,3.3,2.6,ChC,SP,"P,SP,BE,IL,RP",ACTIVE
Jacob Webb,FREEAGENT,3.29,3.1,ChC,RP,"P,RP,BE,IL",ACTIVE
Lars Nootbaar,FREEAGENT,3.27,1.83,StL,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
Jake Cronenworth,FREEAGENT,3.22,1.38,SD,2B,"2B,2B/SS,IF,UTIL,BE,IL",ACTIVE
Javier Baez,FREEAGENT,3.15,1.61,Det,SS,"3B,SS,2B/SS,1B/3B,IF,CF,OF,UTIL,BE,IL",ACTIVE
Andrew Benintendi,FREEAGENT,3.12,2.14,ChW,LF,"LF,OF,DH,UTIL,BE,IL",ACTIVE
Garrett Cleavinger,FREEAGENT,3.1,2.84,TB,RP,"P,RP,BE,IL",ACTIVE
Tony Santillan,FREEAGENT,3.09,1.36,Cin,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Anthony Volpe,FREEAGENT,3.06,1.42,NYY,SS,"SS,2B/SS,IF,UTIL,BE,IL",ACTIVE
Jonah Heim,FREEAGENT,3.04,2.51,Oak,C,"C,DH,UTIL,BE,IL",ACTIVE
Brayan Bello,FREEAGENT,3.02,2.4,Bos,SP,"P,SP,BE,IL,RP",ACTIVE
Brett Baty,FREEAGENT,3.02,2.04,NYM,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL,RF,OF,1B",ACTIVE
Justin Crawford,FREEAGENT,3.01,1.66,Phi,CF,"LF,CF,OF,UTIL,BE,IL",ACTIVE
Edwin Uceta,FREEAGENT,3.0,0.51,TB,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Jameson Taillon,FREEAGENT,3.0,1.48,ChC,SP,"P,SP,BE,IL",ACTIVE
Pablo Lopez,FREEAGENT,2.96,1.49,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Owen Caissie,FREEAGENT,2.95,0.66,Mia,RF,"RF,OF,UTIL,BE,IL",TEN_DAY_DL
Tristan Peters,FREEAGENT,2.88,1.99,ChW,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Carson Whisenhunt,FREEAGENT,2.84,2.52,SF,SP,"P,SP,BE,IL",ACTIVE
Lane Thomas,FREEAGENT,2.83,2.19,KC,CF,"CF,OF,UTIL,BE,IL,RF,LF",ACTIVE
Alex Lange,FREEAGENT,2.82,2.59,KC,RP,"P,RP,BE,IL",ACTIVE
Connor Prielipp,FREEAGENT,2.79,0.82,Min,SP,"P,SP,BE,IL",ACTIVE
Luis Severino,FREEAGENT,2.79,0.8,Oak,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Bryan King,FREEAGENT,2.78,2.48,Hou,RP,"P,RP,BE,IL",ACTIVE
Kyle Manzardo,FREEAGENT,2.78,1.42,Cle,DH,"1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Tyler Stephenson,FREEAGENT,2.78,2.0,Cin,C,"C,UTIL,BE,IL",ACTIVE
Jordan Lawlar,FREEAGENT,2.75,0.16,Ari,3B,"3B,1B/3B,IF,UTIL,BE,IL,OF",TEN_DAY_DL
Slade Cecconi,FREEAGENT,2.74,1.19,Cle,SP,"P,SP,BE,IL",ACTIVE
Justin Steele,FREEAGENT,2.73,0.11,ChC,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Luis Rengifo,FREEAGENT,2.71,2.13,SD,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Ronel Blanco,FREEAGENT,2.67,0.77,Hou,SP,"P,SP,BE,IL",ACTIVE
Chase Dollander,FREEAGENT,2.66,0.76,Col,SP,"P,SP,BE,IL,RP",SIXTY_DAY_DL
Steven Okert,FREEAGENT,2.63,2.45,Hou,RP,"P,RP,BE,IL",ACTIVE
Joey Wiemer,FREEAGENT,2.62,1.57,Wsh,RF,"RF,OF,UTIL,BE,IL,CF",ACTIVE
Sean Manaea,FREEAGENT,2.6,1.87,NYM,SP,"P,SP,BE,IL,RP",ACTIVE
Spencer Jones,FREEAGENT,2.54,1.37,NYY,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Camilo Doval,FREEAGENT,2.52,2.2,NYY,RP,"P,RP,BE,IL",ACTIVE
Dean Kremer,FREEAGENT,2.51,0.94,Bal,SP,"P,SP,BE,IL",ACTIVE
Cedric Mullins,FREEAGENT,2.47,1.71,TB,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Didier Fuentes,FREEAGENT,2.47,2.21,Atl,SP,"P,SP,BE,IL,RP",ACTIVE
Steven Matz,FREEAGENT,2.46,1.43,TB,RP,"P,RP,BE,IL,SP",ACTIVE
Erick Fedde,FREEAGENT,2.45,2.13,ChW,SP,"P,SP,RP,BE,IL",ACTIVE
Joey Ortiz,FREEAGENT,2.43,1.67,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Evan Carter,FREEAGENT,2.4,1.42,Tex,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Dominic Smith,FREEAGENT,2.29,1.29,Atl,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Rhett Lowder,FREEAGENT,2.28,1.55,Cin,SP,"P,SP,BE,IL",ACTIVE
Janson Junk,FREEAGENT,2.27,1.85,Mia,SP,"P,SP,BE,IL",ACTIVE
Gary Sanchez,FREEAGENT,2.26,1.46,Mil,C,"C,UTIL,BE,IL,DH",ACTIVE
Victor Caratini,FREEAGENT,2.26,1.39,Min,C,"C,DH,UTIL,BE,IL,1B,1B/3B,IF",ACTIVE
Max Scherzer,FREEAGENT,2.21,0.96,Tor,SP,"P,SP,BE,IL",ACTIVE
Juan Morillo,FREEAGENT,2.17,2.02,Ari,RP,"P,RP,BE,IL",ACTIVE
Joe Mack,FREEAGENT,2.15,1.69,Mia,C,"C,DH,UTIL,BE,IL",ACTIVE
Max Muncy,FREEAGENT,2.15,1.02,Oak,3B,"2B,3B,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Zack Littell,FREEAGENT,2.15,1.56,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Kyle Finnegan,FREEAGENT,2.13,1.81,Det,RP,"P,RP,BE,IL",ACTIVE
Mark Vientos,FREEAGENT,2.1,0.62,NYM,3B,"3B,1B/3B,IF,DH,UTIL,BE,IL,1B",TEN_DAY_DL
Lance McCullers Jr.,FREEAGENT,2.03,1.01,FA,SP,"P,SP,BE,IL",ACTIVE
Henry Bolte,FREEAGENT,1.98,1.17,Oak,RF,"CF,RF,OF,UTIL,BE,IL",ACTIVE
Eduardo Valencia,FREEAGENT,1.94,1.24,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Grayson Rodriguez,FREEAGENT,1.92,0.73,LAA,SP,"P,SP,BE,IL",ACTIVE
Jacob Young,FREEAGENT,1.91,1.54,Wsh,CF,"CF,OF,UTIL,BE,IL",ACTIVE
Joshua Kuroda-Grauer,FREEAGENT,1.91,0.08,Oak,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",TEN_DAY_DL
Matt Brash,FREEAGENT,1.91,0.53,Sea,RP,"P,RP,BE,IL",FIFTEEN_DAY_DL
Tommy White,FREEAGENT,1.89,1.12,Oak,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Brad Keller,FREEAGENT,1.88,0.94,Phi,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Jesus Sanchez,FREEAGENT,1.87,0.42,Tor,RF,"LF,RF,OF,UTIL,BE,IL",TEN_DAY_DL
Andrew Morris,FREEAGENT,1.82,1.71,Min,SP,"P,SP,RP,BE,IL",ACTIVE
Mason Montgomery,FREEAGENT,1.81,1.66,Pit,RP,"P,RP,BE,IL,SP",ACTIVE
Tyler Phillips,FREEAGENT,1.81,1.39,Mia,RP,"P,RP,BE,IL,SP",ACTIVE
Caleb Kilian,FREEAGENT,1.8,1.64,SF,RP,"P,RP,BE,IL",ACTIVE
Enrique Hernandez,FREEAGENT,1.78,0.9,LAD,1B,"1B,3B,1B/3B,IF,LF,OF,UTIL,BE,IL",ACTIVE
Matt Shaw,FREEAGENT,1.78,0.33,ChC,3B,"3B,1B/3B,IF,UTIL,BE,IL,RF,OF,DH",TEN_DAY_DL
Colton Cowser,FREEAGENT,1.75,0.96,Bal,CF,"LF,CF,OF,UTIL,BE,IL,RF",ACTIVE
Matt Strahm,FREEAGENT,1.74,1.46,KC,RP,"P,RP,BE,IL",ACTIVE
Moises Ballesteros,FREEAGENT,1.73,0.5,ChC,DH,"DH,UTIL,BE,IL",ACTIVE
Logan O'Hoppe,FREEAGENT,1.72,0.89,Tex,C,"C,UTIL,BE,IL",ACTIVE
Mick Abel,FREEAGENT,1.7,0.09,Min,SP,"P,SP,BE,IL",SIXTY_DAY_DL
